,file,h_CC,h_LOC,h_bfs,h_churn,h_exp,h_num_bugs,h_num_post,h_num_pre,k_CC,k_LOC,k_bfs,k_churn,k_exp,k_num_bugs,k_num_post,k_num_pre,project,rel
411,/cassandra/db/compaction/LazilyCompactedRow.java,27,239,4,111,745,1,1,3,27,174,0,5,0,0,0,1,cassandra,1.0.0
412,/cassandra/db/compaction/LeveledCompactionTask.java,6,82,18,36,108,1,1,2,5,38,18,20,105,1,1,2,cassandra,1.0.0
413,/cassandra/db/compaction/LeveledManifest.java,68,434,31,271,251.666666667,3,3,3,68,319,3,214,709,1,1,3,cassandra,1.0.0
414,/cassandra/db/compaction/ParallelCompactionIterable.java,62,449,5,33,5,1,1,2,62,348,0,34,0,0,0,5,cassandra,1.0.0
415,/cassandra/db/compaction/PrecompactedRow.java,24,191,15,189,373,2,2,2,24,134,0,23,0,0,0,2,cassandra,1.0.0
416,/cassandra/db/compaction/SizeTieredCompactionStrategy.java,27,197,10,14,2,1,1,2,27,145,0,14,0,0,0,3,cassandra,1.0.0
417,/cassandra/db/context/CounterContext.java,112,837,79,110,295.666666667,3,3,2,112,582,13,24,709,1,1,1,cassandra,1.0.0
418,/cassandra/db/filter/QueryFilter.java,29,224,2,25,4,1,1,1,29,142,0,20,0,0,0,2,cassandra,1.0.0
419,/cassandra/db/index/SecondaryIndex.java,36,316,20,2,487.666666667,3,3,0,26,170,20,0,1422,3,3,0,cassandra,1.0.0
420,/cassandra/db/index/SecondaryIndexBuilder.java,5,76,4,5,757,1,1,0,5,47,0,4,0,0,0,1,cassandra,1.0.0
421,/cassandra/db/index/SecondaryIndexManager.java,64,518,96,8,367,6,6,0,64,284,96,0,2139,6,6,0,cassandra,1.0.0
422,/db/index/keys/KeysIndex.java,21,174,12,17,373,2,2,0,21,130,12,0,713,2,2,0,cassandra,1.0.0
423,/cassandra/db/marshal/DecimalType.java,12,94,9,94,732,1,1,0,12,52,9,0,709,1,1,0,cassandra,1.0.0
424,/cassandra/db/migration/AddColumnFamily.java,14,114,10,0,714,1,1,0,14,78,0,0,0,0,0,0,cassandra,1.0.0
425,/cassandra/db/migration/DropColumnFamily.java,10,117,2,0,714,1,1,0,10,80,0,0,0,0,0,0,cassandra,1.0.0
426,/cassandra/db/migration/DropKeyspace.java,9,106,3,0,760,1,1,0,9,73,0,0,0,0,0,0,cassandra,1.0.0
427,/cassandra/db/migration/RenameColumnFamily.java,13,131,134,0,713,1,1,0,13,88,0,0,0,0,0,0,cassandra,1.0.0
428,/cassandra/db/migration/RenameKeyspace.java,22,147,150,0,713,1,1,0,22,102,0,0,0,0,0,0,cassandra,1.0.0
429,/cassandra/db/migration/UpdateKeyspace.java,9,94,2,4,714,1,1,1,9,58,0,0,0,0,0,0,cassandra,1.0.0
430,/apache/cassandra/dht/RandomPartitioner.java,25,182,9,13,744,1,1,1,25,132,9,0,709,1,1,0,cassandra,1.0.0
431,/apache/cassandra/dht/Range.java,50,354,18,83,772,1,1,2,50,228,0,83,0,0,0,2,cassandra,1.0.0
432,/apache/cassandra/gms/FailureDetector.java,46,319,3,92,123,1,1,2,46,242,0,29,0,0,0,2,cassandra,1.0.0
433,/apache/cassandra/gms/Gossiper.java,165,1103,30,304,108.666666667,3,3,10,159,754,0,40,0,0,0,6,cassandra,1.0.0
434,/apache/cassandra/hadoop/ColumnFamilyInputFormat.java,31,299,9,225,9,1,1,1,31,223,9,0,4,1,1,0,cassandra,1.0.0
435,/apache/cassandra/hadoop/ColumnFamilyRecordReader.java,53,364,162,344,55.5,1,2,0,45,267,0,8,0,0,0,2,cassandra,1.0.0
436,/cassandra/io/compress/CompressedRandomAccessReader.java,16,157,31,96,70,1,2,2,16,93,31,57,131,2,2,2,cassandra,1.0.0
437,/cassandra/io/compress/CompressionMetadata.java,20,248,88,27,70,1,2,1,20,151,88,4,131,2,2,1,cassandra,1.0.0
438,/cassandra/io/compress/CompressionParameters.java,40,237,44,117,240.5,4,4,0,40,185,44,0,866,4,4,0,cassandra,1.0.0
439,/cassandra/io/compress/DeflateCompressor.java,12,111,2,0,102,1,1,0,12,80,2,0,105,1,1,0,cassandra,1.0.0
440,/cassandra/io/compress/SnappyCompressor.java,4,51,5,0,37,1,1,0,4,25,5,0,26,1,1,0,cassandra,1.0.0
441,/cassandra/io/sstable/SSTableLoader.java,34,266,4,4,118.5,2,2,1,30,185,4,0,210,2,2,0,cassandra,1.0.0
442,/cassandra/io/sstable/SSTableMetadata.java,26,229,25,0,125,2,2,0,25,161,25,0,210,2,2,0,cassandra,1.0.0
443,/cassandra/io/sstable/SSTableReader.java,142,941,54,309,282.5,4,4,5,141,686,25,70,919,3,3,5,cassandra,1.0.0
444,/cassandra/io/sstable/SSTableWriter.java,44,431,17,481,121.333333333,3,3,3,44,325,26,89,1024,4,4,4,cassandra,1.0.0
445,/cassandra/io/util/CompressedSegmentedFile.java,6,77,6,2,70,1,2,1,6,40,6,4,131,2,2,2,cassandra,1.0.0
446,/cassandra/io/util/SegmentedFile.java,19,171,1,10,111,1,1,1,15,93,1,14,105,1,1,2,cassandra,1.0.0
447,/cassandra/io/util/SequentialWriter.java,34,300,11,0,40,1,1,0,34,184,0,5,0,0,0,1,cassandra,1.0.0
448,/apache/cassandra/locator/Ec2Snitch.java,9,104,12,0,105,1,1,0,9,68,0,0,0,0,0,0,cassandra,1.0.0
449,/apache/cassandra/locator/TokenMetadata.java,87,719,2,38,729,1,1,0,87,527,2,0,709,1,1,0,cassandra,1.0.0
450,/apache/cassandra/net/Header.java,15,144,64,0,126.5,1,2,0,14,104,64,0,210,2,2,0,cassandra,1.0.0
451,/apache/cassandra/net/IncomingTcpConnection.java,19,186,5,74,765,1,1,4,19,130,5,24,709,1,1,4,cassandra,1.0.0
452,/apache/cassandra/net/Message.java,13,114,16,42,126.5,1,2,0,13,81,16,0,210,2,2,0,cassandra,1.0.0
453,/apache/cassandra/net/MessagingService.java,91,747,84,326,644.666666667,6,6,4,91,533,67,12,2223,4,4,3,cassandra,1.0.0
454,/apache/cassandra/net/OutboundTcpConnection.java,31,251,7,54,126,1,1,5,31,191,7,36,105,1,1,4,cassandra,1.0.0
455,/apache/cassandra/security/SSLFactory.java,5,112,38,62,108,1,1,1,5,73,38,9,96,1,1,1,cassandra,1.0.0
456,/apache/cassandra/service/AbstractCassandraDaemon.java,39,399,34,157,446,2,2,4,37,244,34,20,805,2,2,2,cassandra,1.0.0
457,/apache/cassandra/service/AntiEntropyService.java,101,939,48,1576,114,3,3,4,101,641,33,205,105,1,1,3,cassandra,1.0.0
458,/apache/cassandra/service/DatacenterReadCallback.java,15,113,27,37,774,1,1,1,15,76,0,0,0,0,0,0,cassandra,1.0.0
459,/apache/cassandra/service/GCInspector.java,18,152,3,502,767,1,1,3,18,109,0,173,0,0,0,4,cassandra,1.0.0
460,/apache/cassandra/service/LoadBroadcaster.java,13,91,5,127,104,1,1,0,13,54,5,0,96,1,1,0,cassandra,1.0.0
461,/apache/cassandra/service/MigrationManager.java,29,243,14,4,113,1,1,1,29,177,14,2,96,1,1,1,cassandra,1.0.0
462,/apache/cassandra/service/ReadCallback.java,35,237,15,49,754,2,2,1,35,181,0,0,0,0,0,0,cassandra,1.0.0
463,/apache/cassandra/service/RowRepairResolver.java,24,186,5,216,746,1,1,3,24,126,5,18,709,1,1,2,cassandra,1.0.0
464,/apache/cassandra/service/StorageProxy.java,172,1304,281,754,465.181818182,9,11,6,170,964,187,134,2547,7,7,4,cassandra,1.0.0
465,/apache/cassandra/service/StorageService.java,394,2750,220,1032,378,10,10,23,389,1933,113,238,2424,6,6,12,cassandra,1.0.0
466,/apache/cassandra/service/StorageServiceMBean.java,60,348,13,70,770,2,2,3,0,76,3,12,709,1,1,1,cassandra,1.0.0
467,/apache/cassandra/streaming/FileStreamTask.java,24,254,2,147,111,1,1,1,24,164,2,116,105,1,1,2,cassandra,1.0.0
468,/apache/cassandra/streaming/IncomingStreamReader.java,12,168,15,852,292.666666667,3,3,5,12,124,16,57,1523,3,3,1,cassandra,1.0.0
469,/apache/cassandra/streaming/StreamHeader.java,8,104,20,0,106,1,1,0,7,63,0,0,0,0,0,0,cassandra,1.0.0
470,/apache/cassandra/thrift/CassandraServer.java,172,1281,46,200,317.333333333,6,6,5,168,1052,27,41,297,3,3,4,cassandra,1.0.0
471,/apache/cassandra/thrift/CustomTThreadPoolServer.java,20,223,56,4,770.5,2,2,1,20,147,56,2,1418,2,2,1,cassandra,1.0.0
472,/apache/cassandra/thrift/TCustomServerSocket.java,16,178,10,91,435.5,2,2,0,7,61,10,0,814,2,2,0,cassandra,1.0.0
473,/apache/cassandra/thrift/ThriftValidation.java,154,732,29,234,379.75,4,4,8,154,589,6,119,52,2,2,7,cassandra,1.0.0
474,/apache/cassandra/tools/BulkLoader.java,48,411,4,30,112,1,1,2,48,326,4,6,105,1,1,1,cassandra,1.0.0
475,/apache/cassandra/tools/NodeCmd.java,172,920,18,626,763.5,2,2,4,172,746,0,244,0,0,0,3,cassandra,1.0.0
476,/apache/cassandra/tools/NodeProbe.java,92,679,31,61,761,2,2,1,92,526,0,0,0,0,0,0,cassandra,1.0.0
477,/apache/cassandra/tools/SSTableExport.java,41,444,25,65,779,1,1,2,40,266,0,29,0,0,0,3,cassandra,1.0.0
478,/apache/cassandra/utils/BloomFilterSerializer.java,5,71,32,24,723,1,1,0,5,35,32,0,709,1,1,0,cassandra,1.0.0
479,/apache/cassandra/utils/CLibrary.java,27,255,108,0,39.5,2,2,0,27,188,34,0,26,1,1,0,cassandra,1.0.0
480,/apache/cassandra/utils/ExpiringMap.java,27,166,56,0,770.5,2,2,0,27,121,56,0,1418,2,2,0,cassandra,1.0.0
481,/cassandra/utils/IntervalTree/Interval.java,7,83,15,0,726,1,1,0,7,50,15,0,709,1,1,0,cassandra,1.0.0
482,/cassandra/utils/IntervalTree/IntervalNode.java,16,108,8,46,726,1,1,1,16,78,8,33,709,1,1,1,cassandra,1.0.0
483,/apache/cassandra/utils/MergeIterator.java,32,221,7,170,5,1,1,2,30,154,0,164,0,0,0,3,cassandra,1.0.0
484,/apache/cassandra/utils/UUIDGen.java,25,232,17,17,718,1,1,0,25,131,17,0,709,1,1,0,cassandra,1.0.0
485,/cassandra/utils/obs/OpenBitSet.java,107,818,418,0,742.5,2,2,0,107,408,418,0,1418,2,2,0,cassandra,1.0.0
486,/org/apache/cassandra/SchemaLoader.java,12,291,271,21,737.5,4,4,1,12,227,7,0,709,1,1,0,cassandra,1.0.0
487,/apache/cassandra/cli/CliTest.java,13,302,8,173,35,1,1,8,13,261,8,121,26,1,1,6,cassandra,1.0.0
488,/apache/cassandra/config/DatabaseDescriptorTest.java,7,102,4,0,715,1,1,0,7,64,0,0,0,0,0,0,cassandra,1.0.0
489,/apache/cassandra/db/ColumnFamilyStoreTest.java,30,683,99,54,531.666666667,3,3,0,30,507,99,0,1523,3,3,0,cassandra,1.0.0
490,/apache/cassandra/db/ColumnFamilyTest.java,8,149,34,0,736,1,1,0,8,99,34,0,709,1,1,0,cassandra,1.0.0
491,/apache/cassandra/db/CommitLogTest.java,14,194,11,140,769,1,1,1,14,128,0,0,0,0,0,0,cassandra,1.0.0
492,/apache/cassandra/db/DefsTest.java,49,826,163,3,714,1,2,0,49,635,0,0,0,0,0,0,cassandra,1.0.0
493,/apache/cassandra/db/KeyCacheTest.java,6,146,7,0,735,1,1,0,6,88,7,0,709,1,1,0,cassandra,1.0.0
494,/apache/cassandra/db/TableTest.java,38,578,11,0,736,1,1,0,38,443,11,0,709,1,1,0,cassandra,1.0.0
495,/cassandra/db/compaction/CompactionsTest.java,25,271,18,95,740,2,2,1,25,186,3,0,709,1,1,0,cassandra,1.0.0
496,/cassandra/db/context/CounterContextTest.java,13,457,77,0,124,1,1,0,13,330,0,0,0,0,0,0,cassandra,1.0.0
497,/cassandra/io/sstable/SSTableMetadataSerializerTest.java,1,73,4,0,137,1,1,0,1,45,4,0,105,1,1,0,cassandra,1.0.0
498,/cassandra/io/sstable/SSTableReaderTest.java,14,197,77,0,137,1,1,0,14,138,77,0,105,1,1,0,cassandra,1.0.0
499,/apache/cassandra/service/ConsistencyLevelTest.java,23,194,193,0,773,1,1,0,23,145,193,0,709,1,1,0,cassandra,1.0.0
500,/apache/cassandra/service/RemoveTest.java,11,170,7,121,770.5,2,2,0,11,124,7,0,1418,2,2,0,cassandra,1.0.0
501,/apache/cassandra/streaming/StreamingTransferTest.java,19,321,5,187,735,1,1,1,18,243,34,0,814,2,2,0,cassandra,1.0.0
502,/apache/cassandra/utils/MerkleTreeTest.java,36,517,3,0,744,1,1,0,36,384,3,0,709,1,1,0,cassandra,1.0.0
503,/apache/cassandra/config/ColumnDefinition.java,42,205,1,45,67,1,1,1,42,152,1,0,61,1,1,0,cassandra,1.1.0
504,/apache/cassandra/db/DefsTable.java,9,121,8,9,61,2,2,2,9,81,8,0,122,2,2,0,cassandra,1.1.0
505,/apache/cassandra/gms/ApplicationState.java,2,41,1,1,167,1,1,0,2,18,0,0,0,0,0,0,cassandra,1.1.0
506,/apache/cassandra/gms/VersionedValue.java,24,205,9,5,513,2,2,0,23,132,2,0,816,1,1,0,cassandra,1.1.0
507,/apache/cassandra/locator/NetworkTopologyStrategy.java,19,158,123,26,856,1,1,2,19,102,0,0,0,0,0,0,cassandra,1.1.0
508,/apache/cassandra/net/OutboundTcpConnectionPool.java,18,119,19,48,841,1,1,2,6,34,0,0,0,0,0,0,cassandra,1.1.0
509,/cassandra/net/io/SerializerType.java,2,27,26,0,841,1,1,0,2,8,0,0,0,0,0,0,cassandra,1.1.0
510,/apache/cassandra/service/AbstractRowResolver.java,8,91,11,0,867,1,1,0,8,58,0,0,0,0,0,0,cassandra,1.1.0
511,/apache/cassandra/thrift/CustomTHsHaServer.java,46,334,44,16,11,1,1,1,45,239,44,0,13,1,1,0,cassandra,1.1.0
512,/apache/cassandra/db/ReadMessageTest.java,8,139,72,0,5,1,1,0,8,92,0,0,0,0,0,0,cassandra,1.1.0
513,/apache/cassandra/db/RowCacheTest.java,12,185,4,0,848,1,1,0,12,113,4,0,816,1,1,0,cassandra,1.1.0
514,/cassandra/io/sstable/DescriptorTest.java,5,82,8,0,9,1,1,0,4,30,0,0,0,0,0,0,cassandra,1.1.0
515,/apache/cassandra/locator/NetworkTopologyStrategyTest.java,6,116,62,0,856,1,1,0,6,77,0,0,0,0,0,0,cassandra,1.1.0
516,/apache/cassandra/service/LeaveAndBootstrapTest.java,26,633,2,0,855,1,1,0,26,446,0,0,0,0,0,0,cassandra,1.1.0
517,/apache/cassandra/tools/SSTableExportTest.java,7,270,174,0,425,2,2,0,7,180,2,0,816,1,1,0,cassandra,1.1.0
518,/apache/cassandra/stress/Stress.java,17,143,4,2,58.5,2,2,1,17,100,2,0,61,1,1,0,cassandra,1.1.0
519,/apache/cassandra/stress/StressAction.java,38,260,6,6,58,1,1,1,36,173,6,0,61,1,1,0,cassandra,1.1.0
520,/examples/client_only/src/ClientOnlyExample.java,17,196,392,0,236.5,1,2,0,17,134,392,0,410,2,2,0,cassandra,1.2.0
521,/apache/cassandra/cli/CliUtils.java,15,122,8,0,26.5,1,2,0,15,68,0,0,0,0,0,0,cassandra,1.2.0
522,/apache/cassandra/cql/CFPropDefs.java,32,275,4,37,162,1,1,1,33,223,0,0,0,0,0,0,cassandra,1.2.0
523,/apache/cassandra/cql3/CFPropDefs.java,12,137,7,484,162,1,1,6,31,204,0,0,0,0,0,0,cassandra,1.2.0
524,/apache/cassandra/db/ColumnIndex.java,23,203,26,5,36,1,1,0,23,134,26,0,21,1,1,0,cassandra,1.2.0
525,/cassandra/db/columniterator/IndexedSliceReader.java,73,489,14,0,1,1,3,0,36,174,14,0,0,3,3,0,cassandra,1.2.0
526,/cassandra/db/columniterator/SSTableNamesIterator.java,38,288,5,12,1,1,1,1,26,157,5,0,0,1,1,0,cassandra,1.2.0
527,/cassandra/db/columniterator/SimpleSliceReader.java,12,130,12,0,1,1,3,0,9,72,12,0,0,3,3,0,cassandra,1.2.0
528,/cassandra/db/filter/NamesQueryFilter.java,32,193,6,5,160,1,1,0,14,72,0,0,0,0,0,0,cassandra,1.2.0
529,/cassandra/db/filter/SliceQueryFilter.java,59,349,8,60,556.5,2,2,2,20,111,0,0,0,0,0,0,cassandra,1.2.0
530,/apache/cassandra/gms/GossipDigestAck.java,12,105,6,4,215,1,1,1,12,73,6,4,205,1,1,1,cassandra,1.2.0
531,/apache/cassandra/gms/GossipDigestAck2VerbHandler.java,2,45,13,0,229,1,2,0,3,34,0,0,0,0,0,0,cassandra,1.2.0
532,/cassandra/io/sstable/IndexHelper.java,23,235,54,4,42.25,2,4,1,21,111,54,0,21,4,4,0,cassandra,1.2.0
533,/apache/cassandra/locator/GossipingPropertyFileSnitch.java,17,138,25,20,170,3,4,0,17,98,25,0,636,4,4,0,cassandra,1.2.0
534,/apache/cassandra/metrics/ConnectionMetrics.java,9,132,4,0,934,1,1,0,9,88,4,0,910,1,1,0,cassandra,1.2.0
535,/apache/cassandra/metrics/StreamingMetrics.java,3,60,4,0,938,1,1,0,3,33,4,0,910,1,1,0,cassandra,1.2.0
536,/apache/cassandra/service/AbstractWriteResponseHandler.java,11,98,9,52,180,1,1,2,10,69,0,0,0,0,0,0,cassandra,1.2.0
537,/apache/cassandra/service/CassandraDaemon.java,53,440,26,98,619.6,3,5,2,0,14,6,0,1115,2,2,0,cassandra,1.2.0
538,/apache/cassandra/service/PBSPredictionResult.java,13,127,127,127,955,1,1,0,13,90,0,0,0,0,0,0,cassandra,1.2.0
539,/apache/cassandra/service/PBSPredictor.java,71,630,630,646,955,1,1,1,71,356,0,10,0,0,0,1,cassandra,1.2.0
540,/apache/cassandra/service/PBSPredictorMBean.java,5,35,35,37,955,1,1,1,0,14,0,2,0,0,0,1,cassandra,1.2.0
541,/apache/cassandra/service/WriteResponseHandler.java,13,113,4,53,180,1,1,2,21,85,0,0,0,0,0,0,cassandra,1.2.0
542,/cassandra/streaming/compress/CompressedFileStreamTask.java,11,154,4,0,35,1,1,0,11,107,4,0,21,1,1,0,cassandra,1.2.0
543,/cassandra/streaming/compress/CompressedInputStream.java,13,156,8,0,24,1,1,0,13,95,8,0,21,1,1,0,cassandra,1.2.0
544,/apache/cassandra/thrift/ITransportFactory.java,1,34,3,2,89,1,1,0,0,9,0,0,0,0,0,0,cassandra,1.2.0
545,/apache/cassandra/thrift/TBinaryProtocol.java,10,98,8,0,89,1,1,0,10,61,0,0,0,0,0,0,cassandra,1.2.0
546,/apache/cassandra/thrift/TFramedTransportFactory.java,1,37,7,0,89,1,1,0,1,14,0,0,0,0,0,0,cassandra,1.2.0
547,/apache/cassandra/tools/Shuffle.java,90,765,13,770,17,2,2,0,90,550,0,0,0,0,0,0,cassandra,1.2.0
548,/apache/cassandra/transport/Server.java,39,340,3,59,238,1,1,2,35,210,3,0,205,1,1,0,cassandra,1.2.0
549,/cassandra/db/compaction/LongLeveledCompactionStrategyTest.java,12,129,9,129,933,1,1,0,12,94,9,0,910,1,1,0,cassandra,1.2.0
550,/apache/cassandra/config/DefsTest.java,35,550,3,0,232,1,1,0,35,401,0,0,0,0,0,0,cassandra,1.2.0
551,/apache/cassandra/db/ScrubTest.java,16,243,488,0,0.5,1,2,0,11,131,488,0,0,2,2,0,cassandra,1.2.0
552,/apache/cassandra/db/SystemTableTest.java,4,76,3,0,575,2,2,0,2,28,2,0,205,1,1,0,cassandra,1.2.0
553,/cassandra/db/compaction/CompactionsPurgeTest.java,22,364,14,0,940.333333333,2,3,0,21,224,9,0,1820,2,2,0,cassandra,1.2.0
554,/cassandra/db/compaction/LeveledCompactionStrategyTest.java,8,128,3,143,232,1,1,2,8,86,0,43,0,0,0,2,cassandra,1.2.0
555,/apache/cassandra/service/InitClientTest.java,1,35,4,0,236.5,1,2,0,1,12,4,0,410,2,2,0,cassandra,1.2.0
556,/apache/cassandra/service/PBSPredictorTest.java,8,114,114,114,955,1,1,0,8,64,0,0,0,0,0,0,cassandra,1.2.0
557,/apache/cassandra/service/StorageServiceClientTest.java,2,47,4,0,236.5,1,2,0,2,24,4,0,410,2,2,0,cassandra,1.2.0
558,/apache/cassandra/service/StorageServiceServerTest.java,5,79,190,0,134.5,2,2,0,4,39,187,0,21,1,1,0,cassandra,1.2.0
559,/apache/derby/client/ClientDataSourceFactory.java,5,92,65,1,71,1,1,0,5,26,0,0,0,0,0,0,derby,10.1.1.0
560,/derby/client/am/BlobOutputStream.java,8,65,5,0,19,1,2,0,8,38,5,0,6,2,2,0,derby,10.1.1.0
561,/derby/client/am/ClobOutputStream.java,7,67,14,0,38.5,2,2,0,7,39,14,0,15,2,2,0,derby,10.1.1.0
562,/derby/client/am/Connection.java,285,1646,140,131,48.8,5,5,5,254,1174,150,0,39,4,4,0,derby,10.1.1.0
563,/derby/client/am/Cursor.java,268,1076,101,0,22,2,2,0,262,830,98,0,9,1,1,0,derby,10.1.1.0
564,/derby/client/am/DatabaseMetaData.java,267,2101,50,0,48.6666666667,3,3,0,265,1463,20,0,20,2,2,0,derby,10.1.1.0
565,/derby/client/am/DateTime.java,27,616,141,0,39,1,2,0,27,446,141,0,18,2,2,0,derby,10.1.1.0
566,/derby/client/am/EncryptionManager.java,67,499,3,0,51,1,1,0,67,304,3,0,9,1,1,0,derby,10.1.1.0
567,/derby/client/am/PreparedStatement.java,303,1747,4,19,27.5,1,2,1,303,1373,2,0,9,1,1,0,derby,10.1.1.0
568,/derby/client/am/ResultSet.java,761,3906,355,159,12.2857142857,6,7,0,751,2998,22,0,9,1,1,0,derby,10.1.1.0
569,/derby/client/am/SectionManager.java,27,211,16,0,72.5,2,2,0,27,111,4,0,20,2,2,0,derby,10.1.1.0
570,/derby/client/am/SqlException.java,47,303,4,0,9,1,1,0,47,183,0,0,0,0,0,0,derby,10.1.1.0
571,/derby/client/am/SqlWarning.java,30,163,4,0,9,1,1,0,30,107,0,0,0,0,0,0,derby,10.1.1.0
572,/derby/client/am/Statement.java,376,2111,161,8,40.1666666667,5,6,2,376,1563,83,0,38,4,4,0,derby,10.1.1.0
573,/derby/client/net/NetConnection.java,207,1506,33,21,48.5,2,2,2,207,1085,20,0,20,2,2,0,derby,10.1.1.0
574,/derby/client/net/NetDatabaseMetaData.java,5,77,12,0,72.5,2,2,0,5,33,18,0,20,2,2,0,derby,10.1.1.0
575,/derby/client/net/NetStatementReply.java,286,2358,5,0,72,1,1,0,286,1532,0,0,0,0,0,0,derby,10.1.1.0
576,/derby/client/net/NetXAConnection.java,45,261,14,28,74,1,1,2,45,179,14,0,10,1,1,0,derby,10.1.1.0
577,/derby/client/net/NetXAConnectionReply.java,34,307,2,0,74,1,1,0,34,208,2,0,10,1,1,0,derby,10.1.1.0
578,/derby/client/net/NetXAResource.java,166,1089,137,198,60,2,2,2,166,806,137,0,19,2,2,0,derby,10.1.1.0
579,/apache/derby/jdbc/ClientBaseDataSource.java,129,913,204,981,66,2,3,4,127,531,0,0,0,0,0,0,derby,10.1.1.0
580,/apache/derby/jdbc/ClientDataSource.java,3,160,2,253,0,1,1,0,3,22,0,0,0,0,0,0,derby,10.1.1.0
581,/apache/derby/jdbc/ClientDriver.java,35,294,47,0,31.6666666667,3,3,0,35,197,43,0,18,2,2,0,derby,10.1.1.0
582,/java/demo/nserverdemo/SimpleNetworkClientSample.java,21,322,18,662,10,1,1,0,21,159,18,0,0,1,1,0,derby,10.1.1.0
583,/apache/derby/drda/NetServlet.java,132,1041,6,6,23,1,1,0,132,733,6,0,9,1,1,0,derby,10.1.1.0
584,/apache/derby/drda/NetworkServerControl.java,21,492,29,40,10.75,3,4,1,21,111,3,0,9,1,1,0,derby,10.1.1.0
585,/derby/impl/drda/ClientThread.java,11,123,15,10,34,2,2,0,11,73,12,0,9,1,1,0,derby,10.1.1.0
586,/derby/impl/drda/DDMReader.java,149,1777,17,16,34,1,1,1,149,960,17,0,9,1,1,0,derby,10.1.1.0
587,/derby/impl/drda/DDMWriter.java,172,1885,63,26,36,1,1,1,172,982,63,0,9,1,1,0,derby,10.1.1.0
588,/derby/impl/drda/DRDAConnThread.java,1027,7266,276,440,22.4,5,5,3,1027,4619,188,0,27,3,3,0,derby,10.1.1.0
589,/derby/impl/drda/DRDAResultSet.java,57,520,78,59,42.6666666667,2,3,0,57,279,78,0,27,3,3,0,derby,10.1.1.0
590,/derby/impl/drda/DRDAStatement.java,176,1631,191,83,46,4,4,0,176,902,242,0,47,5,5,0,derby,10.1.1.0
591,/derby/impl/drda/DRDAXAProtocol.java,88,674,2,19,46,1,1,0,88,391,2,0,9,1,1,0,derby,10.1.1.0
592,/derby/impl/drda/Database.java,44,430,28,7,37,2,2,0,44,248,17,0,9,1,1,0,derby,10.1.1.0
593,/derby/impl/drda/NetworkServerControlImpl.java,382,3381,56,3518,13,2,2,1,382,2089,52,0,9,1,1,0,derby,10.1.1.0
594,/derby/impl/drda/XADatabase.java,11,155,3,19,42,1,1,0,11,68,3,0,9,1,1,0,derby,10.1.1.0
595,/apache/derby/diag/LockTable.java,24,347,4,0,49,1,1,0,24,167,0,0,0,0,0,0,derby,10.1.1.0
596,/apache/derby/diag/TransactionTable.java,19,243,4,0,49,1,1,0,19,109,0,0,0,0,0,0,derby,10.1.1.0
597,/derby/iapi/jdbc/BrokeredCallableStatement.java,31,234,19,0,70,1,1,0,31,168,19,0,10,1,1,0,derby,10.1.1.0
598,/derby/iapi/jdbc/BrokeredPreparedStatement.java,39,516,11,0,70,1,1,0,39,192,11,0,10,1,1,0,derby,10.1.1.0
599,/derby/iapi/jdbc/BrokeredStatement.java,49,531,30,0,70,1,1,0,49,251,30,0,10,1,1,0,derby,10.1.1.0
600,/derby/iapi/jdbc/BrokeredStatementControl.java,5,58,3,0,70,1,1,0,0,10,3,0,10,1,1,0,derby,10.1.1.0
601,/derby/iapi/jdbc/DRDAServerStarter.java,20,214,4,2,42,1,1,0,20,168,4,0,10,1,1,0,derby,10.1.1.0
602,/derby/iapi/reference/Attribute.java,0,190,18,0,13,1,1,0,0,25,18,0,9,1,1,0,derby,10.1.1.0
603,/derby/iapi/reference/MessageId.java,0,148,3,7,14.5,3,2,0,0,78,1,0,0,1,1,0,derby,10.1.1.0
604,/derby/iapi/reference/SQLState.java,0,1489,8,11,33.5,4,4,2,0,953,8,0,36,4,4,0,derby,10.1.1.0
605,/iapi/services/classfile/VMOpcode.java,0,235,6,0,66,1,1,0,0,207,6,0,10,1,1,0,derby,10.1.1.0
606,/iapi/services/context/ContextService.java,53,427,48,0,5,1,2,0,53,192,0,0,0,0,0,0,derby,10.1.1.0
607,/iapi/services/io/FileUtil.java,96,526,20,0,25,1,1,0,96,362,0,0,0,0,0,0,derby,10.1.1.0
608,/iapi/services/loader/ClassFactory.java,8,95,6,0,38,1,1,0,0,17,6,0,10,1,1,0,derby,10.1.1.0
609,/iapi/services/loader/ClassInspector.java,163,1098,3,35,38,1,1,1,163,591,3,0,10,1,1,0,derby,10.1.1.0
610,/derby/iapi/sql/PreparedStatement.java,20,246,25,0,2,1,1,0,0,34,0,0,0,0,0,0,derby,10.1.1.0
611,/iapi/store/access/BackingStoreHashtable.java,72,745,15,7,48,1,1,1,72,371,15,0,10,1,1,0,derby,10.1.1.0
612,/iapi/store/access/FileResource.java,9,166,7,1,25,1,1,0,0,24,0,0,0,0,0,0,derby,10.1.1.0
613,/iapi/store/access/RowUtil.java,77,721,16,1,41,1,1,0,77,355,0,0,0,0,0,0,derby,10.1.1.0
614,/derby/iapi/types/BinaryDecimal.java,82,704,9,710,15,1,1,0,79,350,9,0,9,1,1,0,derby,10.1.1.0
615,/derby/iapi/types/DataTypeDescriptor.java,138,1089,4,8,43,1,1,1,138,563,4,0,6,1,1,0,derby,10.1.1.0
