,project,file,rel,h_LOC,k_LOC,h_CC,k_CC,h_bfs,k_bfs,h_churn,k_churn,h_num_pre,k_num_pre,h_num_post,k_num_post,h_exp,k_exp,h_num_bugs,k_num_bugs
334,camel,/camel/component/quickfixj/MessagePredicate.java,2.11.0,86,55.0,12,12.0,5,0.0,6,0,0,0,1,0.0,28.0,0.0,1,0.0
335,camel,/camel/component/quickfixj/QuickfixjEndpoint.java,2.11.0,142,109.0,22,22.0,2,1.0,7,0,0,0,1,1.0,28.0,1092.0,1,1.0
336,camel,/component/quickfixj/converter/QuickfixjConverters.java,2.11.0,138,99.0,18,18.0,6,0.0,0,0,0,0,1,0.0,28.0,0.0,1,0.0
337,camel,/camel/builder/script/ScriptBuilder.java,2.11.0,437,280.0,70,70.0,6,0.0,13,0,0,0,1,0.0,553.0,0.0,1,0.0
338,camel,/component/shiro/security/ShiroSecurityPolicy.java,2.11.0,280,215.0,41,41.0,27,0.0,0,0,0,0,2,0.0,1179.5,0.0,1,0.0
339,camel,/component/shiro/security/ShiroSecurityTokenInjector.java,2.11.0,107,72.0,13,13.0,20,0.0,0,0,0,0,1,0.0,1180.0,0.0,1,0.0
340,camel,/camel/component/solr/SolrComponent.java,2.11.0,33,11.0,1,1.0,101,101.0,0,0,0,0,1,1.0,1188.0,1092.0,1,1.0
341,camel,/camel/component/solr/SolrEndpoint.java,2.11.0,135,95.0,22,22.0,165,165.0,0,0,0,0,1,1.0,1188.0,1092.0,1,1.0
342,camel,/camel/component/solr/SolrProducer.java,2.11.0,169,121.0,31,31.0,20,20.0,0,0,0,0,1,1.0,1188.0,1092.0,1,1.0
343,camel,/camel/spring/spi/BridgePropertyPlaceholderConfigurer.java,2.11.0,176,41.0,25,8.0,44,0.0,107,0,0,0,1,0.0,1190.0,0.0,1,0.0
344,camel,/camel/component/sql/DefaultSqlPrepareStatementStrategy.java,2.11.0,162,114.0,28,28.0,70,48.0,178,0,0,0,2,1.0,1214.0,1092.0,2,1.0
345,camel,/apache/camel/testng/CamelTestSupport.java,2.11.0,687,396.0,83,83.0,6,0.0,0,0,0,0,1,0.0,1197.0,0.0,1,0.0
346,camel,/apache/camel/testng/ExchangeTestSupport.java,2.11.0,57,25.0,3,3.0,2,0.0,0,0,0,0,1,0.0,1197.0,0.0,1,0.0
347,camel,/camel/component/websocket/WebsocketComponent.java,2.11.0,765,546.0,113,114.0,6,6.0,6,0,1,0,1,1.0,9.0,0.0,1,1.0
348,camel,/camel/karaf/commands/ContextInfo.java,2.11.0,201,112.0,17,12.0,3,0.0,148,0,1,0,1,0.0,545.0,0.0,1,0.0
349,camel,/camel/karaf/commands/RouteInfo.java,2.11.0,154,92.0,11,8.0,17,0.0,225,0,1,0,1,0.0,545.0,0.0,1,0.0
350,camel,/camel/karaf/commands/RouteProfile.java,2.11.0,103,64.0,7,7.0,4,0.0,301,0,0,0,1,0.0,545.0,0.0,1,0.0
351,camel,/camel/karaf/commands/RouteResetStats.java,2.11.0,73,42.0,6,6.0,5,0.0,73,0,0,0,1,0.0,545.0,0.0,1,0.0
352,cassandra,/cassandra/hadoop/pig/CassandraStorage.java,1.0.0,629,521.0,88,88.0,3,0.0,406,42,3,2,1,0.0,116.0,0.0,1,0.0
353,cassandra,/apache/cassandra/thrift/Cassandra.java,1.0.0,32100,25972.0,6603,6540.0,115,0.0,1078,294,0,1,1,0.0,117.0,0.0,1,0.0
354,cassandra,/apache/cassandra/thrift/Constants.java,1.0.0,49,19.0,0,0.0,2,0.0,4,0,0,0,1,0.0,117.0,0.0,1,0.0
355,cassandra,/apache/cassandra/thrift/EndpointDetails.java,1.0.0,536,419.0,104,110.0,200,200.0,0,0,0,0,2,2.0,101.5,192.0,2,2.0
356,cassandra,/apache/cassandra/cache/AutoSavingCache.java,1.0.0,273,220.0,33,31.0,18,0.0,32,31,2,3,1,0.0,755.0,0.0,1,0.0
357,cassandra,/apache/cassandra/cli/CliClient.java,1.0.0,2855,2086.0,434,431.0,40,22.0,1105,110,15,9,6,3.0,267.0,78.0,6,3.0
358,cassandra,/apache/cassandra/cli/CliMain.java,1.0.0,413,305.0,53,53.0,14,14.0,31,0,1,0,2,2.0,35.0,52.0,2,2.0
359,cassandra,/apache/cassandra/cli/CliOptions.java,1.0.0,231,150.0,19,19.0,2,2.0,0,0,0,0,1,1.0,33.0,26.0,1,1.0
360,cassandra,/apache/cassandra/concurrent/DebuggableThreadPoolExecutor.java,1.0.0,156,95.0,21,21.0,38,2.0,165,14,3,2,2,1.0,767.0,709.0,2,1.0
361,cassandra,/apache/cassandra/concurrent/NamedThreadFactory.java,1.0.0,55,25.0,3,3.0,1,1.0,0,0,0,0,1,1.0,777.0,709.0,1,1.0
362,cassandra,/apache/cassandra/config/CFMetaData.java,1.0.0,1003,832.0,174,174.0,33,0.0,166,31,6,5,4,0.0,248.5,0.0,4,0.0
363,cassandra,/apache/cassandra/config/Config.java,1.0.0,140,83.0,6,6.0,2,2.0,36,0,0,0,1,1.0,109.0,96.0,1,1.0
364,cassandra,/apache/cassandra/config/DatabaseDescriptor.java,1.0.0,1008,800.0,108,108.0,20,0.0,99,0,3,0,2,0.0,714.5,0.0,1,0.0
365,cassandra,/apache/cassandra/config/EncryptionOptions.java,1.0.0,38,15.0,2,2.0,6,6.0,0,0,0,0,1,1.0,108.0,96.0,1,1.0
366,cassandra,/apache/cassandra/config/KSMetaData.java,1.0.0,220,168.0,32,32.0,68,0.0,34,13,2,1,3,0.0,725.333333333,0.0,2,0.0
367,cassandra,/apache/cassandra/config/Schema.java,1.0.0,434,192.0,42,42.0,9,9.0,0,0,0,0,1,1.0,34.0,26.0,1,1.0
368,cassandra,/apache/cassandra/cql/CreateColumnFamilyStatement.java,1.0.0,369,278.0,43,43.0,43,40.0,175,59,1,1,2,1.0,88.0,26.0,2,1.0
369,cassandra,/apache/cassandra/cql/QueryProcessor.java,1.0.0,1043,848.0,147,147.0,29,13.0,122,23,5,4,8,4.0,237.5,866.0,8,4.0
370,cassandra,/apache/cassandra/cql/Relation.java,1.0.0,108,63.0,18,18.0,23,23.0,5,0,0,0,1,1.0,1.0,26.0,1,1.0
371,cassandra,/apache/cassandra/cql/SelectExpression.java,1.0.0,136,73.0,13,13.0,18,0.0,0,0,0,0,1,0.0,30.0,0.0,1,0.0
372,cassandra,/apache/cassandra/cql/SelectStatement.java,1.0.0,172,119.0,25,25.0,6,0.0,9,0,1,0,1,0.0,30.0,0.0,1,0.0
373,cassandra,/apache/cassandra/cql/Term.java,1.0.0,186,112.0,33,33.0,6,6.0,32,0,1,0,1,1.0,32.0,26.0,1,1.0
374,cassandra,/apache/cassandra/cql/UpdateStatement.java,1.0.0,297,172.0,33,33.0,7,7.0,14,8,2,1,2,2.0,31.5,52.0,1,2.0
375,cassandra,/apache/cassandra/cql/WhereClause.java,1.0.0,185,110.0,24,24.0,96,76.0,30,0,1,0,2,1.0,388.5,26.0,1,1.0
376,cassandra,/cassandra/cql/jdbc/JdbcDecimal.java,1.0.0,97,61.0,15,15.0,8,8.0,97,0,0,0,1,1.0,732.0,709.0,1,1.0
377,cassandra,/apache/cassandra/db/AbstractColumnContainer.java,1.0.0,258,195.0,47,47.0,2,0.0,64,12,2,1,1,0.0,4.0,0.0,1,0.0
378,cassandra,/apache/cassandra/db/CollationController.java,1.0.0,242,171.0,32,32.0,37,37.0,570,201,3,3,4,4.0,429.25,1628.0,4,4.0
379,cassandra,/apache/cassandra/db/Column.java,1.0.0,289,207.0,50,50.0,5,5.0,12,5,1,1,1,1.0,736.0,709.0,1,1.0
380,cassandra,/apache/cassandra/db/ColumnFamilyStore.java,1.0.0,1937,1372.0,286,284.0,156,105.0,1092,253,19,17,11,9.0,426.72727272699996,3763.0,11,9.0
381,cassandra,/apache/cassandra/db/ColumnFamilyStoreMBean.java,1.0.0,242,56.0,48,0.0,17,0.0,12,0,0,0,1,0.0,772.0,0.0,1,0.0
382,cassandra,/apache/cassandra/db/DataTracker.java,1.0.0,584,447.0,90,90.0,31,31.0,71,6,1,1,3,3.0,750.666666667,2127.0,3,3.0
383,cassandra,/apache/cassandra/db/EchoedRow.java,1.0.0,78,42.0,6,6.0,9,2.0,17,0,1,0,2,1.0,433.5,105.0,2,1.0
384,cassandra,/apache/cassandra/db/ExpiringColumn.java,1.0.0,172,119.0,20,20.0,12,5.0,2,0,0,0,1,1.0,4.0,105.0,1,1.0
385,cassandra,/apache/cassandra/db/HintedHandOffManager.java,1.0.0,406,298.0,41,41.0,221,214.0,213,8,3,2,9,7.0,458.555555556,3746.0,9,7.0
386,cassandra,/apache/cassandra/db/HintedHandOffManagerMBean.java,1.0.0,46,9.0,3,0.0,8,8.0,0,0,0,0,1,1.0,768.0,709.0,1,1.0
387,cassandra,/apache/cassandra/db/IColumn.java,1.0.0,90,39.0,26,0.0,6,6.0,13,5,1,1,1,1.0,736.0,709.0,1,1.0
388,cassandra,/apache/cassandra/db/Memtable.java,1.0.0,411,304.0,53,53.0,14,14.0,22,22,2,2,2,2.0,459.5,1418.0,2,2.0
389,cassandra,/apache/cassandra/db/ReadCommand.java,1.0.0,126,87.0,13,10.0,17,17.0,0,0,0,0,1,1.0,114.0,105.0,1,1.0
390,cassandra,/apache/cassandra/db/ReadRepairVerbHandler.java,1.0.0,46,24.0,2,2.0,5,5.0,0,0,0,0,1,1.0,136.0,105.0,1,1.0
391,cassandra,/apache/cassandra/db/ReadResponse.java,1.0.0,125,77.0,17,14.0,1,4.0,0,0,0,0,1,2.0,101.0,210.0,1,2.0
392,cassandra,/apache/cassandra/db/RowIteratorFactory.java,1.0.0,173,114.0,14,14.0,22,0.0,15,17,2,3,1,0.0,142.0,0.0,1,0.0
393,cassandra,/apache/cassandra/db/RowMutation.java,1.0.0,426,299.0,55,54.0,6,13.0,97,14,2,1,2,3.0,757.0,1523.0,2,3.0
394,cassandra,/apache/cassandra/db/RowMutationVerbHandler.java,1.0.0,97,58.0,8,8.0,54,12.0,3,0,0,0,3,2.0,336.333333333,210.0,2,2.0
395,cassandra,/apache/cassandra/db/SliceFromReadCommand.java,1.0.0,121,82.0,8,7.0,66,66.0,0,0,0,0,1,1.0,114.0,105.0,1,1.0
396,cassandra,/apache/cassandra/db/SuperColumn.java,1.0.0,382,289.0,55,54.0,8,18.0,52,0,1,0,1,2.0,736.0,814.0,1,2.0
397,cassandra,/apache/cassandra/db/SystemTable.java,1.0.0,490,357.0,49,47.0,16,20.0,109,47,4,3,3,4.0,538.0,1418.0,3,4.0
398,cassandra,/apache/cassandra/db/Table.java,1.0.0,617,458.0,88,87.0,15,5.0,16,5,2,1,2,1.0,724.0,709.0,2,1.0
399,cassandra,/apache/cassandra/db/TreeMapBackedSortedColumns.java,1.0.0,175,123.0,26,26.0,8,8.0,10,5,1,1,1,1.0,736.0,709.0,1,1.0
400,cassandra,/cassandra/db/commitlog/CommitLog.java,1.0.0,621,429.0,77,77.0,39,3.0,281,80,5,5,2,1.0,752.5,105.0,2,1.0
401,cassandra,/cassandra/db/commitlog/CommitLogSegment.java,1.0.0,235,176.0,30,30.0,52,0.0,120,22,4,4,2,0.0,761.0,0.0,2,0.0
402,cassandra,/cassandra/db/compaction/AbstractCompactedRow.java,1.0.0,75,18.0,6,1.0,4,4.0,2,0,0,0,1,1.0,122.0,105.0,1,1.0
403,cassandra,/cassandra/db/compaction/AbstractCompactionStrategy.java,1.0.0,108,39.0,10,4.0,5,5.0,39,39,2,4,1,1.0,109.0,105.0,1,1.0
404,cassandra,/cassandra/db/compaction/AbstractCompactionTask.java,1.0.0,80,42.0,8,7.0,7,7.0,0,0,0,0,1,1.0,108.0,105.0,1,1.0
405,cassandra,/cassandra/db/compaction/CompactionController.java,1.0.0,135,84.0,16,16.0,7,0.0,68,29,3,3,1,0.0,745.0,0.0,1,0.0
406,cassandra,/cassandra/db/compaction/CompactionInfo.java,1.0.0,94,61.0,10,9.0,14,0.0,15,6,0,1,1,0.0,772.0,0.0,1,0.0
407,cassandra,/cassandra/db/compaction/CompactionIterable.java,1.0.0,132,92.0,13,13.0,2,0.0,284,11,1,3,1,0.0,1.0,0.0,1,0.0
408,cassandra,/cassandra/db/compaction/CompactionManager.java,1.0.0,1141,928.0,148,146.0,65,23.0,493,303,8,8,5,3.0,625.6,1523.0,5,3.0
409,cassandra,/cassandra/db/compaction/CompactionManagerMBean.java,1.0.0,48,10.0,5,0.0,6,0.0,0,0,0,0,2,0.0,763.5,0.0,2,0.0
410,cassandra,/cassandra/db/compaction/CompactionTask.java,1.0.0,267,188.0,36,35.0,11,18.0,74,24,3,4,2,2.0,448.5,814.0,2,2.0
411,cassandra,/cassandra/db/compaction/LazilyCompactedRow.java,1.0.0,239,174.0,27,27.0,4,0.0,111,5,3,1,1,0.0,745.0,0.0,1,0.0
412,cassandra,/cassandra/db/compaction/LeveledCompactionTask.java,1.0.0,82,38.0,6,5.0,18,18.0,36,20,2,2,1,1.0,108.0,105.0,1,1.0
413,cassandra,/cassandra/db/compaction/LeveledManifest.java,1.0.0,434,319.0,68,68.0,31,3.0,271,214,3,3,3,1.0,251.66666666700002,709.0,3,1.0
414,cassandra,/cassandra/db/compaction/ParallelCompactionIterable.java,1.0.0,449,348.0,62,62.0,5,0.0,33,34,2,5,1,0.0,5.0,0.0,1,0.0
415,cassandra,/cassandra/db/compaction/PrecompactedRow.java,1.0.0,191,134.0,24,24.0,15,0.0,189,23,2,2,2,0.0,373.0,0.0,2,0.0
416,cassandra,/cassandra/db/compaction/SizeTieredCompactionStrategy.java,1.0.0,197,145.0,27,27.0,10,0.0,14,14,2,3,1,0.0,2.0,0.0,1,0.0
417,cassandra,/cassandra/db/context/CounterContext.java,1.0.0,837,582.0,112,112.0,79,13.0,110,24,2,1,3,1.0,295.666666667,709.0,3,1.0
418,cassandra,/cassandra/db/filter/QueryFilter.java,1.0.0,224,142.0,29,29.0,2,0.0,25,20,1,2,1,0.0,4.0,0.0,1,0.0
419,cassandra,/cassandra/db/index/SecondaryIndex.java,1.0.0,316,170.0,36,26.0,20,20.0,2,0,0,0,3,3.0,487.66666666699996,1422.0,3,3.0
420,cassandra,/cassandra/db/index/SecondaryIndexBuilder.java,1.0.0,76,47.0,5,5.0,4,0.0,5,4,0,1,1,0.0,757.0,0.0,1,0.0
421,cassandra,/cassandra/db/index/SecondaryIndexManager.java,1.0.0,518,284.0,64,64.0,96,96.0,8,0,0,0,6,6.0,367.0,2139.0,6,6.0
422,cassandra,/db/index/keys/KeysIndex.java,1.0.0,174,130.0,21,21.0,12,12.0,17,0,0,0,2,2.0,373.0,713.0,2,2.0
423,cassandra,/cassandra/db/marshal/DecimalType.java,1.0.0,94,52.0,12,12.0,9,9.0,94,0,0,0,1,1.0,732.0,709.0,1,1.0
424,cassandra,/cassandra/db/migration/AddColumnFamily.java,1.0.0,114,78.0,14,14.0,10,0.0,0,0,0,0,1,0.0,714.0,0.0,1,0.0
425,cassandra,/cassandra/db/migration/DropColumnFamily.java,1.0.0,117,80.0,10,10.0,2,0.0,0,0,0,0,1,0.0,714.0,0.0,1,0.0
426,cassandra,/cassandra/db/migration/DropKeyspace.java,1.0.0,106,73.0,9,9.0,3,0.0,0,0,0,0,1,0.0,760.0,0.0,1,0.0
427,cassandra,/cassandra/db/migration/RenameColumnFamily.java,1.0.0,131,88.0,13,13.0,134,0.0,0,0,0,0,1,0.0,713.0,0.0,1,0.0
428,cassandra,/cassandra/db/migration/RenameKeyspace.java,1.0.0,147,102.0,22,22.0,150,0.0,0,0,0,0,1,0.0,713.0,0.0,1,0.0
429,cassandra,/cassandra/db/migration/UpdateKeyspace.java,1.0.0,94,58.0,9,9.0,2,0.0,4,0,1,0,1,0.0,714.0,0.0,1,0.0
430,cassandra,/apache/cassandra/dht/RandomPartitioner.java,1.0.0,182,132.0,25,25.0,9,9.0,13,0,1,0,1,1.0,744.0,709.0,1,1.0
431,cassandra,/apache/cassandra/dht/Range.java,1.0.0,354,228.0,50,50.0,18,0.0,83,83,2,2,1,0.0,772.0,0.0,1,0.0
432,cassandra,/apache/cassandra/gms/FailureDetector.java,1.0.0,319,242.0,46,46.0,3,0.0,92,29,2,2,1,0.0,123.0,0.0,1,0.0
433,cassandra,/apache/cassandra/gms/Gossiper.java,1.0.0,1103,754.0,165,159.0,30,0.0,304,40,10,6,3,0.0,108.666666667,0.0,3,0.0
434,cassandra,/apache/cassandra/hadoop/ColumnFamilyInputFormat.java,1.0.0,299,223.0,31,31.0,9,9.0,225,0,1,0,1,1.0,9.0,4.0,1,1.0
435,cassandra,/apache/cassandra/hadoop/ColumnFamilyRecordReader.java,1.0.0,364,267.0,53,45.0,162,0.0,344,8,0,2,2,0.0,55.5,0.0,1,0.0
436,cassandra,/cassandra/io/compress/CompressedRandomAccessReader.java,1.0.0,157,93.0,16,16.0,31,31.0,96,57,2,2,2,2.0,70.0,131.0,1,2.0
437,cassandra,/cassandra/io/compress/CompressionMetadata.java,1.0.0,248,151.0,20,20.0,88,88.0,27,4,1,1,2,2.0,70.0,131.0,1,2.0
438,cassandra,/cassandra/io/compress/CompressionParameters.java,1.0.0,237,185.0,40,40.0,44,44.0,117,0,0,0,4,4.0,240.5,866.0,4,4.0
439,cassandra,/cassandra/io/compress/DeflateCompressor.java,1.0.0,111,80.0,12,12.0,2,2.0,0,0,0,0,1,1.0,102.0,105.0,1,1.0
440,cassandra,/cassandra/io/compress/SnappyCompressor.java,1.0.0,51,25.0,4,4.0,5,5.0,0,0,0,0,1,1.0,37.0,26.0,1,1.0
441,cassandra,/cassandra/io/sstable/SSTableLoader.java,1.0.0,266,185.0,34,30.0,4,4.0,4,0,1,0,2,2.0,118.5,210.0,2,2.0
442,cassandra,/cassandra/io/sstable/SSTableMetadata.java,1.0.0,229,161.0,26,25.0,25,25.0,0,0,0,0,2,2.0,125.0,210.0,2,2.0
443,cassandra,/cassandra/io/sstable/SSTableReader.java,1.0.0,941,686.0,142,141.0,54,25.0,309,70,5,5,4,3.0,282.5,919.0,4,3.0
444,cassandra,/cassandra/io/sstable/SSTableWriter.java,1.0.0,431,325.0,44,44.0,17,26.0,481,89,3,4,3,4.0,121.333333333,1024.0,3,4.0
445,cassandra,/cassandra/io/util/CompressedSegmentedFile.java,1.0.0,77,40.0,6,6.0,6,6.0,2,4,1,2,2,2.0,70.0,131.0,1,2.0
446,cassandra,/cassandra/io/util/SegmentedFile.java,1.0.0,171,93.0,19,15.0,1,1.0,10,14,1,2,1,1.0,111.0,105.0,1,1.0
447,cassandra,/cassandra/io/util/SequentialWriter.java,1.0.0,300,184.0,34,34.0,11,0.0,0,5,0,1,1,0.0,40.0,0.0,1,0.0
448,cassandra,/apache/cassandra/locator/Ec2Snitch.java,1.0.0,104,68.0,9,9.0,12,0.0,0,0,0,0,1,0.0,105.0,0.0,1,0.0
449,cassandra,/apache/cassandra/locator/TokenMetadata.java,1.0.0,719,527.0,87,87.0,2,2.0,38,0,0,0,1,1.0,729.0,709.0,1,1.0
450,cassandra,/apache/cassandra/net/Header.java,1.0.0,144,104.0,15,14.0,64,64.0,0,0,0,0,2,2.0,126.5,210.0,1,2.0
451,cassandra,/apache/cassandra/net/IncomingTcpConnection.java,1.0.0,186,130.0,19,19.0,5,5.0,74,24,4,4,1,1.0,765.0,709.0,1,1.0
452,cassandra,/apache/cassandra/net/Message.java,1.0.0,114,81.0,13,13.0,16,16.0,42,0,0,0,2,2.0,126.5,210.0,1,2.0
453,cassandra,/apache/cassandra/net/MessagingService.java,1.0.0,747,533.0,91,91.0,84,67.0,326,12,4,3,6,4.0,644.666666667,2223.0,6,4.0
454,cassandra,/apache/cassandra/net/OutboundTcpConnection.java,1.0.0,251,191.0,31,31.0,7,7.0,54,36,5,4,1,1.0,126.0,105.0,1,1.0
455,cassandra,/apache/cassandra/security/SSLFactory.java,1.0.0,112,73.0,5,5.0,38,38.0,62,9,1,1,1,1.0,108.0,96.0,1,1.0
456,cassandra,/apache/cassandra/service/AbstractCassandraDaemon.java,1.0.0,399,244.0,39,37.0,34,34.0,157,20,4,2,2,2.0,446.0,805.0,2,2.0
457,cassandra,/apache/cassandra/service/AntiEntropyService.java,1.0.0,939,641.0,101,101.0,48,33.0,1576,205,4,3,3,1.0,114.0,105.0,3,1.0
458,cassandra,/apache/cassandra/service/DatacenterReadCallback.java,1.0.0,113,76.0,15,15.0,27,0.0,37,0,1,0,1,0.0,774.0,0.0,1,0.0
459,cassandra,/apache/cassandra/service/GCInspector.java,1.0.0,152,109.0,18,18.0,3,0.0,502,173,3,4,1,0.0,767.0,0.0,1,0.0
460,cassandra,/apache/cassandra/service/LoadBroadcaster.java,1.0.0,91,54.0,13,13.0,5,5.0,127,0,0,0,1,1.0,104.0,96.0,1,1.0
461,cassandra,/apache/cassandra/service/MigrationManager.java,1.0.0,243,177.0,29,29.0,14,14.0,4,2,1,1,1,1.0,113.0,96.0,1,1.0
462,cassandra,/apache/cassandra/service/ReadCallback.java,1.0.0,237,181.0,35,35.0,15,0.0,49,0,1,0,2,0.0,754.0,0.0,2,0.0
463,cassandra,/apache/cassandra/service/RowRepairResolver.java,1.0.0,186,126.0,24,24.0,5,5.0,216,18,3,2,1,1.0,746.0,709.0,1,1.0
464,cassandra,/apache/cassandra/service/StorageProxy.java,1.0.0,1304,964.0,172,170.0,281,187.0,754,134,6,4,11,7.0,465.181818182,2547.0,9,7.0
465,cassandra,/apache/cassandra/service/StorageService.java,1.0.0,2750,1933.0,394,389.0,220,113.0,1032,238,23,12,10,6.0,378.0,2424.0,10,6.0
466,cassandra,/apache/cassandra/service/StorageServiceMBean.java,1.0.0,348,76.0,60,0.0,13,3.0,70,12,3,1,2,1.0,770.0,709.0,2,1.0
467,cassandra,/apache/cassandra/streaming/FileStreamTask.java,1.0.0,254,164.0,24,24.0,2,2.0,147,116,1,2,1,1.0,111.0,105.0,1,1.0
468,cassandra,/apache/cassandra/streaming/IncomingStreamReader.java,1.0.0,168,124.0,12,12.0,15,16.0,852,57,5,1,3,3.0,292.666666667,1523.0,3,3.0
469,cassandra,/apache/cassandra/streaming/StreamHeader.java,1.0.0,104,63.0,8,7.0,20,0.0,0,0,0,0,1,0.0,106.0,0.0,1,0.0
470,cassandra,/apache/cassandra/thrift/CassandraServer.java,1.0.0,1281,1052.0,172,168.0,46,27.0,200,41,5,4,6,3.0,317.333333333,297.0,6,3.0
471,cassandra,/apache/cassandra/thrift/CustomTThreadPoolServer.java,1.0.0,223,147.0,20,20.0,56,56.0,4,2,1,1,2,2.0,770.5,1418.0,2,2.0
472,cassandra,/apache/cassandra/thrift/TCustomServerSocket.java,1.0.0,178,61.0,16,7.0,10,10.0,91,0,0,0,2,2.0,435.5,814.0,2,2.0
473,cassandra,/apache/cassandra/thrift/ThriftValidation.java,1.0.0,732,589.0,154,154.0,29,6.0,234,119,8,7,4,2.0,379.75,52.0,4,2.0
474,cassandra,/apache/cassandra/tools/BulkLoader.java,1.0.0,411,326.0,48,48.0,4,4.0,30,6,2,1,1,1.0,112.0,105.0,1,1.0
475,cassandra,/apache/cassandra/tools/NodeCmd.java,1.0.0,920,746.0,172,172.0,18,0.0,626,244,4,3,2,0.0,763.5,0.0,2,0.0
476,cassandra,/apache/cassandra/tools/NodeProbe.java,1.0.0,679,526.0,92,92.0,31,0.0,61,0,1,0,2,0.0,761.0,0.0,2,0.0
477,cassandra,/apache/cassandra/tools/SSTableExport.java,1.0.0,444,266.0,41,40.0,25,0.0,65,29,2,3,1,0.0,779.0,0.0,1,0.0
478,cassandra,/apache/cassandra/utils/BloomFilterSerializer.java,1.0.0,71,35.0,5,5.0,32,32.0,24,0,0,0,1,1.0,723.0,709.0,1,1.0
479,cassandra,/apache/cassandra/utils/CLibrary.java,1.0.0,255,188.0,27,27.0,108,34.0,0,0,0,0,2,1.0,39.5,26.0,2,1.0
480,cassandra,/apache/cassandra/utils/ExpiringMap.java,1.0.0,166,121.0,27,27.0,56,56.0,0,0,0,0,2,2.0,770.5,1418.0,2,2.0
481,cassandra,/cassandra/utils/IntervalTree/Interval.java,1.0.0,83,50.0,7,7.0,15,15.0,0,0,0,0,1,1.0,726.0,709.0,1,1.0
482,cassandra,/cassandra/utils/IntervalTree/IntervalNode.java,1.0.0,108,78.0,16,16.0,8,8.0,46,33,1,1,1,1.0,726.0,709.0,1,1.0
483,cassandra,/apache/cassandra/utils/MergeIterator.java,1.0.0,221,154.0,32,30.0,7,0.0,170,164,2,3,1,0.0,5.0,0.0,1,0.0
484,cassandra,/apache/cassandra/utils/UUIDGen.java,1.0.0,232,131.0,25,25.0,17,17.0,17,0,0,0,1,1.0,718.0,709.0,1,1.0
485,cassandra,/cassandra/utils/obs/OpenBitSet.java,1.0.0,818,408.0,107,107.0,418,418.0,0,0,0,0,2,2.0,742.5,1418.0,2,2.0
486,cassandra,/org/apache/cassandra/SchemaLoader.java,1.0.0,291,227.0,12,12.0,271,7.0,21,0,1,0,4,1.0,737.5,709.0,4,1.0
487,cassandra,/apache/cassandra/cli/CliTest.java,1.0.0,302,261.0,13,13.0,8,8.0,173,121,8,6,1,1.0,35.0,26.0,1,1.0
488,cassandra,/apache/cassandra/config/DatabaseDescriptorTest.java,1.0.0,102,64.0,7,7.0,4,0.0,0,0,0,0,1,0.0,715.0,0.0,1,0.0
489,cassandra,/apache/cassandra/db/ColumnFamilyStoreTest.java,1.0.0,683,507.0,30,30.0,99,99.0,54,0,0,0,3,3.0,531.666666667,1523.0,3,3.0
490,cassandra,/apache/cassandra/db/ColumnFamilyTest.java,1.0.0,149,99.0,8,8.0,34,34.0,0,0,0,0,1,1.0,736.0,709.0,1,1.0
491,cassandra,/apache/cassandra/db/CommitLogTest.java,1.0.0,194,128.0,14,14.0,11,0.0,140,0,1,0,1,0.0,769.0,0.0,1,0.0
492,cassandra,/apache/cassandra/db/DefsTest.java,1.0.0,826,635.0,49,49.0,163,0.0,3,0,0,0,2,0.0,714.0,0.0,1,0.0
493,cassandra,/apache/cassandra/db/KeyCacheTest.java,1.0.0,146,88.0,6,6.0,7,7.0,0,0,0,0,1,1.0,735.0,709.0,1,1.0
494,cassandra,/apache/cassandra/db/TableTest.java,1.0.0,578,443.0,38,38.0,11,11.0,0,0,0,0,1,1.0,736.0,709.0,1,1.0
495,cassandra,/cassandra/db/compaction/CompactionsTest.java,1.0.0,271,186.0,25,25.0,18,3.0,95,0,1,0,2,1.0,740.0,709.0,2,1.0
496,cassandra,/cassandra/db/context/CounterContextTest.java,1.0.0,457,330.0,13,13.0,77,0.0,0,0,0,0,1,0.0,124.0,0.0,1,0.0
497,cassandra,/cassandra/io/sstable/SSTableMetadataSerializerTest.java,1.0.0,73,45.0,1,1.0,4,4.0,0,0,0,0,1,1.0,137.0,105.0,1,1.0
498,cassandra,/cassandra/io/sstable/SSTableReaderTest.java,1.0.0,197,138.0,14,14.0,77,77.0,0,0,0,0,1,1.0,137.0,105.0,1,1.0
499,cassandra,/apache/cassandra/service/ConsistencyLevelTest.java,1.0.0,194,145.0,23,23.0,193,193.0,0,0,0,0,1,1.0,773.0,709.0,1,1.0
500,cassandra,/apache/cassandra/service/RemoveTest.java,1.0.0,170,124.0,11,11.0,7,7.0,121,0,0,0,2,2.0,770.5,1418.0,2,2.0
501,cassandra,/apache/cassandra/streaming/StreamingTransferTest.java,1.0.0,321,243.0,19,18.0,5,34.0,187,0,1,0,1,2.0,735.0,814.0,1,2.0
502,cassandra,/apache/cassandra/utils/MerkleTreeTest.java,1.0.0,517,384.0,36,36.0,3,3.0,0,0,0,0,1,1.0,744.0,709.0,1,1.0
503,cassandra,/apache/cassandra/config/ColumnDefinition.java,1.1.0,205,152.0,42,42.0,1,1.0,45,0,1,0,1,1.0,67.0,61.0,1,1.0
