,file,h_CC,h_LOC,h_bfs,h_churn,h_exp,h_num_bugs,h_num_post,h_num_pre,k_CC,k_LOC,k_bfs,k_churn,k_exp,k_num_bugs,k_num_post,k_num_pre,project,rel
277,/apache/camel/builder/ProcessorBuilder.java,40.0,257.0,52.0,0.0,1184.0,1.0,1.0,0.0,40.0,163.0,52.0,0.0,1092.0,1.0,1.0,0.0,camel,2.11.0
278,/apache/camel/builder/SimpleBuilder.java,14.0,96.0,25.0,0.0,1175.0,1.0,1.0,0.0,14.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,camel,2.11.0
279,/camel/component/bean/MethodNotFoundException.java,7.0,62.0,6.0,0.0,1196.0,1.0,1.0,0.0,7.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,camel,2.11.0
280,/component/file/strategy/GenericFileDeleteProcessStrategy.java,15.0,119.0,95.0,15.0,1192.0,1.0,1.0,0.0,15.0,73.0,95.0,0.0,1092.0,1.0,1.0,0.0,camel,2.11.0
281,/component/file/strategy/GenericFileProcessStrategySupport.java,19.0,127.0,19.0,0.0,1192.0,1.0,1.0,0.0,19.0,78.0,19.0,0.0,1092.0,1.0,1.0,0.0,camel,2.11.0
282,/component/file/strategy/GenericFileRenameProcessStrategy.java,15.0,112.0,61.0,15.0,1192.0,1.0,1.0,0.0,15.0,70.0,61.0,0.0,1092.0,1.0,1.0,0.0,camel,2.11.0
283,/camel/component/validator/DefaultLSResourceResolver.java,29.0,210.0,26.0,155.0,776.0,2.0,3.0,2.0,23.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,camel,2.11.0
284,/camel/language/bean/BeanLanguage.java,9.0,109.0,14.0,0.0,1187.0,1.0,1.0,0.0,9.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,camel,2.11.0
285,/camel/management/mbean/ManagedBacklogTracer.java,28.0,148.0,4.0,60.0,1211.0,1.0,1.0,0.0,28.0,97.0,0.0,148.0,0.0,0.0,0.0,5.0,camel,2.11.0
286,/apache/camel/model/NoOutputExpressionNode.java,7.0,70.0,7.0,0.0,1167.0,1.0,1.0,0.0,7.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,camel,2.11.0
287,/apache/camel/model/TryDefinition.java,33.0,274.0,7.0,6.0,1168.0,1.0,1.0,1.0,32.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,camel,2.11.0
288,/apache/camel/processor/ErrorHandlerSupport.java,13.0,114.0,7.0,0.0,1170.0,1.0,1.0,0.0,11.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,camel,2.11.0
289,/apache/camel/processor/Splitter.java,30.0,237.0,130.0,0.0,1231.0,1.0,1.0,0.0,29.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,camel,2.11.0
290,/apache/camel/support/ServiceSupport.java,46.0,316.0,10.0,31.0,1216.0,1.0,1.0,3.0,41.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,camel,2.11.0
291,/apache/camel/support/TokenPairExpressionIterator.java,25.0,218.0,2.0,0.0,1199.0,1.0,1.0,0.0,25.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,camel,2.11.0
292,/apache/camel/util/StringQuoteHelper.java,19.0,126.0,34.0,126.0,969.666666667,3.0,3.0,2.0,19.0,63.0,31.0,117.0,2184.0,2.0,2.0,2.0,camel,2.11.0
293,/dataformat/bindy/format/AbstractNumberFormat.java,9.0,83.0,6.0,0.0,549.0,1.0,1.0,0.0,9.0,46.0,6.0,83.0,0.0,1.0,1.0,1.0,camel,2.11.0
294,/dataformat/bindy/format/BigDecimalFormat.java,6.0,46.0,11.0,0.0,549.0,1.0,1.0,0.0,7.0,27.0,11.0,0.0,0.0,1.0,1.0,0.0,camel,2.11.0
295,/camel/component/cometd/CometdProducer.java,14.0,116.0,23.0,0.0,1193.0,1.0,1.0,0.0,14.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,camel,2.11.0
296,/component/file/remote/FtpUtils.java,14.0,108.0,2.0,108.0,1.0,1.0,1.0,1.0,14.0,54.0,0.0,108.0,0.0,0.0,0.0,2.0,camel,2.11.0
297,/camel/component/hdfs/HdfsComponent.java,5.0,57.0,25.0,0.0,1176.0,1.0,1.0,0.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,camel,2.11.0
298,/camel/component/hdfs/HdfsInfoFactory.java,3.0,46.0,8.0,46.0,1176.0,1.0,1.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,camel,2.11.0
299,/camel/component/mail/MailConstants.java,1.0,31.0,2.0,2.0,55.0,1.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,camel,2.11.0
300,/camel/component/mina/MinaUdpProtocolCodecFactory.java,11.0,97.0,37.0,0.0,1174.0,1.0,1.0,0.0,11.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,camel,2.11.0
301,/camel/component/mina2/Mina2UdpProtocolCodecFactory.java,11.0,98.0,27.0,0.0,1174.0,1.0,1.0,0.0,11.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,camel,2.11.0
302,/camel/component/netty/NettyConstants.java,1.0,36.0,5.0,1.0,1207.0,1.0,1.0,0.0,1.0,9.0,0.0,124.0,0.0,0.0,0.0,1.0,camel,2.11.0
303,/camel/component/quartz/CamelJob.java,10.0,89.0,26.0,35.0,1214.0,1.0,1.0,1.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,camel,2.11.0
304,/camel/component/quickfixj/MessagePredicate.java,12.0,86.0,5.0,6.0,28.0,1.0,1.0,0.0,12.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,camel,2.11.0
305,/camel/component/quickfixj/QuickfixjEndpoint.java,22.0,142.0,2.0,7.0,28.0,1.0,1.0,0.0,22.0,109.0,1.0,0.0,1092.0,1.0,1.0,0.0,camel,2.11.0
306,/camel/builder/script/ScriptBuilder.java,70.0,437.0,6.0,13.0,553.0,1.0,1.0,0.0,70.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,camel,2.11.0
307,/component/shiro/security/ShiroSecurityPolicy.java,41.0,280.0,27.0,0.0,1179.5,1.0,2.0,0.0,41.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,camel,2.11.0
308,/component/shiro/security/ShiroSecurityTokenInjector.java,13.0,107.0,20.0,0.0,1180.0,1.0,1.0,0.0,13.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,camel,2.11.0
309,/camel/component/solr/SolrComponent.java,1.0,33.0,101.0,0.0,1188.0,1.0,1.0,0.0,1.0,11.0,101.0,0.0,1092.0,1.0,1.0,0.0,camel,2.11.0
310,/camel/component/sql/DefaultSqlPrepareStatementStrategy.java,28.0,162.0,70.0,178.0,1214.0,2.0,2.0,0.0,28.0,114.0,48.0,178.0,1092.0,1.0,1.0,3.0,camel,2.11.0
311,/apache/camel/testng/CamelTestSupport.java,83.0,687.0,6.0,0.0,1197.0,1.0,1.0,0.0,83.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,camel,2.11.0
312,/apache/camel/testng/ExchangeTestSupport.java,3.0,57.0,2.0,0.0,1197.0,1.0,1.0,0.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,camel,2.11.0
313,/camel/karaf/commands/RouteProfile.java,7.0,103.0,4.0,301.0,545.0,1.0,1.0,0.0,7.0,64.0,0.0,142.0,0.0,0.0,0.0,4.0,camel,2.11.0
314,/camel/karaf/commands/RouteResetStats.java,6.0,73.0,5.0,73.0,545.0,1.0,1.0,0.0,6.0,42.0,0.0,73.0,0.0,0.0,0.0,1.0,camel,2.11.0
315,/cassandra/hadoop/pig/CassandraStorage.java,88.0,629.0,3.0,406.0,116.0,1.0,1.0,3.0,88.0,521.0,0.0,225.0,0.0,0.0,0.0,5.0,cassandra,1.0.0
316,/apache/cassandra/thrift/Cassandra.java,6603.0,32100.0,115.0,1078.0,117.0,1.0,1.0,0.0,6540.0,25972.0,0.0,3764.0,0.0,0.0,0.0,10.0,cassandra,1.0.0
317,/apache/cassandra/thrift/Constants.java,0.0,49.0,2.0,4.0,117.0,1.0,1.0,0.0,0.0,19.0,0.0,12.0,0.0,0.0,0.0,6.0,cassandra,1.0.0
318,/apache/cassandra/thrift/EndpointDetails.java,104.0,536.0,200.0,0.0,101.5,2.0,2.0,0.0,110.0,419.0,200.0,0.0,192.0,2.0,2.0,0.0,cassandra,1.0.0
319,/apache/cassandra/cache/AutoSavingCache.java,33.0,273.0,18.0,32.0,755.0,1.0,1.0,2.0,31.0,220.0,0.0,41.0,0.0,0.0,0.0,6.0,cassandra,1.0.0
320,/apache/cassandra/cli/CliClient.java,434.0,2855.0,40.0,1105.0,267.0,6.0,6.0,15.0,431.0,2086.0,22.0,524.0,78.0,3.0,3.0,23.0,cassandra,1.0.0
321,/apache/cassandra/cli/CliMain.java,53.0,413.0,14.0,31.0,35.0,2.0,2.0,1.0,53.0,305.0,14.0,17.0,52.0,2.0,2.0,2.0,cassandra,1.0.0
322,/apache/cassandra/cli/CliOptions.java,19.0,231.0,2.0,0.0,33.0,1.0,1.0,0.0,19.0,150.0,2.0,0.0,26.0,1.0,1.0,0.0,cassandra,1.0.0
323,/apache/cassandra/concurrent/DebuggableThreadPoolExecutor.java,21.0,156.0,38.0,165.0,767.0,2.0,2.0,3.0,21.0,95.0,2.0,46.0,709.0,1.0,1.0,9.0,cassandra,1.0.0
324,/apache/cassandra/concurrent/NamedThreadFactory.java,3.0,55.0,1.0,0.0,777.0,1.0,1.0,0.0,3.0,25.0,1.0,0.0,709.0,1.0,1.0,0.0,cassandra,1.0.0
325,/apache/cassandra/config/CFMetaData.java,174.0,1003.0,33.0,166.0,248.5,4.0,4.0,6.0,174.0,832.0,0.0,723.0,0.0,0.0,0.0,18.0,cassandra,1.0.0
326,/apache/cassandra/config/Config.java,6.0,140.0,2.0,36.0,109.0,1.0,1.0,0.0,6.0,83.0,2.0,22.0,96.0,1.0,1.0,8.0,cassandra,1.0.0
327,/apache/cassandra/config/DatabaseDescriptor.java,108.0,1008.0,20.0,99.0,714.5,1.0,2.0,3.0,108.0,800.0,0.0,235.0,0.0,0.0,0.0,10.0,cassandra,1.0.0
328,/apache/cassandra/config/EncryptionOptions.java,2.0,38.0,6.0,0.0,108.0,1.0,1.0,0.0,2.0,15.0,6.0,0.0,96.0,1.0,1.0,0.0,cassandra,1.0.0
329,/apache/cassandra/config/KSMetaData.java,32.0,220.0,68.0,34.0,725.333333333,2.0,3.0,2.0,32.0,168.0,0.0,38.0,0.0,0.0,0.0,2.0,cassandra,1.0.0
330,/apache/cassandra/config/Schema.java,42.0,434.0,9.0,0.0,34.0,1.0,1.0,0.0,42.0,192.0,9.0,434.0,26.0,1.0,1.0,2.0,cassandra,1.0.0
331,/apache/cassandra/cql/CreateColumnFamilyStatement.java,43.0,369.0,43.0,175.0,88.0,2.0,2.0,1.0,43.0,278.0,40.0,126.0,26.0,1.0,1.0,10.0,cassandra,1.0.0
332,/apache/cassandra/cql/QueryProcessor.java,147.0,1043.0,29.0,122.0,237.5,8.0,8.0,5.0,147.0,848.0,13.0,288.0,866.0,4.0,4.0,12.0,cassandra,1.0.0
333,/apache/cassandra/cql/Relation.java,18.0,108.0,23.0,5.0,1.0,1.0,1.0,0.0,18.0,63.0,23.0,11.0,26.0,1.0,1.0,4.0,cassandra,1.0.0
334,/apache/cassandra/cql/SelectExpression.java,13.0,136.0,18.0,0.0,30.0,1.0,1.0,0.0,13.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,cassandra,1.0.0
335,/apache/cassandra/cql/SelectStatement.java,25.0,172.0,6.0,9.0,30.0,1.0,1.0,1.0,25.0,119.0,0.0,6.0,0.0,0.0,0.0,1.0,cassandra,1.0.0
336,/apache/cassandra/cql/Term.java,33.0,186.0,6.0,32.0,32.0,1.0,1.0,1.0,33.0,112.0,6.0,0.0,26.0,1.0,1.0,0.0,cassandra,1.0.0
337,/apache/cassandra/cql/UpdateStatement.java,33.0,297.0,7.0,14.0,31.5,1.0,2.0,2.0,33.0,172.0,7.0,16.0,52.0,2.0,2.0,2.0,cassandra,1.0.0
338,/apache/cassandra/cql/WhereClause.java,24.0,185.0,96.0,30.0,388.5,1.0,2.0,1.0,24.0,110.0,76.0,10.0,26.0,1.0,1.0,1.0,cassandra,1.0.0
339,/cassandra/cql/jdbc/JdbcDecimal.java,15.0,97.0,8.0,97.0,732.0,1.0,1.0,0.0,15.0,61.0,8.0,97.0,709.0,1.0,1.0,1.0,cassandra,1.0.0
340,/apache/cassandra/db/AbstractColumnContainer.java,47.0,258.0,2.0,64.0,4.0,1.0,1.0,2.0,47.0,195.0,0.0,50.0,0.0,0.0,0.0,5.0,cassandra,1.0.0
341,/apache/cassandra/db/CollationController.java,32.0,242.0,37.0,570.0,429.25,4.0,4.0,3.0,32.0,171.0,37.0,532.0,1628.0,4.0,4.0,8.0,cassandra,1.0.0
342,/apache/cassandra/db/Column.java,50.0,289.0,5.0,12.0,736.0,1.0,1.0,1.0,50.0,207.0,5.0,50.0,709.0,1.0,1.0,7.0,cassandra,1.0.0
343,/apache/cassandra/db/ColumnFamilyStore.java,286.0,1937.0,156.0,1092.0,426.72727272699996,11.0,11.0,19.0,284.0,1372.0,105.0,1693.0,3763.0,9.0,9.0,50.0,cassandra,1.0.0
344,/apache/cassandra/db/ColumnFamilyStoreMBean.java,48.0,242.0,17.0,12.0,772.0,1.0,1.0,0.0,0.0,56.0,0.0,27.0,0.0,0.0,0.0,5.0,cassandra,1.0.0
345,/apache/cassandra/db/DataTracker.java,90.0,584.0,31.0,71.0,750.666666667,3.0,3.0,1.0,90.0,447.0,31.0,360.0,2127.0,3.0,3.0,5.0,cassandra,1.0.0
346,/apache/cassandra/db/EchoedRow.java,6.0,78.0,9.0,17.0,433.5,2.0,2.0,1.0,6.0,42.0,2.0,2.0,105.0,1.0,1.0,1.0,cassandra,1.0.0
347,/apache/cassandra/db/ExpiringColumn.java,20.0,172.0,12.0,2.0,4.0,1.0,1.0,0.0,20.0,119.0,5.0,13.0,105.0,1.0,1.0,1.0,cassandra,1.0.0
348,/apache/cassandra/db/HintedHandOffManager.java,41.0,406.0,221.0,213.0,458.555555556,9.0,9.0,3.0,41.0,298.0,214.0,44.0,3746.0,7.0,7.0,6.0,cassandra,1.0.0
349,/apache/cassandra/db/HintedHandOffManagerMBean.java,3.0,46.0,8.0,0.0,768.0,1.0,1.0,0.0,0.0,9.0,8.0,0.0,709.0,1.0,1.0,0.0,cassandra,1.0.0
350,/apache/cassandra/db/IColumn.java,26.0,90.0,6.0,13.0,736.0,1.0,1.0,1.0,0.0,39.0,6.0,37.0,709.0,1.0,1.0,5.0,cassandra,1.0.0
351,/apache/cassandra/db/Memtable.java,53.0,411.0,14.0,22.0,459.5,2.0,2.0,2.0,53.0,304.0,14.0,85.0,1418.0,2.0,2.0,5.0,cassandra,1.0.0
352,/apache/cassandra/db/ReadCommand.java,13.0,126.0,17.0,0.0,114.0,1.0,1.0,0.0,10.0,87.0,17.0,44.0,105.0,1.0,1.0,3.0,cassandra,1.0.0
353,/apache/cassandra/db/ReadRepairVerbHandler.java,2.0,46.0,5.0,0.0,136.0,1.0,1.0,0.0,2.0,24.0,5.0,4.0,105.0,1.0,1.0,1.0,cassandra,1.0.0
354,/apache/cassandra/db/ReadResponse.java,17.0,125.0,1.0,0.0,101.0,1.0,1.0,0.0,14.0,77.0,4.0,51.0,210.0,2.0,2.0,3.0,cassandra,1.0.0
355,/apache/cassandra/db/RowIteratorFactory.java,14.0,173.0,22.0,15.0,142.0,1.0,1.0,2.0,14.0,114.0,0.0,49.0,0.0,0.0,0.0,11.0,cassandra,1.0.0
356,/apache/cassandra/db/RowMutation.java,55.0,426.0,6.0,97.0,757.0,2.0,2.0,2.0,54.0,299.0,13.0,123.0,1523.0,3.0,3.0,9.0,cassandra,1.0.0
357,/apache/cassandra/db/RowMutationVerbHandler.java,8.0,97.0,54.0,3.0,336.333333333,2.0,3.0,0.0,8.0,58.0,12.0,20.0,210.0,2.0,2.0,2.0,cassandra,1.0.0
358,/apache/cassandra/db/SliceFromReadCommand.java,8.0,121.0,66.0,0.0,114.0,1.0,1.0,0.0,7.0,82.0,66.0,28.0,105.0,1.0,1.0,2.0,cassandra,1.0.0
359,/apache/cassandra/db/SuperColumn.java,55.0,382.0,8.0,52.0,736.0,1.0,1.0,1.0,54.0,289.0,18.0,101.0,814.0,2.0,2.0,8.0,cassandra,1.0.0
360,/apache/cassandra/db/SystemTable.java,49.0,490.0,16.0,109.0,538.0,3.0,3.0,4.0,47.0,357.0,20.0,95.0,1418.0,4.0,4.0,5.0,cassandra,1.0.0
361,/apache/cassandra/db/Table.java,88.0,617.0,15.0,16.0,724.0,2.0,2.0,2.0,87.0,458.0,5.0,262.0,709.0,1.0,1.0,7.0,cassandra,1.0.0
362,/apache/cassandra/db/TreeMapBackedSortedColumns.java,26.0,175.0,8.0,10.0,736.0,1.0,1.0,1.0,26.0,123.0,8.0,175.0,709.0,1.0,1.0,3.0,cassandra,1.0.0
363,/cassandra/db/commitlog/CommitLog.java,77.0,621.0,39.0,281.0,752.5,2.0,2.0,5.0,77.0,429.0,3.0,163.0,105.0,1.0,1.0,11.0,cassandra,1.0.0
364,/cassandra/db/commitlog/CommitLogSegment.java,30.0,235.0,52.0,120.0,761.0,2.0,2.0,4.0,30.0,176.0,0.0,35.0,0.0,0.0,0.0,8.0,cassandra,1.0.0
365,/cassandra/db/compaction/AbstractCompactedRow.java,6.0,75.0,4.0,2.0,122.0,1.0,1.0,0.0,1.0,18.0,4.0,17.0,105.0,1.0,1.0,2.0,cassandra,1.0.0
366,/cassandra/db/compaction/AbstractCompactionStrategy.java,10.0,108.0,5.0,39.0,109.0,1.0,1.0,2.0,4.0,39.0,5.0,70.0,105.0,1.0,1.0,9.0,cassandra,1.0.0
367,/cassandra/db/compaction/AbstractCompactionTask.java,8.0,80.0,7.0,0.0,108.0,1.0,1.0,0.0,7.0,42.0,7.0,0.0,105.0,1.0,1.0,0.0,cassandra,1.0.0
368,/cassandra/db/compaction/CompactionController.java,16.0,135.0,7.0,68.0,745.0,1.0,1.0,3.0,16.0,84.0,0.0,47.0,0.0,0.0,0.0,5.0,cassandra,1.0.0
369,/cassandra/db/compaction/CompactionInfo.java,10.0,94.0,14.0,15.0,772.0,1.0,1.0,0.0,9.0,61.0,0.0,21.0,0.0,0.0,0.0,2.0,cassandra,1.0.0
370,/cassandra/db/compaction/CompactionIterable.java,13.0,132.0,2.0,284.0,1.0,1.0,1.0,1.0,13.0,92.0,0.0,185.0,0.0,0.0,0.0,11.0,cassandra,1.0.0
371,/cassandra/db/compaction/CompactionManager.java,148.0,1141.0,65.0,493.0,625.6,5.0,5.0,8.0,146.0,928.0,23.0,426.0,1523.0,3.0,3.0,18.0,cassandra,1.0.0
372,/cassandra/db/compaction/CompactionManagerMBean.java,5.0,48.0,6.0,0.0,763.5,2.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,cassandra,1.0.0
373,/cassandra/db/compaction/CompactionTask.java,36.0,267.0,11.0,74.0,448.5,2.0,2.0,3.0,35.0,188.0,18.0,351.0,814.0,2.0,2.0,12.0,cassandra,1.0.0
374,/cassandra/db/compaction/LazilyCompactedRow.java,27.0,239.0,4.0,111.0,745.0,1.0,1.0,3.0,27.0,174.0,0.0,56.0,0.0,0.0,0.0,5.0,cassandra,1.0.0
375,/cassandra/db/compaction/LeveledCompactionTask.java,6.0,82.0,18.0,36.0,108.0,1.0,1.0,2.0,5.0,38.0,18.0,150.0,105.0,1.0,1.0,7.0,cassandra,1.0.0
376,/cassandra/db/compaction/LeveledManifest.java,68.0,434.0,31.0,271.0,251.66666666700002,3.0,3.0,3.0,68.0,319.0,3.0,1678.0,709.0,1.0,1.0,14.0,cassandra,1.0.0
377,/cassandra/db/compaction/ParallelCompactionIterable.java,62.0,449.0,5.0,33.0,5.0,1.0,1.0,2.0,62.0,348.0,0.0,515.0,0.0,0.0,0.0,9.0,cassandra,1.0.0
378,/cassandra/db/compaction/PrecompactedRow.java,24.0,191.0,15.0,189.0,373.0,2.0,2.0,2.0,24.0,134.0,0.0,92.0,0.0,0.0,0.0,7.0,cassandra,1.0.0
379,/cassandra/db/compaction/SizeTieredCompactionStrategy.java,27.0,197.0,10.0,14.0,2.0,1.0,1.0,2.0,27.0,145.0,0.0,24.0,0.0,0.0,0.0,5.0,cassandra,1.0.0
380,/cassandra/db/context/CounterContext.java,112.0,837.0,79.0,110.0,295.666666667,3.0,3.0,2.0,112.0,582.0,13.0,76.0,709.0,1.0,1.0,3.0,cassandra,1.0.0
381,/cassandra/db/filter/QueryFilter.java,29.0,224.0,2.0,25.0,4.0,1.0,1.0,1.0,29.0,142.0,0.0,83.0,0.0,0.0,0.0,6.0,cassandra,1.0.0
382,/cassandra/db/index/SecondaryIndex.java,36.0,316.0,20.0,2.0,487.66666666699996,3.0,3.0,0.0,26.0,170.0,20.0,523.0,1422.0,3.0,3.0,5.0,cassandra,1.0.0
383,/cassandra/db/index/SecondaryIndexBuilder.java,5.0,76.0,4.0,5.0,757.0,1.0,1.0,0.0,5.0,47.0,0.0,84.0,0.0,0.0,0.0,3.0,cassandra,1.0.0
384,/cassandra/db/index/SecondaryIndexManager.java,64.0,518.0,96.0,8.0,367.0,6.0,6.0,0.0,64.0,284.0,96.0,720.0,2139.0,6.0,6.0,4.0,cassandra,1.0.0
385,/db/index/keys/KeysIndex.java,21.0,174.0,12.0,17.0,373.0,2.0,2.0,0.0,21.0,130.0,12.0,307.0,713.0,2.0,2.0,4.0,cassandra,1.0.0
386,/cassandra/db/marshal/DecimalType.java,12.0,94.0,9.0,94.0,732.0,1.0,1.0,0.0,12.0,52.0,9.0,94.0,709.0,1.0,1.0,1.0,cassandra,1.0.0
387,/cassandra/db/migration/AddColumnFamily.java,14.0,114.0,10.0,0.0,714.0,1.0,1.0,0.0,14.0,78.0,0.0,22.0,0.0,0.0,0.0,2.0,cassandra,1.0.0
388,/cassandra/db/migration/DropColumnFamily.java,10.0,117.0,2.0,0.0,714.0,1.0,1.0,0.0,10.0,80.0,0.0,21.0,0.0,0.0,0.0,1.0,cassandra,1.0.0
389,/cassandra/db/migration/DropKeyspace.java,9.0,106.0,3.0,0.0,760.0,1.0,1.0,0.0,9.0,73.0,0.0,22.0,0.0,0.0,0.0,1.0,cassandra,1.0.0
390,/cassandra/db/migration/RenameColumnFamily.java,13.0,131.0,134.0,0.0,713.0,1.0,1.0,0.0,13.0,88.0,0.0,23.0,0.0,0.0,0.0,1.0,cassandra,1.0.0
391,/cassandra/db/migration/RenameKeyspace.java,22.0,147.0,150.0,0.0,713.0,1.0,1.0,0.0,22.0,102.0,0.0,29.0,0.0,0.0,0.0,1.0,cassandra,1.0.0
392,/cassandra/db/migration/UpdateKeyspace.java,9.0,94.0,2.0,4.0,714.0,1.0,1.0,1.0,9.0,58.0,0.0,23.0,0.0,0.0,0.0,2.0,cassandra,1.0.0
393,/apache/cassandra/dht/RandomPartitioner.java,25.0,182.0,9.0,13.0,744.0,1.0,1.0,1.0,25.0,132.0,9.0,0.0,709.0,1.0,1.0,0.0,cassandra,1.0.0
394,/apache/cassandra/dht/Range.java,50.0,354.0,18.0,83.0,772.0,1.0,1.0,2.0,50.0,228.0,0.0,83.0,0.0,0.0,0.0,2.0,cassandra,1.0.0
395,/apache/cassandra/gms/FailureDetector.java,46.0,319.0,3.0,92.0,123.0,1.0,1.0,2.0,46.0,242.0,0.0,63.0,0.0,0.0,0.0,3.0,cassandra,1.0.0
396,/apache/cassandra/gms/Gossiper.java,165.0,1103.0,30.0,304.0,108.666666667,3.0,3.0,10.0,159.0,754.0,0.0,150.0,0.0,0.0,0.0,12.0,cassandra,1.0.0
397,/apache/cassandra/hadoop/ColumnFamilyInputFormat.java,31.0,299.0,9.0,225.0,9.0,1.0,1.0,1.0,31.0,223.0,9.0,94.0,4.0,1.0,1.0,3.0,cassandra,1.0.0
398,/apache/cassandra/hadoop/ColumnFamilyRecordReader.java,53.0,364.0,162.0,344.0,55.5,1.0,2.0,0.0,45.0,267.0,0.0,110.0,0.0,0.0,0.0,8.0,cassandra,1.0.0
399,/cassandra/io/compress/CompressedRandomAccessReader.java,16.0,157.0,31.0,96.0,70.0,1.0,2.0,2.0,16.0,93.0,31.0,73.0,131.0,2.0,2.0,5.0,cassandra,1.0.0
400,/cassandra/io/compress/CompressionMetadata.java,20.0,248.0,88.0,27.0,70.0,1.0,2.0,1.0,20.0,151.0,88.0,72.0,131.0,2.0,2.0,3.0,cassandra,1.0.0
401,/cassandra/io/compress/CompressionParameters.java,40.0,237.0,44.0,117.0,240.5,4.0,4.0,0.0,40.0,185.0,44.0,313.0,866.0,4.0,4.0,2.0,cassandra,1.0.0
402,/cassandra/io/compress/DeflateCompressor.java,12.0,111.0,2.0,0.0,102.0,1.0,1.0,0.0,12.0,80.0,2.0,111.0,105.0,1.0,1.0,1.0,cassandra,1.0.0
403,/cassandra/io/compress/SnappyCompressor.java,4.0,51.0,5.0,0.0,37.0,1.0,1.0,0.0,4.0,25.0,5.0,51.0,26.0,1.0,1.0,1.0,cassandra,1.0.0
404,/cassandra/io/sstable/SSTableLoader.java,34.0,266.0,4.0,4.0,118.5,2.0,2.0,1.0,30.0,185.0,4.0,0.0,210.0,2.0,2.0,0.0,cassandra,1.0.0
405,/cassandra/io/sstable/SSTableMetadata.java,26.0,229.0,25.0,0.0,125.0,2.0,2.0,0.0,25.0,161.0,25.0,9.0,210.0,2.0,2.0,1.0,cassandra,1.0.0
406,/cassandra/io/sstable/SSTableReader.java,142.0,941.0,54.0,309.0,282.5,4.0,4.0,5.0,141.0,686.0,25.0,434.0,919.0,3.0,3.0,19.0,cassandra,1.0.0
407,/cassandra/io/sstable/SSTableWriter.java,44.0,431.0,17.0,481.0,121.333333333,3.0,3.0,3.0,44.0,325.0,26.0,144.0,1024.0,4.0,4.0,15.0,cassandra,1.0.0
408,/cassandra/io/util/CompressedSegmentedFile.java,6.0,77.0,6.0,2.0,70.0,1.0,2.0,1.0,6.0,40.0,6.0,8.0,131.0,2.0,2.0,4.0,cassandra,1.0.0
409,/cassandra/io/util/SegmentedFile.java,19.0,171.0,1.0,10.0,111.0,1.0,1.0,1.0,15.0,93.0,1.0,22.0,105.0,1.0,1.0,4.0,cassandra,1.0.0
410,/cassandra/io/util/SequentialWriter.java,34.0,300.0,11.0,0.0,40.0,1.0,1.0,0.0,34.0,184.0,0.0,15.0,0.0,0.0,0.0,3.0,cassandra,1.0.0
411,/apache/cassandra/locator/Ec2Snitch.java,9.0,104.0,12.0,0.0,105.0,1.0,1.0,0.0,9.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,cassandra,1.0.0
412,/apache/cassandra/locator/TokenMetadata.java,87.0,719.0,2.0,38.0,729.0,1.0,1.0,0.0,87.0,527.0,2.0,76.0,709.0,1.0,1.0,2.0,cassandra,1.0.0
413,/apache/cassandra/net/Header.java,15.0,144.0,64.0,0.0,126.5,1.0,2.0,0.0,14.0,104.0,64.0,23.0,210.0,2.0,2.0,2.0,cassandra,1.0.0
414,/apache/cassandra/net/IncomingTcpConnection.java,19.0,186.0,5.0,74.0,765.0,1.0,1.0,4.0,19.0,130.0,5.0,81.0,709.0,1.0,1.0,12.0,cassandra,1.0.0
415,/apache/cassandra/net/Message.java,13.0,114.0,16.0,42.0,126.5,1.0,2.0,0.0,13.0,81.0,16.0,70.0,210.0,2.0,2.0,12.0,cassandra,1.0.0
416,/apache/cassandra/net/MessagingService.java,91.0,747.0,84.0,326.0,644.666666667,6.0,6.0,4.0,91.0,533.0,67.0,173.0,2223.0,4.0,4.0,10.0,cassandra,1.0.0
