,project,file,rel,h_LOC,k_LOC,h_CC,k_CC,h_bfs,k_bfs,h_churn,k_churn,h_num_pre,k_num_pre,h_num_post,k_num_post,h_exp,k_exp,h_num_bugs,k_num_bugs
5119,camel,/camel/component/mina/MinaHelper.java,2.10.0,59,21.0,3,3.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5120,camel,/camel/component/mina/MinaPayloadHelper.java,2.10.0,75,36.0,9,9.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5121,camel,/camel/component/mina/MinaProducer.java,2.10.0,298,204.0,46,43.0,0,0.0,15,0,1,0,0,0.0,0.0,0.0,0,0.0
5122,camel,/camel/component/mina/MinaUdpProtocolCodecFactory.java,2.10.0,97,58.0,11,11.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5123,camel,/camel/component/mina/TextLineCodecFactory.java,2.10.0,72,38.0,8,8.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5124,camel,/camel/component/mina/TextLineDelimiter.java,2.10.0,24,4.0,2,2.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5125,camel,/camel/component/mina2/Mina2Component.java,2.10.0,109,61.0,12,12.0,0,0.0,19,0,0,0,0,0.0,0.0,0.0,0,0.0
5126,camel,/camel/component/mina2/Mina2Configuration.java,2.10.0,257,183.0,50,50.0,9,9.0,9,0,0,0,1,1.0,1033.0,944.0,1,1.0
5127,camel,/camel/component/mina2/Mina2Constants.java,2.10.0,37,9.0,1,1.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5128,camel,/camel/component/mina2/Mina2Consumer.java,2.10.0,380,279.0,58,58.0,8,8.0,38,0,0,0,1,1.0,1033.0,944.0,1,1.0
5129,camel,/camel/component/mina2/Mina2Converter.java,2.10.0,72,39.0,6,6.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5130,camel,/camel/component/mina2/Mina2Endpoint.java,2.10.0,87,51.0,9,9.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5131,camel,/camel/component/mina2/Mina2Helper.java,2.10.0,50,15.0,2,2.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5132,camel,/camel/component/mina2/Mina2PayloadHelper.java,2.10.0,75,36.0,9,9.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5133,camel,/camel/component/mina2/Mina2Producer.java,2.10.0,512,379.0,83,80.0,15,34.0,108,0,1,0,1,2.0,1033.0,944.0,1,2.0
5134,camel,/camel/component/mina2/Mina2TextLineCodecFactory.java,2.10.0,72,39.0,8,8.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5135,camel,/camel/component/mina2/Mina2TextLineDelimiter.java,2.10.0,25,4.0,2,2.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5136,camel,/camel/component/mina2/Mina2UdpProtocolCodecFactory.java,2.10.0,98,58.0,11,11.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5137,camel,/camel/component/mongodb/CamelMongoDbException.java,2.10.0,35,13.0,3,3.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5138,camel,/camel/component/mongodb/MongoDbComponent.java,2.10.0,54,22.0,3,3.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5139,camel,/camel/component/mongodb/MongoDbConstants.java,2.10.0,41,21.0,1,1.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5140,camel,/camel/component/mongodb/MongoDbConsumerType.java,2.10.0,24,4.0,2,2.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5141,camel,/camel/component/mongodb/MongoDbEndpoint.java,2.10.0,503,293.0,74,74.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5142,camel,/camel/component/mongodb/MongoDbOperation.java,2.10.0,40,13.0,2,2.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5143,camel,/camel/component/mongodb/MongoDbProducer.java,2.10.0,418,295.0,72,72.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5144,camel,/camel/component/mongodb/MongoDbTailTrackingConfig.java,2.10.0,57,20.0,3,3.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5145,camel,/camel/component/mongodb/MongoDbTailTrackingManager.java,2.10.0,100,64.0,13,13.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5146,camel,/camel/component/mongodb/MongoDbTailableCursorConsumer.java,2.10.0,65,38.0,6,6.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5147,camel,/camel/component/mongodb/MongoDbTailingProcess.java,2.10.0,183,118.0,26,26.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5148,camel,/component/mongodb/converters/MongoDbBasicConverters.java,2.10.0,77,47.0,7,7.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5149,camel,/camel/component/mqtt/MQTTComponent.java,2.10.0,38,12.0,1,1.0,2,2.0,44,0,0,0,1,1.0,1062.0,944.0,1,1.0
5150,camel,/camel/component/mqtt/MQTTConfiguration.java,2.10.0,153,97.0,27,27.0,9,9.0,155,0,0,0,1,1.0,1062.0,944.0,1,1.0
5151,camel,/camel/component/mqtt/MQTTConsumer.java,2.10.0,41,20.0,4,4.0,22,22.0,41,0,0,0,1,1.0,1062.0,944.0,1,1.0
5152,camel,/camel/component/mqtt/MQTTEndpoint.java,2.10.0,194,134.0,29,29.0,31,31.0,195,0,0,0,2,2.0,531.5,472.5,2,2.0
5153,camel,/camel/component/mqtt/MQTTProducer.java,2.10.0,69,44.0,8,8.0,52,52.0,79,0,0,0,1,1.0,1062.0,944.0,1,1.0
5154,camel,/component/validator/msv/MsvComponent.java,2.10.0,55,26.0,4,4.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5155,camel,/camel/language/mvel/MVEL.java,2.10.0,37,14.0,1,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5156,camel,/camel/language/mvel/MvelExpression.java,2.10.0,75,48.0,10,10.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5157,camel,/camel/language/mvel/MvelLanguage.java,2.10.0,42,16.0,3,3.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5158,camel,/camel/language/mvel/RootObject.java,2.10.0,67,38.0,10,10.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5159,camel,/camel/component/mybatis/DefaultMyBatisProcessingStrategy.java,2.10.0,51,26.0,3,3.0,13,13.0,0,0,0,0,1,1.0,16.0,13.0,1,1.0
5160,camel,/camel/component/mybatis/MyBatisComponent.java,2.10.0,73,44.0,7,7.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5161,camel,/camel/component/mybatis/MyBatisConstants.java,2.10.0,34,7.0,1,1.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5162,camel,/camel/component/mybatis/MyBatisConsumer.java,2.10.0,215,115.0,19,19.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5163,camel,/camel/component/mybatis/MyBatisEndpoint.java,2.10.0,109,70.0,16,16.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5164,camel,/camel/component/mybatis/MyBatisProcessingStrategy.java,2.10.0,51,7.0,2,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5165,camel,/camel/component/mybatis/MyBatisProducer.java,2.10.0,237,195.0,26,26.0,52,52.0,54,28,1,1,1,1.0,16.0,13.0,1,1.0
5166,camel,/camel/component/mybatis/StatementType.java,2.10.0,27,4.0,2,2.0,0,0.0,4,0,0,0,0,0.0,0.0,0.0,0,0.0
5167,camel,/camel/component/nagios/NagiosComponent.java,2.10.0,67,35.0,5,5.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5168,camel,/camel/component/nagios/NagiosConfiguration.java,2.10.0,153,103.0,26,26.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5169,camel,/camel/component/nagios/NagiosConstants.java,2.10.0,31,8.0,1,1.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5170,camel,/camel/component/nagios/NagiosEncryptionMethod.java,2.10.0,26,4.0,2,2.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5171,camel,/camel/component/nagios/NagiosEndpoint.java,2.10.0,89,55.0,13,13.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5172,camel,/camel/component/nagios/NagiosEventNotifier.java,2.10.0,135,87.0,18,18.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5173,camel,/camel/component/nagios/NagiosProducer.java,2.10.0,84,51.0,8,8.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5174,camel,/camel/component/netty/ChannelHandlerFactories.java,2.10.0,80,50.0,10,10.0,0,0.0,80,80,1,1,0,0.0,0.0,0.0,0,0.0
5175,camel,/camel/component/netty/ChannelHandlerFactory.java,2.10.0,35,5.0,1,0.0,0,0.0,35,35,1,1,0,0.0,0.0,0.0,0,0.0
5176,camel,/camel/component/netty/ClientPipelineFactory.java,2.10.0,41,6.0,1,0.0,0,0.0,77,77,3,3,0,0.0,0.0,0.0,0,0.0
5177,camel,/camel/component/netty/DefaultClientPipelineFactory.java,2.10.0,119,84.0,16,16.0,0,0.0,67,67,3,4,0,0.0,0.0,0.0,0,0.0
5178,camel,/camel/component/netty/DefaultServerPipelineFactory.java,2.10.0,110,76.0,13,13.0,0,0.0,62,62,2,3,0,0.0,0.0,0.0,0,0.0
5179,camel,/camel/component/netty/NettyCamelState.java,2.10.0,46,17.0,3,3.0,0,0.0,48,48,2,2,0,0.0,0.0,0.0,0,0.0
5180,camel,/camel/component/netty/NettyComponent.java,2.10.0,86,54.0,10,10.0,0,0.0,3,3,1,1,0,0.0,0.0,0.0,0,0.0
5181,camel,/camel/component/netty/NettyConfiguration.java,2.10.0,523,399.0,108,108.0,0,0.0,147,124,1,1,0,0.0,0.0,0.0,0,0.0
5182,camel,/camel/component/netty/NettyConstants.java,2.10.0,35,9.0,1,1.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5183,camel,/camel/component/netty/NettyConsumer.java,2.10.0,222,160.0,27,27.0,0,0.0,89,54,2,2,0,0.0,0.0,0.0,0,0.0
5184,camel,/camel/component/netty/NettyConverter.java,2.10.0,74,42.0,7,7.0,0,0.0,7,5,1,1,0,0.0,0.0,0.0,0,0.0
5185,camel,/camel/component/netty/NettyEndpoint.java,2.10.0,85,57.0,11,11.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5186,camel,/camel/component/netty/NettyHelper.java,2.10.0,109,47.0,10,10.0,0,0.0,20,20,1,1,0,0.0,0.0,0.0,0,0.0
5187,camel,/camel/component/netty/NettyPayloadHelper.java,2.10.0,76,36.0,9,9.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5188,camel,/camel/component/netty/NettyProducer.java,2.10.0,366,271.0,48,48.0,0,0.0,156,114,4,4,0,0.0,0.0,0.0,0,0.0
5189,camel,/camel/component/netty/ServerPipelineFactory.java,2.10.0,41,6.0,1,0.0,0,0.0,51,51,2,2,0,0.0,0.0,0.0,0,0.0
5190,camel,/camel/component/netty/ShareableChannelHandlerFactory.java,2.10.0,36,12.0,2,2.0,0,0.0,36,36,1,1,0,0.0,0.0,0.0,0,0.0
5191,camel,/camel/component/netty/TextLineDelimiter.java,2.10.0,26,4.0,2,2.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5192,camel,/component/netty/handlers/ClientChannelHandler.java,2.10.0,176,115.0,22,22.0,0,0.0,49,45,1,1,0,0.0,0.0,0.0,0,0.0
5193,camel,/component/netty/handlers/ServerChannelHandler.java,2.10.0,217,155.0,32,32.0,0,0.0,104,68,2,2,0,0.0,0.0,0.0,0,0.0
5194,camel,/component/netty/ssl/SSLEngineFactory.java,2.10.0,68,39.0,4,4.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5195,camel,/camel/language/ognl/OGNL.java,2.10.0,38,14.0,1,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5196,camel,/camel/language/ognl/OgnlExpression.java,2.10.0,76,44.0,8,8.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5197,camel,/camel/language/ognl/OgnlLanguage.java,2.10.0,42,16.0,3,3.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5198,camel,/camel/language/ognl/RootObject.java,2.10.0,70,38.0,10,10.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5199,camel,/camel/component/paxlogging/Activator.java,2.10.0,46,20.0,2,2.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5200,camel,/camel/component/paxlogging/PaxLoggingComponent.java,2.10.0,52,23.0,3,3.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5201,camel,/camel/component/paxlogging/PaxLoggingComponentResolver.java,2.10.0,41,17.0,3,3.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5202,camel,/camel/component/paxlogging/PaxLoggingConsumer.java,2.10.0,102,63.0,10,10.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5203,camel,/camel/component/paxlogging/PaxLoggingEndpoint.java,2.10.0,56,28.0,6,6.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5204,camel,/camel/component/paxlogging/PaxLoggingServiceFactory.java,2.10.0,36,11.0,2,2.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5205,camel,/camel/component/printer/DocFlavorAssigner.java,2.10.0,260,214.0,83,83.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5206,camel,/camel/component/printer/MediaSizeAssigner.java,2.10.0,230,203.0,94,94.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5207,camel,/camel/component/printer/PrintDocument.java,2.10.0,80,52.0,10,10.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5208,camel,/camel/component/printer/PrinterComponent.java,2.10.0,36,15.0,1,1.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5209,camel,/camel/component/printer/PrinterConfiguration.java,2.10.0,297,229.0,71,71.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5210,camel,/camel/component/printer/PrinterEndpoint.java,2.10.0,59,31.0,7,7.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5211,camel,/camel/component/printer/PrinterOperations.java,2.10.0,144,108.0,20,20.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5212,camel,/camel/component/printer/PrinterOperationsInterface.java,2.10.0,32,6.0,1,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5213,camel,/camel/component/printer/PrinterProducer.java,2.10.0,159,118.0,25,25.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5214,camel,/camel/dataformat/protobuf/ProtobufDataFormat.java,2.10.0,119,71.0,15,15.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5215,camel,/camel/component/quartz/CamelJob.java,2.10.0,56,30.0,4,4.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5216,camel,/camel/component/quartz/QuartzComponent.java,2.10.0,500,358.0,75,75.0,0,0.0,39,0,0,0,0,0.0,0.0,0.0,0,0.0
5217,camel,/camel/component/quartz/QuartzConstants.java,2.10.0,34,8.0,1,1.0,0,0.0,1,0,0,0,0,0.0,0.0,0.0,0,0.0
5218,camel,/camel/component/quartz/QuartzConsumer.java,2.10.0,47,22.0,4,4.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5219,camel,/camel/component/quartz/QuartzEndpoint.java,2.10.0,247,170.0,40,40.0,0,0.0,3,0,0,0,0,0.0,0.0,0.0,0,0.0
5220,camel,/camel/component/quartz/QuartzMessage.java,2.10.0,65,38.0,4,4.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5221,camel,/camel/component/quartz/StatefulCamelJob.java,2.10.0,28,5.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5222,camel,/camel/routepolicy/quartz/CronScheduledRoutePolicy.java,2.10.0,135,84.0,25,23.0,0,9.0,9,0,1,0,0,1.0,0.0,944.0,0,1.0
5223,camel,/camel/routepolicy/quartz/ScheduledJob.java,2.10.0,58,35.0,5,5.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5224,camel,/camel/routepolicy/quartz/ScheduledJobState.java,2.10.0,37,16.0,3,3.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5225,camel,/camel/routepolicy/quartz/ScheduledRouteDetails.java,2.10.0,96,61.0,16,16.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5226,camel,/camel/routepolicy/quartz/ScheduledRoutePolicy.java,2.10.0,269,208.0,62,61.0,10,10.0,0,0,0,0,1,1.0,456.0,440.0,1,1.0
5227,camel,/camel/routepolicy/quartz/ScheduledRoutePolicyConstants.java,2.10.0,41,19.0,2,2.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5228,camel,/camel/routepolicy/quartz/SimpleScheduledRoutePolicy.java,2.10.0,203,145.0,39,39.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5229,camel,/camel/component/quickfixj/CannotSendException.java,2.10.0,33,11.0,2,2.0,0,0.0,33,0,0,0,0,0.0,0.0,0.0,0,0.0
5230,camel,/camel/component/quickfixj/MessageCorrelator.java,2.10.0,101,68.0,13,13.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5231,camel,/camel/component/quickfixj/MessagePredicate.java,2.10.0,84,55.0,12,12.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5232,camel,/camel/component/quickfixj/QuickfixjComponent.java,2.10.0,131,93.0,17,17.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5233,camel,/camel/component/quickfixj/QuickfixjConfiguration.java,2.10.0,74,43.0,11,11.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5234,camel,/camel/component/quickfixj/QuickfixjConsumer.java,2.10.0,71,45.0,10,10.0,0,0.0,38,0,0,0,0,0.0,0.0,0.0,0,0.0
5235,camel,/camel/component/quickfixj/QuickfixjEndpoint.java,2.10.0,145,109.0,22,22.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5236,camel,/camel/component/quickfixj/QuickfixjEngine.java,2.10.0,493,391.0,90,90.0,8,8.0,5,0,0,0,1,1.0,18.0,13.0,1,1.0
5237,camel,/camel/component/quickfixj/QuickfixjEventCategory.java,2.10.0,31,10.0,2,2.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5238,camel,/camel/component/quickfixj/QuickfixjEventListener.java,2.10.0,28,6.0,1,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5239,camel,/camel/component/quickfixj/QuickfixjProducer.java,2.10.0,84,53.0,10,10.0,0,0.0,54,0,0,0,0,0.0,0.0,0.0,0,0.0
5240,camel,/component/quickfixj/converter/QuickfixjConverters.java,2.10.0,138,99.0,18,18.0,0,0.0,10,0,0,0,0,0.0,0.0,0.0,0,0.0
5241,camel,/camel/component/restlet/DefaultRestletBinding.java,2.10.0,341,250.0,54,54.0,44,44.0,93,7,1,1,1,1.0,1069.0,944.0,1,1.0
5242,camel,/camel/component/restlet/MethodBasedRouter.java,2.10.0,83,43.0,7,7.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5243,camel,/camel/component/restlet/RestletBinding.java,2.10.0,67,10.0,4,0.0,0,0.0,8,0,0,0,0,0.0,0.0,0.0,0,0.0
5244,camel,/camel/component/restlet/RestletComponent.java,2.10.0,402,306.0,73,73.0,2,2.0,170,0,0,0,1,1.0,453.0,440.0,1,1.0
5245,camel,/camel/component/restlet/RestletConstants.java,2.10.0,33,9.0,1,1.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5246,camel,/camel/component/restlet/RestletConsumer.java,2.10.0,89,55.0,8,8.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5247,camel,/camel/component/restlet/RestletEndpoint.java,2.10.0,206,137.0,36,36.0,18,18.0,0,0,0,0,1,1.0,453.0,440.0,1,1.0
5248,camel,/camel/component/restlet/RestletHeaderFilterStrategy.java,2.10.0,42,10.0,1,1.0,0,0.0,6,6,1,1,0,0.0,0.0,0.0,0,0.0
5249,camel,/camel/component/restlet/RestletOperationException.java,2.10.0,70,42.0,8,8.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5250,camel,/camel/component/restlet/RestletProducer.java,2.10.0,214,160.0,27,27.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5251,camel,/component/restlet/converter/RestletConverter.java,2.10.0,57,28.0,5,5.0,0,0.0,12,0,0,0,0,0.0,0.0,0.0,0,0.0
5252,camel,/camel/component/rmi/RmiComponent.java,2.10.0,62,33.0,5,5.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5253,camel,/camel/component/rmi/RmiConsumer.java,2.10.0,128,88.0,15,15.0,0,0.0,27,27,1,1,0,0.0,0.0,0.0,0,0.0
5254,camel,/camel/component/rmi/RmiEndpoint.java,2.10.0,150,106.0,26,26.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5255,camel,/camel/component/rmi/RmiProducer.java,2.10.0,48,22.0,3,3.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5256,camel,/camel/component/rmi/RmiRegistryBean.java,2.10.0,60,34.0,6,6.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5257,camel,/camel/component/routebox/RouteboxComponent.java,2.10.0,94,63.0,10,10.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5258,camel,/camel/component/routebox/RouteboxConfiguration.java,2.10.0,295,220.0,57,57.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5259,camel,/camel/component/routebox/RouteboxConsumer.java,2.10.0,23,4.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5260,camel,/camel/component/routebox/RouteboxEndpoint.java,2.10.0,56,30.0,7,7.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5261,camel,/camel/component/routebox/RouteboxProducer.java,2.10.0,21,3.0,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5262,camel,/camel/component/routebox/RouteboxServiceSupport.java,2.10.0,98,66.0,15,15.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5263,camel,/component/routebox/direct/RouteboxDirectConsumer.java,2.10.0,111,65.0,16,16.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5264,camel,/component/routebox/direct/RouteboxDirectEndpoint.java,2.10.0,77,47.0,10,10.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5265,camel,/component/routebox/direct/RouteboxDirectProducer.java,2.10.0,135,99.0,22,22.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5266,camel,/component/routebox/seda/RouteboxSedaConsumer.java,2.10.0,138,100.0,20,20.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5267,camel,/component/routebox/seda/RouteboxSedaEndpoint.java,2.10.0,122,85.0,19,19.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5268,camel,/component/routebox/seda/RouteboxSedaProducer.java,2.10.0,149,99.0,18,18.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5269,camel,/component/routebox/strategy/RouteboxDispatchStrategy.java,2.10.0,39,7.0,1,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5270,camel,/component/routebox/strategy/RouteboxDispatcher.java,2.10.0,149,109.0,19,19.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5271,camel,/camel/component/rss/AggregateRssFeedStrategy.java,2.10.0,52,31.0,3,3.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5272,camel,/camel/component/rss/RssComponent.java,2.10.0,58,28.0,4,4.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5273,camel,/camel/component/rss/RssConstants.java,2.10.0,33,6.0,1,1.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5274,camel,/camel/component/rss/RssDateComparator.java,2.10.0,43,22.0,4,4.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5275,camel,/camel/component/rss/RssEndpoint.java,2.10.0,76,48.0,7,7.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5276,camel,/camel/component/rss/RssEntryPollingConsumer.java,2.10.0,65,37.0,8,8.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5277,camel,/camel/component/rss/RssPollingConsumer.java,2.10.0,36,12.0,2,2.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5278,camel,/camel/component/rss/RssUtils.java,2.10.0,36,15.0,2,2.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5279,camel,/camel/component/rss/UpdatedDateFilter.java,2.10.0,63,32.0,6,6.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5280,camel,/camel/dataformat/rss/RssConverter.java,2.10.0,43,22.0,3,3.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5281,camel,/camel/dataformat/rss/RssDataFormat.java,2.10.0,58,25.0,3,3.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5282,camel,/apache/camel/ruby/RubyCamel.java,2.10.0,60,30.0,7,7.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5283,camel,/apache/camel/ruby/ScriptRouteBuilder.java,2.10.0,70,38.0,8,8.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5284,camel,/camel/component/xquery/ResultFormat.java,2.10.0,24,4.0,2,2.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5285,camel,/camel/component/xquery/XQuery.java,2.10.0,46,20.0,3,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5286,camel,/camel/component/xquery/XQueryAnnotationExpressionFactory.java,2.10.0,64,37.0,8,8.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5287,camel,/camel/component/xquery/XQueryBuilder.java,2.10.0,637,447.0,101,100.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5288,camel,/camel/component/xquery/XQueryComponent.java,2.10.0,65,35.0,5,5.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5289,camel,/camel/component/xquery/XQueryLanguage.java,2.10.0,35,12.0,2,2.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5290,camel,/camel/component/xquery/XQueryModuleURIResolver.java,2.10.0,48,22.0,4,4.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
5291,camel,/camel/builder/script/Groovy.java,2.10.0,38,14.0,1,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
