project, type_issue, _filename, issue_id, fixing_time, exp_reporter, exp_assignee, num_comments, num_cc, desc_size, priority
pig, FN, _filename, PIG-2839, 0.162708333333, 14, 14, 3, 4, 0, Major
pig, FN, _filename, PIG-2840, 57.069849537, 13, 14, 1, 2, 36, Major
pig, FN, _filename, PIG-2854, 0.188402777778, 1, 5, 3, 3, 66, Major
pig, FN, _filename, PIG-2856, 3.83091435185, 2, 6, 4, 2, 86, Major
pig, FN, _filename, PIG-2861, 0.00319444444444, 14, 15, 0, 1, 3, Major
pig, FN, _filename, PIG-2866, 4.95185185185, 12, 8, 14, 3, 38, Minor
pig, FN, _filename, PIG-2896, 1.16670138889, 18, 18, 6, 2, 0, Major
pig, FN, _filename, PIG-2912, 3.02951388889, 3, 10, 4, 4, 67, Major
pig, FN, _filename, PIG-2918, 1.87877314815, 22, 30, 3, 2, 64, Major
pig, FN, _filename, PIG-2767, 301.251388889, 0, 239, 7, 7, 136, Major
pig, FN, _filename, PIG-2828, 319.87431713, 1, 4, 9, 5, 101, Major
pig, FN, _filename, PIG-3002, 127.520717593, 15, 0, 13, 2, 102, Major
pig, FN, _filename, PIG-3081, 89.6910416667, 8, 16, 3, 2, 58, Major
pig, FN, _filename, PIG-3097, 136.667013889, 47, 0, 3, 3, 71, Major
pig, FN, _filename, PIG-3110, 79.4372916667, 0, 10, 8, 3, 56, Major
pig, FN, _filename, PIG-3132, 54.7756828704, 163, 247, 3, 2, 71, Major
pig, FN, _filename, PIG-3144, 34.8596296296, 0, 31, 6, 5, 167, Major
pig, FN, _filename, PIG-3153, 24.463587963, 18, 25, 7, 3, 79, Major
pig, FN, _filename, PIG-3194, 25.5929282407, 1, 12, 18, 8, 67, Major
pig, FN, _filename, PIG-3208, 25.8778819444, 0, 0, 11, 5, 346, Major
pig, FN, _filename, PIG-3212, 6.22740740741, 2, 0, 8, 3, 273, Critical
pig, FN, _filename, PIG-3239, 9.16112268519, 0, 4, 11, 3, 135, Minor
pig, FN, _filename, PIG-3252, 0.697789351852, 1, 1, 2, 2, 40, Major
pig, FN, _filename, PIG-3253, 1.00493055556, 25, 30, 2, 2, 88, Minor
pig, FN, _filename, PIG-3267, 8.13641203704, 165, 250, 3, 3, 97, Major
pig, FN, _filename, PIG-3270, 2.17369212963, 6, 9, 4, 2, 93, Major
pig, FN, _filename, PIG-3271, 1.96820601852, 7, 10, 3, 2, 73, Critical
pig, FN, _filename, PIG-3290, 0.574768518519, 3, 251, 4, 3, 28, Major
pig, FN, _filename, PIG-3297, 26.5619907407, 0, 0, 11, 5, 75, Major
pig, FN, _filename, PIG-3304, 1.00888888889, 0, 0, 4, 2, 15, Major
pig, FN, _filename, PIG-3305, 1.15238425926, 0, 1, 1, 3, 0, Critical
pig, FN, _filename, PIG-3310, 27.4564236111, 0, 0, 2, 3, 469, Major
pig, FN, _filename, PIG-3313, 17.810625, 0, 0, 2, 3, 76, Major
pig, FN, _filename, PIG-3316, 2.07295138889, 29, 42, 4, 5, 38, Major
pig, FN, _filename, PIG-3327, 18.7286226852, 15, 23, 1, 2, 27, Major
pig, FN, _filename, PIG-3328, 8.9496875, 3, 2, 1, 3, 49, Major
pig, FN, _filename, PIG-3331, 15.7116782407, 67, 4, 9, 6, 138, Major
pig, FN, _filename, PIG-3335, 3.0422337963, 30, 43, 4, 3, 12, Major
pig, FN, _filename, PIG-3355, 3.93174768519, 0, 0, 5, 6, 46, Major
wicket, FN, _filename, WICKET-2080, 263.827928241, 0, 239, 14, 2, 284, Major
wicket, FN, _filename, WICKET-2348, 96.0137962963, 1, 124, 2, 1, 92, Major
wicket, FN, _filename, WICKET-2372, 72.6341782407, 0, 128, 0, 0, 145, Major
wicket, FN, _filename, WICKET-2378, 28.3115856481, 26, 301, 0, 0, 81, Major
wicket, FN, _filename, WICKET-2381, 0.597789351852, 3, 302, 0, 0, 38, Minor
wicket, FN, _filename, WICKET-2384, 0.451736111111, 2, 303, 4, 0, 584, Critical
wicket, FN, _filename, WICKET-2386, 66.8189351852, 23, 129, 0, 0, 32, Major
wicket, FN, _filename, WICKET-2392, 0.326273148148, 0, 307, 0, 0, 21, Major
wicket, FN, _filename, WICKET-2396, 64.6817592593, 0, 130, 0, 1, 11, Major
wicket, FN, _filename, WICKET-2397, 17.0191782407, 2, 309, 4, 2, 161, Major
wicket, FN, _filename, WICKET-2402, 13.8797685185, 0, 311, 0, 0, 28, Major
wicket, FN, _filename, WICKET-2407, 0.673773148148, 1, 313, 0, 1, 134, Minor
wicket, FN, _filename, WICKET-2418, 0.098599537037, 0, 315, 5, 0, 54, Major
wicket, FN, _filename, WICKET-2419, 82.7204050926, 0, 316, 2, 1, 99, Minor
wicket, FN, _filename, WICKET-2422, 0.10900462963, 2, 317, 2, 2, 35, Major
wicket, FN, _filename, WICKET-2426, 39.8963888889, 0, 131, 0, 1, 54, Minor
wicket, FN, _filename, WICKET-2434, 28.7876967593, 0, 324, 0, 1, 91, Major
wicket, FN, _filename, WICKET-2438, 6.61709490741, 0, 326, 3, 0, 252, Major
wicket, FN, _filename, WICKET-2456, 14.5007291667, 3, 327, 1, 0, 57, Trivial
wicket, FN, _filename, WICKET-2458, 13.7669907407, 4, 328, 0, 0, 76, Major
wicket, FN, _filename, WICKET-2461, 12.4233217593, 0, 329, 0, 0, 156, Minor
wicket, FN, _filename, WICKET-2466, 1.46643518519, 1, 331, 0, 0, 56, Minor
wicket, FN, _filename, WICKET-2470, 0.112384259259, 3, 333, 1, 0, 15, Major
wicket, FN, _filename, WICKET-2475, 1.73921296296, 0, 133, 0, 0, 241, Minor
wicket, FN, _filename, WICKET-2477, 4.36270833333, 0, 334, 0, 0, 37, Major
wicket, FN, _filename, WICKET-2478, 4.10444444444, 1, 335, 0, 1, 116, Major
wicket, FN, _filename, WICKET-2488, 1.94284722222, 11, 134, 0, 0, 72, Minor
wicket, FN, _filename, WICKET-2505, 2.50950231481, 0, 137, 1, 0, 57, Trivial
wicket, FN, _filename, WICKET-2506, 0.438206018519, 7, 138, 0, 3, 136, Major
wicket, FN, _filename, WICKET-2507, 2.10774305556, 1, 139, 1, 0, 187, Major
wicket, FN, _filename, WICKET-2508, 1.39876157407, 1, 140, 0, 0, 79, Minor
wicket, FN, _filename, WICKET-2510, 121.759131944, 3, 340, 2, 0, 27, Major
wicket, FN, _filename, WICKET-2513, 0.358564814815, 1, 341, 1, 0, 14, Major
wicket, FN, _filename, WICKET-2520, 3.58033564815, 1, 143, 1, 0, 83, Minor
wicket, FN, _filename, WICKET-2528, 0.858530092593, 1, 146, 0, 0, 27, Minor
wicket, FN, _filename, WICKET-2530, 0.632743055556, 1, 147, 1, 0, 148, Major
wicket, FN, _filename, WICKET-2534, 0.318391203704, 0, 344, 1, 2, 65, Major
wicket, FN, _filename, WICKET-2548, 0.305972222222, 1, 348, 0, 0, 22, Minor
wicket, FN, _filename, WICKET-2552, 9.22584490741, 0, 148, 2, 1, 62, Major
wicket, FN, _filename, WICKET-2554, 0.582939814815, 0, 350, 0, 0, 122, Major
wicket, FN, _filename, WICKET-2558, 6.62278935185, 2, 149, 3, 0, 30, Major
wicket, FN, _filename, WICKET-2567, 56.1339583333, 0, 122, 30, 1, 113, Major
wicket, FN, _filename, WICKET-2568, 1.77423611111, 4, 352, 0, 1, 113, Major
wicket, FN, _filename, WICKET-2569, 30.258587963, 0, 150, 11, 0, 117, Major
wicket, FN, _filename, WICKET-2582, 9.59954861111, 1, 152, 0, 0, 52, Major
wicket, FN, _filename, WICKET-2587, 5.48774305556, 0, 154, 0, 0, 70, Minor
wicket, FN, _filename, WICKET-2594, 2.62603009259, 0, 354, 2, 0, 148, Major
wicket, FN, _filename, WICKET-2598, 3.90461805556, 9, 156, 0, 1, 62, Major
wicket, FN, _filename, WICKET-2600, 1.13498842593, 7, 356, 3, 1, 73, Major
wicket, FN, _filename, WICKET-2613, 0.839872685185, 3, 123, 5, 3, 84, Major
wicket, FN, _filename, WICKET-2617, 1.37163194444, 2, 360, 2, 1, 223, Major
wicket, FN, _filename, WICKET-2619, 7.01118055556, 0, 159, 1, 0, 52, Minor
wicket, FN, _filename, WICKET-2624, 5.07920138889, 12, 161, 1, 1, 99, Major
wicket, FN, _filename, WICKET-2630, 1.21905092593, 13, 162, 1, 0, 42, Major
wicket, FN, _filename, WICKET-2633, 7.32613425926, 0, 163, 0, 0, 65, Major
wicket, FN, _filename, WICKET-2635, 0.161527777778, 15, 164, 1, 0, 66, Major
wicket, FN, _filename, WICKET-2645, 0.0322685185185, 3, 168, 0, 0, 111, Major
wicket, FN, _filename, WICKET-2647, 21.4668981481, 19, 363, 0, 1, 46, Major
wicket, FN, _filename, WICKET-2650, 540.383090278, 4, 169, 11, 1, 127, Major
wicket, FN, _filename, WICKET-2655, 0.897743055556, 2, 170, 1, 0, 64, Major
wicket, FN, _filename, WICKET-2660, 30.5777546296, 1, 366, 0, 1, 70, Major
wicket, FN, _filename, WICKET-2663, 29.9703935185, 1, 367, 7, 1, 221, Major
wicket, FN, _filename, WICKET-2666, 9.77758101852, 2, 171, 0, 1, 41, Minor
wicket, FN, _filename, WICKET-2668, 0.112418981481, 1, 369, 0, 0, 55, Minor
wicket, FN, _filename, WICKET-2672, 2.269375, 21, 173, 2, 0, 9, Major
wicket, FN, _filename, WICKET-2679, 2.13134259259, 4, 174, 3, 1, 19, Major
wicket, FN, _filename, WICKET-2688, 16.6651388889, 3, 373, 2, 2, 208, Major
wicket, FN, _filename, WICKET-2702, 3.88704861111, 1, 175, 0, 0, 37, Minor
wicket, FN, _filename, WICKET-2704, 2.17133101852, 0, 176, 0, 1, 137, Minor
wicket, FN, _filename, WICKET-2715, 1.44399305556, 10, 379, 0, 0, 56, Major
wicket, FN, _filename, WICKET-2740, 1.23289351852, 2, 179, 0, 0, 94, Major
wicket, FN, _filename, WICKET-2741, 93.8954050926, 0, 384, 5, 2, 221, Major
wicket, FN, _filename, WICKET-2744, 65.9953703704, 4, 385, 2, 1, 104, Major
wicket, FN, _filename, WICKET-2764, 1.23390046296, 0, 180, 2, 1, 269, Minor
wicket, FN, _filename, WICKET-2802, 0.103842592593, 0, 400, 1, 0, 45, Major
wicket, FN, _filename, WICKET-2806, 0.157685185185, 1, 401, 0, 0, 154, Major
wicket, FN, _filename, WICKET-2811, 148.13275463, 0, 403, 1, 0, 299, Major
wicket, FN, _filename, WICKET-2812, 114.280173611, 0, 404, 2, 1, 161, Major
wicket, FN, _filename, WICKET-2839, 8.53533564815, 9, 408, 2, 0, 72, Major
wicket, FN, _filename, WICKET-2843, 5.34858796296, 3, 409, 2, 0, 63, Minor
wicket, FN, _filename, WICKET-2844, 96.9932986111, 5, 8, 0, 0, 84, Major
wicket, FN, _filename, WICKET-2853, 19.4731944444, 0, 414, 5, 1, 203, Minor
wicket, FN, _filename, WICKET-2856, 14.3390856481, 0, 416, 0, 0, 77, Minor
wicket, FN, _filename, WICKET-2858, 4.326875, 0, 417, 3, 0, 68, Major
wicket, FN, _filename, WICKET-2861, 11.2636805556, 0, 418, 1, 0, 36, Minor
wicket, FN, _filename, WICKET-2891, 0.788043981481, 0, 2, 0, 0, 72, Minor
wicket, FN, _filename, WICKET-2892, 45.1109953704, 0, 183, 0, 0, 52, Minor
wicket, FN, _filename, WICKET-2895, 0.281435185185, 29, 3, 0, 0, 74, Minor
wicket, FN, _filename, WICKET-2900, 0.0191319444444, 13, 2, 0, 0, 6, Minor
wicket, FN, _filename, WICKET-2901, 0.0184259259259, 14, 3, 0, 0, 0, Major
wicket, FN, _filename, WICKET-2902, 26.2424074074, 5, 425, 6, 3, 148, Major
wicket, FN, _filename, WICKET-2904, 20.1895023148, 5, 427, 4, 1, 130, Major
wicket, FN, _filename, WICKET-2909, 6.84708333333, 1, 5, 1, 0, 138, Minor
wicket, FN, _filename, WICKET-2944, 28.1187615741, 2, 9, 4, 2, 150, Major
wicket, FN, _filename, WICKET-2946, 5.90478009259, 2, 185, 0, 0, 164, Major
wicket, FN, _filename, WICKET-2951, 0.0228240740741, 22, 0, 0, 0, 17, Minor
wicket, FN, _filename, WICKET-2956, 3.5133912037, 11, 10, 0, 0, 6, Major
wicket, FN, _filename, WICKET-2966, 0.111597222222, 6, 186, 0, 0, 81, Major
wicket, FN, _filename, WICKET-2985, 0.595162037037, 6, 440, 1, 0, 55, Major
wicket, FN, _filename, WICKET-625, 872.619259259, 11, 28, 15, 4, 188, Major
wicket, FN, _filename, WICKET-3974, 91.9387962963, 0, 204, 2, 1, 181, Major
wicket, FN, _filename, WICKET-4030, 7.44056712963, 0, 566, 7, 1, 37, Minor
wicket, FN, _filename, WICKET-4040, 0.0641898148148, 0, 25, 0, 0, 0, Trivial
wicket, FN, _filename, WICKET-4055, 1.27868055556, 1, 569, 0, 1, 60, Minor
wicket, FN, _filename, WICKET-4059, 0.877268518519, 0, 571, 1, 2, 48, Major
wicket, FN, _filename, WICKET-4066, 0.343136574074, 8, 223, 2, 2, 162, Major
wicket, FN, _filename, WICKET-4071, 49.1431134259, 1, 224, 9, 5, 121, Minor
wicket, FN, _filename, WICKET-4096, 0.0697800925926, 0, 580, 3, 2, 130, Minor
wicket, FN, _filename, WICKET-4099, 2.84798611111, 0, 229, 0, 1, 64, Minor
wicket, FN, _filename, WICKET-4102, 0.0420949074074, 7, 582, 1, 1, 126, Major
wicket, FN, _filename, WICKET-4105, 1.66739583333, 3, 230, 4, 1, 115, Major
wicket, FN, _filename, WICKET-4121, 2.89853009259, 1, 7, 6, 1, 54, Major
wicket, FN, _filename, WICKET-4130, 3.98038194444, 8, 237, 1, 1, 69, Major
wicket, FN, _filename, WICKET-4136, 1.91177083333, 12, 238, 0, 2, 126, Minor
wicket, FN, _filename, WICKET-4144, 1.68447916667, 4, 588, 1, 2, 69, Minor
wicket, FN, _filename, WICKET-4151, 7.07690972222, 54, 242, 0, 2, 112, Major
wicket, FN, _filename, WICKET-4155, 0.365590277778, 14, 590, 1, 0, 8, Trivial
wicket, FN, _filename, WICKET-4161, 4.8209837963, 15, 244, 6, 2, 266, Major
wicket, FN, _filename, WICKET-4163, 0.00275462962963, 56, 245, 0, 4, 64, Major
wicket, FN, _filename, WICKET-4164, 1.27854166667, 1, 246, 8, 1, 54, Major
wicket, FN, _filename, WICKET-4165, 2.91792824074, 0, 247, 0, 1, 84, Minor
wicket, FN, _filename, WICKET-4172, 5.2912962963, 3, 248, 3, 1, 181, Minor
wicket, FN, _filename, WICKET-4175, 0.0250694444444, 0, 250, 1, 1, 59, Trivial
wicket, FN, _filename, WICKET-4176, 0.0196296296296, 0, 251, 0, 1, 318, Minor
wicket, FN, _filename, WICKET-4178, 1.06447916667, 20, 252, 3, 1, 28, Minor
wicket, FN, _filename, WICKET-4180, 0.00395833333333, 57, 253, 0, 1, 40, Major
wicket, FN, _filename, WICKET-4198, 0.000636574074074, 25, 595, 0, 0, 32, Major
wicket, FN, _filename, WICKET-4203, 1.48181712963, 0, 256, 5, 1, 300, Major
wicket, FN, _filename, WICKET-4205, 0.19318287037, 4, 258, 0, 1, 26, Minor
wicket, FN, _filename, WICKET-4217, 0.00320601851852, 0, 8, 1, 1, 24, Major
wicket, FN, _filename, WICKET-4245, 4.77472222222, 2, 265, 0, 2, 63, Minor
wicket, FN, _filename, WICKET-4251, 25.0401967593, 0, 268, 4, 2, 225, Major
wicket, FN, _filename, WICKET-4255, 0.658865740741, 0, 598, 0, 1, 59, Major
wicket, FN, _filename, WICKET-4258, 25.56375, 0, 9, 4, 2, 185, Minor
wicket, FN, _filename, WICKET-4264, 1.80543981481, 0, 270, 1, 1, 86, Major
wicket, FN, _filename, WICKET-4265, 1.78599537037, 1, 271, 1, 1, 32, Major
wicket, FN, _filename, WICKET-4292, 0.0198263888889, 60, 277, 0, 1, 121, Major
wicket, FN, _filename, WICKET-4300, 0.886122685185, 3, 280, 2, 1, 127, Major
wicket, FN, _filename, WICKET-4301, 0.836851851852, 18, 281, 2, 0, 60, Minor
wicket, FN, _filename, WICKET-4305, 18.949212963, 0, 282, 1, 3, 160, Major
accumulo, TP, _filename, ACCUMULO-1042, 265.685509259, 0, 0, 3, 2, 19, Minor
accumulo, TP, _filename, ACCUMULO-1044, 138.995601852, 136, 136, 29, 4, 18, Critical
accumulo, TP, _filename, ACCUMULO-1470, 0.0787962962963, 0, 90, 6, 5, 40, Trivial
accumulo, TP, _filename, ACCUMULO-1514, 137.863506944, 24, 40, 8, 3, 42, Major
accumulo, TP, _filename, ACCUMULO-1523, 92.8996296296, 189, 0, 4, 4, 0, Trivial
accumulo, TP, _filename, ACCUMULO-1556, 147.236689815, 0, 1, 18, 4, 85, Minor
accumulo, TP, _filename, ACCUMULO-1565, 17.7899074074, 0, 1, 2, 5, 115, Critical
accumulo, TP, _filename, ACCUMULO-1567, 88.1749884259, 191, 94, 3, 3, 32, Minor
accumulo, TP, _filename, ACCUMULO-1577, 0.0178240740741, 5, 1, 2, 5, 39, Major
accumulo, TP, _filename, ACCUMULO-1618, 44.7202083333, 64, 43, 8, 4, 63, Major
accumulo, TP, _filename, ACCUMULO-1630, 5.86342592593, 65, 194, 3, 2, 79, Major
accumulo, TP, _filename, ACCUMULO-1637, 81.6830439815, 14, 11, 24, 4, 151, Critical
accumulo, TP, _filename, ACCUMULO-1672, 55.6512384259, 9, 197, 28, 6, 135, Blocker
accumulo, TP, _filename, ACCUMULO-1685, 0.940844907407, 201, 198, 5, 4, 441, Critical
accumulo, TP, _filename, ACCUMULO-1730, 32.9515972222, 1, 200, 32, 6, 66, Trivial
accumulo, TP, _filename, ACCUMULO-1740, 26.8108680556, 205, 202, 2, 2, 271, Major
accumulo, TP, _filename, ACCUMULO-1812, 0.00181712962963, 212, 0, 1, 2, 28, Trivial
accumulo, TP, _filename, ACCUMULO-1821, 0.0595949074074, 215, 211, 5, 2, 58, Major
accumulo, TP, _filename, ACCUMULO-1846, 0.137013888889, 21, 31, 2, 2, 158, Major
accumulo, TP, _filename, ACCUMULO-1010, 54.013900463, 4, 71, 9, 4, 23, Blocker
accumulo, TP, _filename, ACCUMULO-1264, 7.95516203704, 175, 167, 17, 3, 19, Blocker
accumulo, TP, _filename, ACCUMULO-1628, 476.004027778, 92, 96, 24, 6, 40, Blocker
accumulo, TP, _filename, ACCUMULO-2645, 157.921759259, 254, 266, 10, 3, 76, Major
accumulo, TP, _filename, ACCUMULO-2694, 108.72099537, 22, 22, 14, 3, 402, Critical
accumulo, TP, _filename, ACCUMULO-2719, 86.0278240741, 1, 270, 4, 4, 45, Blocker
accumulo, TP, _filename, ACCUMULO-2722, 64.7986689815, 26, 81, 1, 1, 56, Trivial
accumulo, TP, _filename, ACCUMULO-2758, 25.1541203704, 20, 0, 18, 4, 84, Minor
accumulo, TP, _filename, ACCUMULO-2764, 14.9920023148, 39, 84, 4, 2, 233, Major
accumulo, TP, _filename, ACCUMULO-2864, 0.00239583333333, 29, 26, 3, 2, 21, Minor
accumulo, TP, _filename, ACCUMULO-2869, 1.42560185185, 7, 92, 3, 3, 22, Major
accumulo, TP, _filename, ACCUMULO-2906, 2.74256944444, 0, 1, 2, 3, 41, Trivial
accumulo, TP, _filename, ACCUMULO-2918, 0.398587962963, 264, 97, 5, 4, 22, Major
accumulo, TP, _filename, ACCUMULO-2925, 1.03784722222, 99, 100, 7, 1, 127, Blocker
accumulo, TP, _filename, ACCUMULO-2928, 0.109525462963, 101, 102, 3, 1, 22, Critical
accumulo, TP, _filename, ACCUMULO-2967, 0.0878009259259, 35, 26, 0, 1, 47, Critical
accumulo, TP, _filename, ACCUMULO-2970, 0.00111111111111, 267, 280, 0, 1, 28, Major
accumulo, TP, _filename, ACCUMULO-2985, 6.10707175926, 103, 110, 5, 1, 72, Blocker
accumulo, TP, _filename, ACCUMULO-3003, 0.0231597222222, 271, 284, 3, 1, 30, Blocker
accumulo, TP, _filename, ACCUMULO-3006, 17.2374189815, 7, 285, 11, 5, 60, Blocker
accumulo, TP, _filename, ACCUMULO-3007, 15.1757407407, 8, 116, 2, 3, 36, Blocker
accumulo, TP, _filename, ACCUMULO-3009, 13.6120486111, 112, 286, 3, 1, 91, Minor
accumulo, TP, _filename, ACCUMULO-3010, 15.9020833333, 272, 287, 4, 2, 23, Minor
accumulo, TP, _filename, ACCUMULO-3030, 5.71915509259, 274, 291, 0, 1, 20, Major
accumulo, TP, _filename, ACCUMULO-3039, 0.0118171296296, 276, 293, 0, 1, 38, Trivial
accumulo, TP, _filename, ACCUMULO-3043, 1.030625, 118, 117, 0, 0, 54, Major
accumulo, TP, _filename, ACCUMULO-3055, 0.365150462963, 36, 118, 1, 1, 239, Critical
accumulo, TP, _filename, ACCUMULO-3077, 5.88836805556, 127, 126, 1, 0, 191, Critical
accumulo, TP, _filename, ACCUMULO-3084, 0.183541666667, 278, 297, 0, 1, 87, Major
accumulo, TP, _filename, ACCUMULO-3150, 0.120138888889, 145, 144, 1, 0, 35, Major
accumulo, TP, _filename, ACCUMULO-3153, 0.00579861111111, 285, 303, 0, 1, 0, Trivial
bookkeeper, TP, _filename, BOOKKEEPER-294, 22.3425115741, 0, 2, 62, 9, 69, Major
bookkeeper, TP, _filename, BOOKKEEPER-302, 8.35643518519, 38, 21, 3, 3, 187, Major
bookkeeper, TP, _filename, BOOKKEEPER-322, 1.14144675926, 46, 93, 1, 3, 27, Minor
bookkeeper, TP, _filename, BOOKKEEPER-324, 1.15478009259, 47, 94, 6, 4, 46, Major
bookkeeper, TP, _filename, BOOKKEEPER-326, 40.2088425926, 1, 3, 29, 9, 11, Blocker
bookkeeper, TP, _filename, BOOKKEEPER-337, 47.7837384259, 2, 4, 15, 8, 23, Major
bookkeeper, TP, _filename, BOOKKEEPER-349, 2.83340277778, 4, 6, 4, 5, 66, Major
bookkeeper, TP, _filename, BOOKKEEPER-382, 2.17230324074, 3, 0, 1, 4, 0, Trivial
bookkeeper, TP, _filename, BOOKKEEPER-383, 10.9970486111, 45, 27, 5, 3, 21, Minor
bookkeeper, TP, _filename, BOOKKEEPER-396, 3.67142361111, 5, 7, 3, 5, 12, Trivial
bookkeeper, TP, _filename, BOOKKEEPER-548, 34.2208101852, 7, 131, 6, 4, 2, Minor
bookkeeper, TP, _filename, BOOKKEEPER-549, 34.2134953704, 8, 132, 3, 4, 37, Minor
bookkeeper, TP, _filename, BOOKKEEPER-567, 10.2901041667, 61, 42, 5, 4, 11, Major
bookkeeper, TP, _filename, BOOKKEEPER-583, 17.96875, 4, 1, 8, 6, 28, Major
bookkeeper, TP, _filename, BOOKKEEPER-585, 3.18724537037, 85, 140, 2, 4, 27, Minor
bookkeeper, TP, _filename, BOOKKEEPER-586, 5.35814814815, 66, 46, 3, 4, 9, Major
bookkeeper, TP, _filename, BOOKKEEPER-599, 2.57087962963, 1, 3, 5, 4, 39, Major
camel, TP, _filename, CAMEL-5440, 11.7142476852, 151, 338, 0, 1, 30, Major
camel, TP, _filename, CAMEL-5451, 0.0144097222222, 15, 16, 0, 1, 83, Major
camel, TP, _filename, CAMEL-5461, 1.79304398148, 0, 340, 1, 3, 17, Major
camel, TP, _filename, CAMEL-5499, 0.0683796296296, 155, 348, 0, 1, 26, Major
camel, TP, _filename, CAMEL-5501, 0.21125, 352, 720, 2, 1, 18, Minor
camel, TP, _filename, CAMEL-5570, 0.1984375, 0, 735, 1, 3, 128, Minor
camel, TP, _filename, CAMEL-5574, 139.831921296, 6, 355, 8, 3, 226, Major
camel, TP, _filename, CAMEL-5644, 0.0168287037037, 361, 744, 1, 1, 28, Minor
camel, TP, _filename, CAMEL-5663, 0.00289351851852, 364, 748, 0, 1, 18, Minor
camel, TP, _filename, CAMEL-5668, 7.67055555556, 365, 361, 7, 3, 32, Minor
camel, TP, _filename, CAMEL-5681, 2.58149305556, 366, 750, 1, 1, 37, Major
camel, TP, _filename, CAMEL-5682, 1.6168287037, 0, 751, 0, 2, 26, Minor
camel, TP, _filename, CAMEL-5694, 0.0160648148148, 368, 754, 0, 1, 49, Minor
camel, TP, _filename, CAMEL-5704, 2.75165509259, 0, 362, 1, 2, 293, Major
camel, TP, _filename, CAMEL-5707, 0.00371527777778, 369, 755, 0, 1, 10, Minor
camel, TP, _filename, CAMEL-5710, 0.190787037037, 2, 756, 1, 2, 237, Major
camel, TP, _filename, CAMEL-5720, 0.00778935185185, 371, 758, 0, 1, 3, Minor
camel, TP, _filename, CAMEL-5766, 0.0204398148148, 375, 763, 1, 1, 53, Major
camel, TP, _filename, CAMEL-5796, 2.17947916667, 3, 8, 6, 2, 73, Major
camel, TP, _filename, CAMEL-5810, 1.64372685185, 0, 372, 2, 2, 7, Major
camel, TP, _filename, CAMEL-6191, 56.7160185185, 0, 829, 6, 3, 222, Minor
camel, TP, _filename, CAMEL-6313, 0.407326388889, 3, 849, 0, 2, 300, Minor
camel, TP, _filename, CAMEL-6323, 1.10084490741, 31, 7, 1, 1, 8, Major
camel, TP, _filename, CAMEL-6335, 85.0235300926, 2, 1, 11, 2, 73, Major
camel, TP, _filename, CAMEL-6385, 2.89003472222, 0, 425, 1, 2, 56, Critical
camel, TP, _filename, CAMEL-6404, 2.39111111111, 1, 426, 4, 5, 52, Major
camel, TP, _filename, CAMEL-6414, 36.4667939815, 32, 864, 2, 2, 2, Minor
camel, TP, _filename, CAMEL-6416, 0.0364930555556, 0, 427, 0, 2, 169, Minor
camel, TP, _filename, CAMEL-6421, 0.0300925925926, 420, 865, 0, 1, 17, Major
camel, TP, _filename, CAMEL-6432, 1.3337037037, 32, 8, 0, 1, 47, Major
camel, TP, _filename, CAMEL-6434, 0.230451388889, 0, 428, 0, 2, 116, Major
camel, TP, _filename, CAMEL-6441, 45.7563310185, 2, 868, 0, 2, 31, Minor
camel, TP, _filename, CAMEL-6473, 2.02756944444, 0, 0, 0, 3, 256, Major
camel, TP, _filename, CAMEL-6514, 5.1037037037, 0, 876, 0, 2, 213, Minor
camel, TP, _filename, CAMEL-6548, 0.626909722222, 0, 882, 3, 3, 101, Minor
camel, TP, _filename, CAMEL-6561, 19.874212963, 0, 886, 8, 2, 286, Major
camel, TP, _filename, CAMEL-6585, 0.0390625, 176, 435, 0, 1, 17, Major
camel, TP, _filename, CAMEL-6602, 5.82795138889, 0, 438, 5, 2, 72, Major
camel, TP, _filename, CAMEL-6610, 1.65149305556, 1, 441, 0, 4, 55, Major
cassandra, TP, _filename, CASSANDRA-3882, 113.013923611, 23, 2, 11, 3, 54, Major
cassandra, TP, _filename, CASSANDRA-3942, 120.704236111, 18, 81, 3, 1, 13, Minor
cassandra, TP, _filename, CASSANDRA-3985, 63.5165972222, 20, 425, 8, 0, 102, Minor
cassandra, TP, _filename, CASSANDRA-4115, 47.9488310185, 7, 90, 12, 1, 21, Blocker
cassandra, TP, _filename, CASSANDRA-4160, 15.1535648148, 0, 158, 4, 1, 47, Major
cassandra, TP, _filename, CASSANDRA-4181, 0.0309027777778, 0, 0, 1, 1, 54, Minor
cassandra, TP, _filename, CASSANDRA-4192, 17.8450347222, 95, 163, 4, 0, 85, Major
cassandra, TP, _filename, CASSANDRA-4195, 72.3220833333, 10, 96, 11, 1, 119, Major
cassandra, TP, _filename, CASSANDRA-4204, 0.699710648148, 19, 92, 2, 0, 87, Major
cassandra, TP, _filename, CASSANDRA-4227, 14.7042592593, 15, 72, 10, 2, 84, Trivial
cassandra, TP, _filename, CASSANDRA-4230, 6.27883101852, 0, 99, 16, 5, 709, Major
cassandra, TP, _filename, CASSANDRA-4249, 0.316145833333, 0, 0, 1, 2, 33, Trivial
cassandra, TP, _filename, CASSANDRA-4252, 1.76265046296, 19, 433, 6, 1, 75, Minor
cassandra, TP, _filename, CASSANDRA-4255, 3.93277777778, 20, 434, 3, 2, 157, Minor
cassandra, TP, _filename, CASSANDRA-4259, 1.2277662037, 0, 0, 0, 2, 227, Major
