,id,exp,priority,bfs,project,norm_exp,norm_priority,norm_bfs,cost
3920,DERBY-1377,77.83928571428571,3.0,858,derby,0.39404761904761904,0.5,0.11526563550773371,8.590230976599706
3921,DERBY-1377,77.83928571428571,3.0,858,derby,0.39404761904761904,0.5,0.11526563550773371,8.590230976599706
3922,DERBY-1377,77.83928571428571,3.0,858,derby,0.39404761904761904,0.5,0.11526563550773371,8.590230976599706
3923,DERBY-1377,77.83928571428571,3.0,858,derby,0.39404761904761904,0.5,0.11526563550773371,8.590230976599706
3924,DERBY-1377,77.83928571428571,3.0,858,derby,0.39404761904761904,0.5,0.11526563550773371,8.590230976599706
3925,DERBY-1377,77.83928571428571,3.0,858,derby,0.39404761904761904,0.5,0.11526563550773371,8.590230976599706
3926,DERBY-1377,77.83928571428571,3.0,858,derby,0.39404761904761904,0.5,0.11526563550773371,8.590230976599706
3927,DERBY-1377,77.83928571428571,3.0,858,derby,0.39404761904761904,0.5,0.11526563550773371,8.590230976599706
3928,DERBY-1377,77.83928571428571,3.0,858,derby,0.39404761904761904,0.5,0.11526563550773371,8.590230976599706
3929,DERBY-1377,77.83928571428571,3.0,858,derby,0.39404761904761904,0.5,0.11526563550773371,8.590230976599706
3930,DERBY-1377,77.83928571428571,3.0,858,derby,0.39404761904761904,0.5,0.11526563550773371,8.590230976599706
3931,DERBY-1377,77.83928571428571,3.0,858,derby,0.39404761904761904,0.5,0.11526563550773371,8.590230976599706
3932,DERBY-1377,77.83928571428571,3.0,858,derby,0.39404761904761904,0.5,0.11526563550773371,8.590230976599706
3933,DERBY-1377,77.83928571428571,3.0,858,derby,0.39404761904761904,0.5,0.11526563550773371,8.590230976599706
3934,DERBY-1377,77.83928571428571,3.0,858,derby,0.39404761904761904,0.5,0.11526563550773371,8.590230976599706
3935,DERBY-1377,77.83928571428571,3.0,858,derby,0.39404761904761904,0.5,0.11526563550773371,8.590230976599706
3936,DERBY-1377,77.83928571428571,3.0,858,derby,0.39404761904761904,0.5,0.11526563550773371,8.590230976599706
3937,DERBY-1377,77.83928571428571,3.0,858,derby,0.39404761904761904,0.5,0.11526563550773371,8.590230976599706
3938,DERBY-1379,48.0,2.0,33,derby,0.24102564102564103,0.25,0.004303967720242098,0.17552153278375207
3939,DERBY-1380,48.0,4.0,58,derby,0.24102564102564103,0.75,0.007666442501681237,0.42726025729063427
3940,DERBY-1380,48.0,4.0,58,derby,0.24102564102564103,0.75,0.007666442501681237,0.42726025729063427
3941,DERBY-1382,21.0,3.0,2,derby,0.10256410256410257,0.5,0.00013449899125756557,0.007780284758422159
3942,DERBY-1386,1.0,4.0,169,derby,0.0,0.75,0.022595830531271014,0.04972616780382857
3943,DERBY-1392,9.0,2.0,78,derby,0.041025641025641026,0.25,0.01035642232683255,0.08291923049601006
3944,DERBY-1393,70.0,2.0,1,derby,0.35384615384615387,0.25,0.0,0.01441889729685846
3945,DERBY-1396,22.0,3.0,12,derby,0.1076923076923077,0.5,0.0014794889038332213,0.03733691000916721
3946,DERBY-1408,69.0,3.0,1,derby,0.34871794871794876,0.5,0.0,0.017167367456083677
3947,DERBY-1410,69.0,3.0,3,derby,0.34871794871794876,0.5,0.0002689979825151312,0.03492671310030817
3948,DERBY-1410,69.0,3.0,3,derby,0.34871794871794876,0.5,0.0002689979825151312,0.03492671310030817
3949,DERBY-1421,21.0,3.0,2,derby,0.10256410256410257,0.5,0.00013449899125756557,0.007780284758422159
3950,DERBY-1427,70.0,2.0,3,derby,0.35384615384615387,0.25,0.0002689979825151312,0.02942977278185773
3951,DERBY-1431,105.0,1.0,4,derby,0.5333333333333333,0.0,0.00040349697377269674,0.04422922748537814
3952,DERBY-1434,130.0,3.0,4,derby,0.6615384615384615,0.5,0.00040349697377269674,0.08249638893305235
3953,DERBY-1436,21.0,3.0,2,derby,0.10256410256410257,0.5,0.00013449899125756557,0.007780284758422159
3954,DERBY-1440,130.0,2.0,56,derby,0.6615384615384615,0.25,0.007397444519166106,0.788747509463194
3955,DERBY-1444,1.0,2.0,2,derby,0.0,0.25,0.00013449899125756557,4.228415629577259e-05
3956,DERBY-1455,70.0,2.0,2,derby,0.35384615384615387,0.25,0.00013449899125756557,0.021924335039358096
3957,DERBY-1459,48.0,4.0,2,derby,0.24102564102564103,0.75,0.00013449899125756557,0.021163220226034188
3958,DERBY-1462,105.0,2.0,6,derby,0.5333333333333333,0.25,0.0006724949562878279,0.07784513174051735
3959,DERBY-1463,70.0,2.0,6,derby,0.35384615384615387,0.25,0.0006724949562878279,0.051946086009356636
3960,DERBY-1464,73.0,2.0,39,derby,0.36923076923076925,0.25,0.005110961667787492,0.3123107784005764
3961,DERBY-1468,70.0,3.0,3,derby,0.35384615384615387,0.5,0.0002689979825151312,0.03543412297585744
3962,DERBY-147,22.0,3.0,51,derby,0.1076923076923077,0.5,0.006724949562878278,0.15112357460109127
3963,DERBY-1470,105.0,2.0,11,derby,0.5333333333333333,0.25,0.0013449899125756557,0.13387163883241607
3964,DERBY-1475,21.0,3.0,2,derby,0.10256410256410257,0.5,0.00013449899125756557,0.007780284758422159
3965,DERBY-1476,70.0,2.0,4,derby,0.35384615384615387,0.25,0.00040349697377269674,0.036935210524357366
3966,DERBY-1481,70.0,3.0,3,derby,0.35384615384615387,0.5,0.0002689979825151312,0.03543412297585744
3967,DERBY-1484,30.0,2.0,75,derby,0.14871794871794872,0.25,0.009952925353059852,0.2484617023939598
3968,DERBY-149,10.0,3.0,2,derby,0.04615384615384615,0.5,0.00013449899125756557,0.0035941532851406707
3969,DERBY-1493,70.0,3.0,37,derby,0.35384615384615387,0.5,0.00484196368527236,0.3416559828698426
3970,DERBY-1495,22.0,2.0,18,derby,0.1076923076923077,0.25,0.002286482851378615,0.04560346256499075
3971,DERBY-1499,105.0,3.0,4,derby,0.5333333333333333,0.5,0.00040349697377269674,0.06663983032213762
3972,DERBY-1500,1.0,3.0,9,derby,0.0,0.5,0.0010759919300605246,0.0019450711896055396
3973,DERBY-1502,70.0,3.0,168,derby,0.35384615384615387,0.5,0.02246133154001345,1.5215107959907854
3974,DERBY-1507,105.0,2.0,26,derby,0.5333333333333333,0.25,0.0033624747814391394,0.3019511601081121
3975,DERBY-1510,48.0,2.0,2,derby,0.24102564102564103,0.25,0.00013449899125756557,0.014947449250555616
3976,DERBY-1514,70.0,3.0,108,derby,0.35384615384615387,0.5,0.014391392064559515,0.9811192785308117
3977,DERBY-1516,64.0,2.0,44,derby,0.3230769230769231,0.25,0.005783456624075319,0.3086109147246963
3978,DERBY-1519,30.0,2.0,12,derby,0.14871794871794872,0.25,0.0014794889038332213,0.042009309279850075
3979,DERBY-1525,105.0,3.0,9,derby,0.5333333333333333,0.5,0.0010759919300605246,0.13387163883241607
3980,DERBY-1529,67.0,3.0,89,derby,0.3384615384615385,0.5,0.01183591123066577,0.7757451314022442
3981,DERBY-1529,67.0,3.0,89,derby,0.3384615384615385,0.5,0.01183591123066577,0.7757451314022442
3982,DERBY-1529,67.0,3.0,89,derby,0.3384615384615385,0.5,0.01183591123066577,0.7757451314022442
3983,DERBY-1533,1.0,3.0,15,derby,0.0,0.5,0.001882985877605918,0.0034673008162533535
3984,DERBY-1537,105.0,4.0,16,derby,0.5333333333333333,0.75,0.0020174848688634837,0.266094195569297
3985,DERBY-1538,35.0,3.0,2,derby,0.17435897435897435,0.5,0.00013449899125756557,0.013108088451689509
3986,DERBY-1540,83.5,3.0,7,derby,0.4230769230769231,0.5,0.0008069939475453935,0.08516029077968601
3987,DERBY-1540,83.5,3.0,7,derby,0.4230769230769231,0.5,0.0008069939475453935,0.08516029077968601
3988,DERBY-1541,48.0,2.0,16,derby,0.24102564102564103,0.25,0.0020174848688634837,0.08746477729780562
3989,DERBY-1545,21.0,3.0,9,derby,0.10256410256410257,0.5,0.0010759919300605246,0.027315564967069102
3990,DERBY-1545,21.0,3.0,9,derby,0.10256410256410257,0.5,0.0010759919300605246,0.027315564967069102
3991,DERBY-1546,70.0,2.0,22,derby,0.35384615384615387,0.25,0.002824478816408877,0.17203308988935082
3992,DERBY-1554,4.5,3.0,816,derby,0.01794871794871795,0.5,0.10961667787491594,0.5694195907570218
3993,DERBY-1554,4.5,3.0,816,derby,0.01794871794871795,0.5,0.10961667787491594,0.5694195907570218
3994,DERBY-1563,70.0,3.0,13,derby,0.35384615384615387,0.5,0.0016139878950907868,0.12549937588585308
3995,DERBY-1571,70.0,2.0,11,derby,0.35384615384615387,0.25,0.0013449899125756557,0.08947327472185482
3996,DERBY-1572,70.0,2.0,1,derby,0.35384615384615387,0.25,0.0,0.01441889729685846
3997,DERBY-1574,70.0,2.0,53,derby,0.35384615384615387,0.25,0.00699394754539341,0.4047016599068396
3998,DERBY-1578,64.0,3.0,5,derby,0.3230769230769231,0.5,0.0005379959650302623,0.04888048467791312
3999,DERBY-1582,48.0,3.0,20,derby,0.24102564102564103,0.5,0.002555480833893746,0.12993921229690922
4000,DERBY-1583,69.0,3.0,18,derby,0.34871794871794876,0.5,0.002286482851378615,0.16812180543199184
4001,DERBY-1585,141.0,3.0,32,derby,0.717948717948718,0.5,0.004169468728984532,0.5938386910178305
4002,DERBY-1585,141.0,3.0,32,derby,0.717948717948718,0.5,0.004169468728984532,0.5938386910178305
4003,DERBY-1585,141.0,3.0,32,derby,0.717948717948718,0.5,0.004169468728984532,0.5938386910178305
4004,DERBY-1586,70.0,2.0,227,derby,0.35384615384615387,0.25,0.030396772024209817,1.7106478271017764
4005,DERBY-1586,70.0,2.0,227,derby,0.35384615384615387,0.25,0.030396772024209817,1.7106478271017764
4006,DERBY-1587,21.0,2.0,1,derby,0.10256410256410257,0.25,0.0,0.00405927900439417
4007,DERBY-1588,120.0,2.0,19,derby,0.6102564102564103,0.25,0.0024209818426361805,0.25522716740128343
4008,DERBY-1589,49.0,3.0,4,derby,0.24615384615384614,0.5,0.00040349697377269674,0.031121139033688634
4009,DERBY-1597,105.0,3.0,5,derby,0.5333333333333333,0.5,0.0005379959650302623,0.0800861920241933
4010,DERBY-1605,105.0,1.0,13,derby,0.5333333333333333,0.0,0.0016139878950907868,0.12490739769771225
4011,DERBY-1606,95.33333333333333,2.0,13,derby,0.48376068376068376,0.25,0.0016139878950907868,0.14197610212243914
4012,DERBY-1606,95.33333333333333,2.0,13,derby,0.48376068376068376,0.25,0.0016139878950907868,0.14197610212243914
4013,DERBY-1606,95.33333333333333,2.0,13,derby,0.48376068376068376,0.25,0.0016139878950907868,0.14197610212243914
4014,DERBY-1607,105.0,1.0,17,derby,0.5333333333333333,0.0,0.002151983860121049,0.16076436223652743
4015,DERBY-1608,35.0,3.0,4,derby,0.17435897435897435,0.5,0.00040349697377269674,0.02224146621157639
4016,DERBY-1610,45.0,3.0,1049,derby,0.22564102564102564,0.5,0.14095494283792873,6.1263822690693095
4017,DERBY-1610,45.0,3.0,1049,derby,0.22564102564102564,0.5,0.14095494283792873,6.1263822690693095
4018,DERBY-1610,45.0,3.0,1049,derby,0.22564102564102564,0.5,0.14095494283792873,6.1263822690693095
4019,DERBY-1610,45.0,3.0,1049,derby,0.22564102564102564,0.5,0.14095494283792873,6.1263822690693095
4020,DERBY-1610,45.0,3.0,1049,derby,0.22564102564102564,0.5,0.14095494283792873,6.1263822690693095
4021,DERBY-1610,45.0,3.0,1049,derby,0.22564102564102564,0.5,0.14095494283792873,6.1263822690693095
4022,DERBY-1614,105.0,3.0,6,derby,0.5333333333333333,0.5,0.0006724949562878279,0.093532553726249
4023,DERBY-1616,64.0,3.0,3,derby,0.3230769230769231,0.5,0.0002689979825151312,0.032389663722561815
4024,DERBY-1618,7.0,3.0,4,derby,0.030769230769230767,0.5,0.00040349697377269674,0.0044821205673518955
4025,DERBY-1619,105.0,3.0,3,derby,0.5333333333333333,0.5,0.0002689979825151312,0.05319346862008193
4026,DERBY-1620,22.0,2.0,54,derby,0.1076923076923077,0.25,0.007128446536650975,0.13313166609724003
4027,DERBY-1621,48.0,4.0,51,derby,0.24102564102564103,0.75,0.006724949562878278,0.37649812765755925
4028,DERBY-1630,105.0,4.0,10,derby,0.5333333333333333,0.75,0.00121049092131809,0.17196966365490715
4029,DERBY-1633,1.0,3.0,233,derby,0.0,0.5,0.031203765971755212,0.05877497725112391
4030,DERBY-1637,22.0,3.0,16,derby,0.1076923076923077,0.5,0.0020174848688634837,0.04900733714680044
4031,DERBY-1640,48.0,3.0,2,derby,0.24102564102564103,0.5,0.00013449899125756557,0.018055334738294904
4032,DERBY-1644,49.0,2.0,139,derby,0.24615384615384614,0.25,0.01856086079354405,0.7393807569878798
4033,DERBY-1645,22.0,3.0,18,derby,0.1076923076923077,0.5,0.002286482851378615,0.05484255071561706
4034,DERBY-1647,64.0,3.0,30,derby,0.3230769230769231,0.5,0.003900470746469402,0.25501574661980453
4035,DERBY-1649,48.0,3.0,2,derby,0.24102564102564103,0.5,0.00013449899125756557,0.018055334738294904
4036,DERBY-1652,9.0,3.0,38,derby,0.041025641025641026,0.5,0.004976462676529926,0.04888048467791312
4037,DERBY-1660,69.0,2.0,22,derby,0.34871794871794876,0.25,0.002824478816408877,0.16960175090234392
4038,DERBY-1661,69.0,3.0,3,derby,0.34871794871794876,0.5,0.0002689979825151312,0.03492671310030817
4039,DERBY-1665,120.0,1.0,75,derby,0.6102564102564103,0.0,0.009952925353059852,0.7770982244037089
4040,DERBY-1673,120.0,2.0,40,derby,0.6102564102564103,0.25,0.005245460659045057,0.5238372702701789
4041,DERBY-1681,9.0,3.0,133,derby,0.041025641025641026,0.5,0.017753866845998657,0.16939033012086505
4042,DERBY-1681,9.0,3.0,133,derby,0.041025641025641026,0.5,0.017753866845998657,0.16939033012086505
4043,DERBY-1686,119.0,3.0,6,derby,0.6051282051282052,0.5,0.0006724949562878279,0.10596409567720612
4044,DERBY-1688,70.0,2.0,16,derby,0.35384615384615387,0.25,0.0020174848688634837,0.127000463434353
4045,DERBY-1691,63.5,3.0,850,derby,0.32051282051282054,0.5,0.11418964357767318,6.962276612802289
4046,DERBY-1691,63.5,3.0,850,derby,0.32051282051282054,0.5,0.11418964357767318,6.962276612802289
4047,DERBY-1691,63.5,3.0,850,derby,0.32051282051282054,0.5,0.11418964357767318,6.962276612802289
4048,DERBY-1691,63.5,3.0,850,derby,0.32051282051282054,0.5,0.11418964357767318,6.962276612802289
4049,DERBY-1692,70.0,3.0,8,derby,0.35384615384615387,0.5,0.000941492938802959,0.08046674943085526
4050,DERBY-1693,1.0,2.0,13,derby,0.0,0.25,0.0016139878950907868,0.002367912752563266
4051,DERBY-1694,94.0,3.0,129,derby,0.47692307692307695,0.5,0.017215870880968393,1.5660360125702342
4052,DERBY-1694,94.0,3.0,129,derby,0.47692307692307695,0.5,0.017215870880968393,1.5660360125702342
4053,DERBY-170,10.0,3.0,17,derby,0.04615384615384615,0.5,0.002151983860121049,0.02452481065154811
4054,DERBY-1701,119.0,3.0,319,derby,0.6051282051282052,0.5,0.04277067921990585,4.870542827084863
4055,DERBY-1701,119.0,3.0,319,derby,0.6051282051282052,0.5,0.04277067921990585,4.870542827084863
4056,DERBY-1701,119.0,3.0,319,derby,0.6051282051282052,0.5,0.04277067921990585,4.870542827084863
4057,DERBY-1701,119.0,3.0,319,derby,0.6051282051282052,0.5,0.04277067921990585,4.870542827084863
4058,DERBY-1701,119.0,3.0,319,derby,0.6051282051282052,0.5,0.04277067921990585,4.870542827084863
4059,DERBY-1701,119.0,3.0,319,derby,0.6051282051282052,0.5,0.04277067921990585,4.870542827084863
4060,DERBY-1701,119.0,3.0,319,derby,0.6051282051282052,0.5,0.04277067921990585,4.870542827084863
4061,DERBY-1701,119.0,3.0,319,derby,0.6051282051282052,0.5,0.04277067921990585,4.870542827084863
4062,DERBY-1701,119.0,3.0,319,derby,0.6051282051282052,0.5,0.04277067921990585,4.870542827084863
4063,DERBY-1701,119.0,3.0,319,derby,0.6051282051282052,0.5,0.04277067921990585,4.870542827084863
4064,DERBY-1702,105.0,3.0,7436,derby,0.5333333333333333,0.5,0.9999999999999999,100.0
4065,DERBY-1702,105.0,3.0,7436,derby,0.5333333333333333,0.5,0.9999999999999999,100.0
4066,DERBY-1706,69.0,2.0,7,derby,0.34871794871794876,0.25,0.0008069939475453935,0.058605840625940826
4067,DERBY-1707,69.0,3.0,9,derby,0.34871794871794876,0.5,0.0010759919300605246,0.08820475003298164
4068,DERBY-1708,69.0,3.0,10,derby,0.34871794871794876,0.5,0.00121049092131809,0.09708442285509389
4069,DERBY-1710,70.0,2.0,16,derby,0.35384615384615387,0.25,0.0020174848688634837,0.127000463434353
4070,DERBY-1714,119.0,2.0,18,derby,0.6051282051282052,0.25,0.002286482851378615,0.240427712697763
4071,DERBY-1714,119.0,2.0,18,derby,0.6051282051282052,0.25,0.002286482851378615,0.240427712697763
4072,DERBY-1716,69.0,3.0,59,derby,0.34871794871794876,0.5,0.007800941492938803,0.5321883911385941
4073,DERBY-1718,7.0,3.0,1,derby,0.030769230769230767,0.5,0.0,0.0014376613140562684
4074,DERBY-1729,69.0,3.0,257,derby,0.34871794871794876,0.5,0.034431741761936786,2.290363609916819
4075,DERBY-1729,69.0,3.0,257,derby,0.34871794871794876,0.5,0.034431741761936786,2.290363609916819
4076,DERBY-1730,105.0,3.0,2,derby,0.5333333333333333,0.5,0.00013449899125756557,0.03974710691802625
4077,DERBY-1732,119.0,3.0,11,derby,0.6051282051282052,0.5,0.0013449899125756557,0.1820755770095968
4078,DERBY-1741,105.0,2.0,2,derby,0.5333333333333333,0.25,0.00013449899125756557,0.0330239260669984
4079,DERBY-1743,70.0,3.0,3,derby,0.35384615384615387,0.5,0.0002689979825151312,0.03543412297585744
4080,DERBY-1751,70.0,2.0,2,derby,0.35384615384615387,0.25,0.00013449899125756557,0.021924335039358096
4081,DERBY-1756,69.0,3.0,19,derby,0.34871794871794876,0.5,0.0024209818426361805,0.1770014782541041
4082,DERBY-1759,22.0,3.0,140,derby,0.1076923076923077,0.5,0.018695359784801614,0.4107905784134309
4083,DERBY-176,11.0,3.0,156,derby,0.05128205128205128,0.5,0.020847343644922665,0.2383980731955659
4084,DERBY-176,11.0,3.0,156,derby,0.05128205128205128,0.5,0.020847343644922665,0.2383980731955659
4085,DERBY-176,11.0,3.0,156,derby,0.05128205128205128,0.5,0.020847343644922665,0.2383980731955659
4086,DERBY-176,11.0,3.0,156,derby,0.05128205128205128,0.5,0.020847343644922665,0.2383980731955659
4087,DERBY-176,11.0,3.0,156,derby,0.05128205128205128,0.5,0.020847343644922665,0.2383980731955659
4088,DERBY-1760,1.0,2.0,10,derby,0.0,0.25,0.00121049092131809,0.0017336504081266768
4089,DERBY-1767,70.0,2.0,26,derby,0.35384615384615387,0.25,0.0033624747814391394,0.20205484085934938
4090,DERBY-1767,70.0,2.0,26,derby,0.35384615384615387,0.25,0.0033624747814391394,0.20205484085934938
4091,DERBY-1772,69.0,2.0,6,derby,0.34871794871794876,0.25,0.0006724949562878279,0.05120611327418061
4092,DERBY-1775,69.0,2.0,4,derby,0.34871794871794876,0.25,0.00040349697377269674,0.03640665857066021
4093,DERBY-1776,69.0,2.0,12,derby,0.34871794871794876,0.25,0.0014794889038332213,0.09560447738474186
4094,DERBY-1777,1.0,3.0,16,derby,0.0,0.5,0.0020174848688634837,0.0037210057540279892
4095,DERBY-1783,7.0,1.0,4,derby,0.030769230769230767,0.0,0.00040349697377269674,0.002790754315520992
4096,DERBY-1784,9.0,3.0,48,derby,0.041025641025641026,0.5,0.006321452589105582,0.06156573156664491
4097,DERBY-1785,69.0,2.0,12,derby,0.34871794871794876,0.25,0.0014794889038332213,0.09560447738474186
4098,DERBY-1786,7.0,3.0,11,derby,0.030769230769230767,0.5,0.0013449899125756557,0.011585858825041692
4099,DERBY-1790,196.0,2.0,14,derby,1.0,0.25,0.0017484868863483524,0.3117822264468793
4100,DERBY-1793,9.0,3.0,10,derby,0.041025641025641026,0.5,0.00121049092131809,0.013361793389464144
4101,DERBY-1800,21.0,2.0,1,derby,0.10256410256410257,0.25,0.0,0.00405927900439417
4102,DERBY-1809,119.0,3.0,9,derby,0.6051282051282052,0.5,0.0010759919300605246,0.15163098447664056
4103,DERBY-1810,9.0,3.0,13,derby,0.041025641025641026,0.5,0.0016139878950907868,0.017167367456083677
4104,DERBY-1811,119.0,3.0,45,derby,0.6051282051282052,0.5,0.005917955615332885,0.6996336500698536
4105,DERBY-1813,70.0,3.0,8,derby,0.35384615384615387,0.5,0.000941492938802959,0.08046674943085526
4106,DERBY-1816,22.0,2.0,147,derby,0.1076923076923077,0.25,0.019636852723604572,0.359246191888884
4107,DERBY-1816,22.0,2.0,147,derby,0.1076923076923077,0.25,0.019636852723604572,0.359246191888884
4108,DERBY-1817,70.0,3.0,7,derby,0.35384615384615387,0.5,0.0008069939475453935,0.07146022413985569
4109,DERBY-1828,130.0,3.0,2,derby,0.6615384615384615,0.5,0.00013449899125756557,0.04926104208457508
4110,DERBY-1829,69.0,3.0,3,derby,0.34871794871794876,0.5,0.0002689979825151312,0.03492671310030817
4111,DERBY-183,49.0,2.0,39,derby,0.24615384615384614,0.25,0.005110961667787492,0.21082880329072218
4112,DERBY-1830,69.0,2.0,118,derby,0.34871794871794876,0.25,0.015736381977135172,0.8799755766713235
4113,DERBY-1830,69.0,2.0,118,derby,0.34871794871794876,0.25,0.015736381977135172,0.8799755766713235
4114,DERBY-1832,70.0,2.0,6,derby,0.35384615384615387,0.25,0.0006724949562878279,0.051946086009356636
4115,DERBY-1834,69.5,2.0,36,derby,0.3512820512820513,0.25,0.004707464694014795,0.27515357605566626
4116,DERBY-1834,69.5,2.0,36,derby,0.3512820512820513,0.25,0.004707464694014795,0.27515357605566626
4117,DERBY-1841,120.0,3.0,20,derby,0.6102564102564103,0.5,0.002555480833893746,0.3217401452545337
4118,DERBY-1843,105.0,3.0,2,derby,0.5333333333333333,0.5,0.00013449899125756557,0.03974710691802625
4119,DERBY-1844,105.0,3.0,4,derby,0.5333333333333333,0.5,0.00040349697377269674,0.06663983032213762
4120,DERBY-1847,45.5,3.0,24,derby,0.2282051282051282,0.5,0.0030934767989240085,0.14687401689336613
4121,DERBY-1847,45.5,3.0,24,derby,0.2282051282051282,0.5,0.0030934767989240085,0.14687401689336613
4122,DERBY-1849,1.0,3.0,2858,derby,0.0,0.5,0.38426361802286485,0.7247504389095425
4123,DERBY-1850,1.0,3.0,6,derby,0.0,0.5,0.0006724949562878279,0.0011839563762816327
4124,DERBY-1850,1.0,3.0,6,derby,0.0,0.5,0.0006724949562878279,0.0011839563762816327
4125,DERBY-1852,22.0,3.0,95,derby,0.1076923076923077,0.5,0.012642905178211164,0.2794982731150569
4126,DERBY-1854,1.0,4.0,48,derby,0.0,0.75,0.006321452589105582,0.013911487421309186
4127,DERBY-1856,1.0,3.0,3,derby,0.0,0.5,0.0002689979825151312,0.00042284156295772603
4128,DERBY-1858,69.0,3.0,4,derby,0.34871794871794876,0.5,0.00040349697377269674,0.043806385922420414
4129,DERBY-1861,49.0,2.0,3,derby,0.24615384615384614,0.25,0.0002689979825151312,0.020550099959745487
4130,DERBY-1866,9.0,3.0,121,derby,0.041025641025641026,0.5,0.01613987895090787,0.1541680338543869
4131,DERBY-1869,130.0,2.0,2,derby,0.6615384615384615,0.25,0.00013449899125756557,0.040952205372455766
4132,DERBY-1874,120.0,2.0,12,derby,0.6102564102564103,0.25,0.0014794889038332213,0.16569046644498495
4133,DERBY-1883,70.0,2.0,7,derby,0.35384615384615387,0.25,0.0008069939475453935,0.05945152375185628
4134,DERBY-1891,105.0,2.0,4,derby,0.5333333333333333,0.25,0.00040349697377269674,0.05543452890375787
4135,DERBY-1894,9.0,3.0,27,derby,0.041025641025641026,0.5,0.003496973772696705,0.03492671310030817
4136,DERBY-1897,119.0,2.0,9,derby,0.6051282051282052,0.25,0.0010759919300605246,0.12626049069917697
4137,DERBY-1899,48.0,3.0,17,derby,0.24102564102564103,0.5,0.002151983860121049,0.11129189937047348
4138,DERBY-1900,105.0,3.0,18,derby,0.5333333333333333,0.5,0.002286482851378615,0.25488889415091726
4139,DERBY-1900,105.0,3.0,18,derby,0.5333333333333333,0.5,0.002286482851378615,0.25488889415091726
4140,DERBY-1909,49.0,3.0,19,derby,0.24615384615384614,0.5,0.0024209818426361805,0.12626049069917697
4141,DERBY-1910,70.0,3.0,5,derby,0.35384615384615387,0.5,0.0005379959650302623,0.05344717355785656
4142,DERBY-1917,49.0,2.0,66,derby,0.24615384615384614,0.25,0.008742434431741762,0.35353783078895473
4143,DERBY-1922,2.0,1.0,8,derby,0.005128205128205128,0.0,0.000941492938802959,0.001691366251830904
4144,DERBY-1939,9.0,3.0,267,derby,0.041025641025641026,0.5,0.035776731674512445,0.33937263842987087
4145,DERBY-1941,105.0,2.0,13,derby,0.5333333333333333,0.25,0.0016139878950907868,0.15628224166917554
4146,DERBY-1942,28.0,3.0,26,derby,0.13846153846153844,0.5,0.0033624747814391394,0.098733504950629
4147,DERBY-1947,4.0,3.0,76,derby,0.015384615384615385,0.5,0.010087424344317418,0.048246222333476536
4148,DERBY-1955,105.0,1.0,2,derby,0.5333333333333333,0.0,0.00013449899125756557,0.02630074521597056
4149,DERBY-1967,22.0,3.0,12,derby,0.1076923076923077,0.5,0.0014794889038332213,0.03733691000916721
4150,DERBY-1974,196.0,3.0,6,derby,1.0,0.5,0.0006724949562878279,0.1743375764074704
4151,DERBY-1975,196.0,3.0,56,derby,1.0,0.5,0.007397444519166106,1.4238343949475507
4152,DERBY-1975,196.0,3.0,56,derby,1.0,0.5,0.007397444519166106,1.4238343949475507
4153,DERBY-1975,196.0,3.0,56,derby,1.0,0.5,0.007397444519166106,1.4238343949475507
4154,DERBY-1991,70.0,2.0,9,derby,0.35384615384615387,0.25,0.0010759919300605246,0.07446239923685555
4155,DERBY-2000,113.0,2.0,11,derby,0.5743589743589744,0.25,0.0013449899125756557,0.14401983634340149
4156,DERBY-2000,113.0,2.0,11,derby,0.5743589743589744,0.25,0.0013449899125756557,0.14401983634340149
4157,DERBY-2008,22.0,2.0,10,derby,0.1076923076923077,0.25,0.00121049092131809,0.026152750668935357
4158,DERBY-2014,22.0,3.0,6,derby,0.1076923076923077,0.5,0.0006724949562878279,0.01983126930271735
4159,DERBY-2016,4.0,3.0,17,derby,0.015384615384615385,0.5,0.002151983860121049,0.010824744011717785
4160,DERBY-2018,49.0,2.0,4,derby,0.24615384615384614,0.25,0.00040349697377269674,0.02583561949671706
4161,DERBY-2019,49.0,2.0,60,derby,0.24615384615384614,0.25,0.007935440484196369,0.3218247135671253
4162,DERBY-2022,196.0,2.0,1,derby,1.0,0.25,0.0,0.041057915763195195
4163,DERBY-2027,130.0,3.0,7,derby,0.6615384615384615,0.5,0.0008069939475453935,0.13234940920576824
4164,DERBY-2030,105.0,2.0,49,derby,0.5333333333333333,0.25,0.006455951580363147,0.5596730927308462
4165,DERBY-2036,196.0,3.0,61,derby,1.0,0.5,0.008069939475453935,1.5487840768015588
4166,DERBY-2038,70.0,2.0,2,derby,0.35384615384615387,0.25,0.00013449899125756557,0.021924335039358096
4167,DERBY-2040,11.0,3.0,82,derby,0.05128205128205128,0.5,0.010894418291862811,0.1257530808236277
4168,DERBY-2040,11.0,3.0,82,derby,0.05128205128205128,0.5,0.010894418291862811,0.1257530808236277
4169,DERBY-2040,11.0,3.0,82,derby,0.05128205128205128,0.5,0.010894418291862811,0.1257530808236277
4170,DERBY-2040,11.0,3.0,82,derby,0.05128205128205128,0.5,0.010894418291862811,0.1257530808236277
4171,DERBY-2043,196.0,3.0,83,derby,1.0,0.5,0.011028917283120377,2.0985626769591943
4172,DERBY-2043,196.0,3.0,83,derby,1.0,0.5,0.011028917283120377,2.0985626769591943
