project,major,minor,hash
accumulo,1.0,6.0,82437b1dbf070cddb11d410a33c0154f1d700c05
accumulo,1.0,6.0,c11e41cbf5d732c574c1aab96d1df56458c4240d
accumulo,1.0,6.0,9a34281d394199eb0dc156d196946b76be47ac43
accumulo,1.0,6.0,9d1e171e248a0809c5b2551b87c81d657378822c
accumulo,1.0,6.0,b54266a8a4da7a14d77416f9d0acf3a937e4bb60
accumulo,1.0,6.0,2af251552e93b41875cf9d97aa927a448d7d7b00
accumulo,1.0,6.0,e4db592367099b53c6880ca2c94a851963b76efc
accumulo,1.0,6.0,96bfa8cad75b5f41bbf9dcf4790bc6677c36dce8
accumulo,1.0,6.0,2d51e329e1784ccf18bd089dcc7bb4c932909581
accumulo,1.0,6.0,37f117c8e16d450965f15fee7e31ce12b9fd399f
accumulo,1.0,6.0,a55ee6ebc0bb807db400c0c1626823b80374d106
accumulo,1.0,6.0,5bd4e27cbc4dd800d88188c4b39f59447e02e44a
accumulo,1.0,6.0,e4eaab8dc5e2f645a0c0bc0ac083e599a62cc995
accumulo,1.0,6.0,7cb5db4546f9a384e5ed530c222a8af76f03d1be
accumulo,1.0,6.0,1413ebceaa227d2b97293635490be1d539d35531
accumulo,1.0,6.0,472f484a73a2bf264581d1282a904d497dfb0234
accumulo,1.0,6.0,71f150a777f9fb125fd72e51a23b11ed1f48d5c2
accumulo,1.0,6.0,f43ba3bb77f3cdcff365348252f9504be9dc3a60
accumulo,1.0,6.0,68b60234f60a61e9197fbea91381fb1e26937123
accumulo,1.0,6.0,25a7fdaee97e839c5bae4e234b2fbfda32c8d039
accumulo,1.0,6.0,764884e753ba4ff8bab071f622e0bfbb6c8fc6a4
accumulo,1.0,6.0,c44fa4f37493c57c9c4b71f952f9f1024e5e54fe
accumulo,1.0,6.0,79ff4f1bbee3d9603b1b5007e7041ef6f1d1a8de
accumulo,1.0,6.0,adaf0579035508b23bb96427832513dfd32cdfaf
accumulo,1.0,6.0,063c88d7e28573888ebb56773071ba344920a1dd
accumulo,1.0,6.0,7547b297c2a034ce6bd924a016ef2a5bc314c82b
accumulo,1.0,6.0,c41900edca7c58e583323ec57c8aff2ccde91660
accumulo,1.0,6.0,ed9811c82f9e5d03c5bfcbaa9c720cdaa0384977
accumulo,1.0,6.0,fc7a0a336a8e2623fb7eca1f01ab8a63cdc24967
accumulo,1.0,6.0,b315fe2d4b51acb68d077d4b1f0128163dfd691f
accumulo,1.0,6.0,79266cba135cf81f6241705746481795b2820cd4
accumulo,1.0,6.0,975e8c05e8d11f3848e6c800f4d2772026f6c3a3
accumulo,1.0,6.0,280b6a6dee719bcef68d7f4f8e187b2a6abcd3d2
accumulo,1.0,6.0,43ab1ef70581c56169aa6ba4a5f715565519a333
accumulo,1.0,6.0,86f5927f1177730ab09e9e9c1df055639adadee3
accumulo,1.0,6.0,3aace980689967414aa2fd390c4e00dff1db11ca
accumulo,1.0,6.0,bed80715607d6b9b74ad96e3f2a7020e8ad9f149
accumulo,1.0,6.0,9cfdb3c6cd8d1837d31a70007084fc91b682690b
accumulo,1.0,6.0,0b95612faf0ea6f340a1da3f8f04dc6b6e2bb2b0
accumulo,1.0,6.0,0d3442831650bd6c70625660e56fc43006ca36e2
accumulo,1.0,6.0,b671fdaa7d8afcff202abe471a203230ba17d176
accumulo,1.0,6.0,cddf04f72cf7490c5e7a096d742ef877d485798f
accumulo,1.0,6.0,0893667379d7f6844d58ad32e5e251c6dd7a6fc3
accumulo,1.0,6.0,f0ea80a1127db82ea7ea3eab42599e354bd3a1ac
accumulo,1.0,6.0,53a7d518cacf2d64ccd2ab04fa84242adf8084b1
accumulo,1.0,6.0,40df8cdbdf2723ea5c0a74e04a4b2c73df068ba2
accumulo,1.0,6.0,f56e9c6bdc1cc021f8073bd2b27bd59b0f159ebc
accumulo,1.0,6.0,3a2e0a925002a2cb8e408791a7f0d2a0fa2f4c96
accumulo,1.0,6.0,74c89324772d58970abb30175e1a0dfc045a0ce9
accumulo,1.0,6.0,335f693a4045d2c2501e2ed6ece0493734093143
accumulo,1.0,6.0,07a0433bd73295d733bc3430db64de86b4088ea3
accumulo,1.0,6.0,cc4e794b784c3a436c8fe5f81cb2183e09a853e3
accumulo,1.0,6.0,2610e821bf2b3b4a7dd9b891ea248dbd1ec55008
accumulo,1.0,6.0,7b1f3032fecf4b6ecf5deed5146ffeba93d7b3b0
accumulo,1.0,6.0,0d0bc4643a8680593e2cf5f828b7566c30fcb345
accumulo,1.0,6.0,c1fbeac505ad1d01da656f597487173dfb511ded
accumulo,1.0,6.0,96956216c406eb7f2ba4f149933afcb5a02c9edd
accumulo,1.0,6.0,7b7521dd92b81f4c91eae2415f6d835944b15355
accumulo,1.0,6.0,5f90d0b8a1b62d76455c9c695320381fa02e3a19
accumulo,1.0,6.0,ff29f08a7d79be3baecb356a05444f342b74b620
accumulo,1.0,6.0,19a48da092c6412be93d2c0cae1006cb896303db
accumulo,1.0,6.0,872fd1dfb252e45560b5547aad43399fe433f1a1
accumulo,1.0,6.0,7189bb2d2e5744e43c19dacb8b50f17540d67565
accumulo,1.0,6.0,1d5ed48f94fbbac3b10d18db4148b4dae79f2880
accumulo,1.0,6.0,975881c10d1007fa43c1894fda12b3d41ea32dbb
accumulo,1.0,6.0,e1526358975515a637c2d34386a817a8acb12137
accumulo,1.0,6.0,f777f539e50c8f23100147bc0d5fe485ed5aabd4
accumulo,1.0,6.0,ca98fe9a30a6413b984588926e6a463cd1e5bfee
accumulo,1.0,6.0,bbe895d7c2ae4297f20858480e4f9c55a499150c
accumulo,1.0,6.0,859cf2087c2506f60178efff1e08d8ad91af3d2d
accumulo,1.0,6.0,8b54ced2777beb81fce04aa8300e192eb4534a36
accumulo,1.0,6.0,cd6e1852b51d023718066d4e34c07dce4cf5b483
accumulo,1.0,6.0,3c920943bf92e2c15a5eeb4945165b3573003f33
accumulo,1.0,6.0,ea8ec1939af2d73ab3727e6fa4f16f7bde0d51c6
accumulo,1.0,6.0,ab50556c6b8017df0e11d9dfd3592aab273dfbb1
accumulo,1.0,6.0,71bed4df6bd76578449b27b52c65fa4fc8222f63
accumulo,1.0,6.0,725d82150c1933a2948822f018f8d8767ad13a11
accumulo,1.0,6.0,bbba3f5811c4774904c8cee88e0d1caec760044e
accumulo,1.0,6.0,bf7c1db8ff3ee7d6514295ac3f3ff4b24254b285
accumulo,1.0,6.0,7d8d688fa00e42179ae357efc5f711729bbad012
accumulo,1.0,6.0,3d707c8645619e349fefd9323a2c2c22c803d4d4
accumulo,1.0,6.0,c2ed43e4b58cc2278b9955fc36ad9ba788a171c2
accumulo,1.0,6.0,7b4f068e81b282469c106ef3c9e239d8f3d0e412
accumulo,1.0,6.0,5262bd501d1ba1a2bbb71009080fd1847e151f41
accumulo,1.0,6.0,d10feb7c7f7ae9eb5affe69ab18959e8bd7c16d7
accumulo,1.0,6.0,51f07eb9d37926bb37f9715413290e0103e5365d
accumulo,1.0,6.0,9db79fc70e9a78a9761d0b3458a6f7225f0da682
accumulo,1.0,6.0,5bcd3d2966f321847085bc1d62fe39e2e7234609
accumulo,1.0,6.0,02374a0e34c053709a76e7eacae5e9979aede737
accumulo,1.0,6.0,5f4b864b072dc82ba17294d49f3b0a364c79b8fd
accumulo,1.0,6.0,14fb257126810965c637ae234b1ba9623c2b5855
accumulo,1.0,6.0,ad9abf462eab4108394e510ee2d614b14a3a501e
accumulo,1.0,6.0,dfdf5113837d79ef9f21a5a64de0a3750611b5c8
accumulo,1.0,6.0,45f59ca7fa62d7643f924f56b1215c8d89979cce
accumulo,1.0,6.0,88d44bc6f512ed7a1226fcad628557fee44d1b88
accumulo,1.0,6.0,08729d2a0b5eedd3c01db12095a7bc9eaff2bc20
accumulo,1.0,6.0,e1da96eafc18ce6b8b63b18c1da5c511fa2019eb
accumulo,1.0,6.0,a894e335c80ca358829e91b0e213a20d0e1ff014
accumulo,1.0,6.0,5acd6a480a93b1c13639db8e8ba64a81c32651bb
accumulo,1.0,6.0,431f4e2c72a45e86c5f4a59fa3ec9119349b4906
accumulo,1.0,6.0,b28d4b318454164729153a713f775697494b6c46
accumulo,1.0,6.0,a6541a3d43a867f0b99d5d7c3fb3b2de7f5f9ee4
accumulo,1.0,6.0,b267fc45984ee0976bda97fb409572f26a9e4d65
accumulo,1.0,6.0,8a7adbdfd3a3c5e14f879fea2a59e73ecf646553
accumulo,1.0,6.0,8a52d0ae712cd7993a8a7233075c1dbeab9497c9
accumulo,1.0,6.0,d75acb09cffbd1449a6b5d4b87df3f38a8d60f66
accumulo,1.0,6.0,0a951b92fdf1bada8377a2ddd094f95492d17e93
accumulo,1.0,6.0,5b3b47f0a1e7e73762d064f7f833c3cc6e05fdbe
accumulo,1.0,6.0,587737345721a35226e7a7db138a69e2bfee0c80
accumulo,1.0,6.0,fe12072e947911790effd3884f3bb5ea762f745d
accumulo,1.0,6.0,54a8231cf7c718fc4b1ab9f08d3e0ed7b884e4ac
accumulo,1.0,6.0,a36e6d9ec18a3cb6642d9e19fda7d3e6046d6936
accumulo,1.0,6.0,405c459027469f483087670507aefce9361a0243
accumulo,1.0,6.0,9dfc783fa7c7376a78f8f5ee31538d5babee640f
accumulo,1.0,6.0,3b8e5c8eda19cbefeb76c978d9007867a26a6531
accumulo,1.0,6.0,22e10358658c6fb03706a3c3bea0b2cb6c2afbfc
accumulo,1.0,6.0,b2bba0eaee7f001513605335796d5a6813b1e80d
accumulo,1.0,6.0,a247f694ac080004ff932b7131152111ec8e7179
accumulo,1.0,6.0,da42532a400de18e3cba7c651a305fb5a6f9825f
accumulo,1.0,6.0,36561a0e0384bd295fccd2b48364a080b74851bb
accumulo,1.0,6.0,b6931683a5bab1bfba9498c83451bb3daf0a8c25
accumulo,1.0,6.0,a7d981b3759f16c094f7932a3cdc67e76813d85f
accumulo,1.0,6.0,0817cdc73d3dcfd5cfef53b57476a89f42f25490
accumulo,1.0,6.0,57af8138a88c8753693de3a9ce9ba24dbf6a6be6
accumulo,1.0,6.0,35ff0e50ad7d8678e66d193cc53be40f6a72956f
accumulo,1.0,6.0,a3a889554940d249504a2b03c0e6dda2a25ef5cd
accumulo,1.0,6.0,47403ba4f5d552cabb94bc710e050dc114bcc922
accumulo,1.0,6.0,42e8df7eb0ea5d2d803c229bb0810f9e81ded462
accumulo,1.0,6.0,0fd190b602ab88458e9932b8467a17c8e8201d09
accumulo,1.0,6.0,4be3d662550f3c5ecf6b1a501d2a9beafa5b2d9a
accumulo,1.0,6.0,4eb0c683be32d380c43dc136d59111c6bd898e05
accumulo,1.0,6.0,e7e2238ae3b6b5abfeb1c988757a29c6159830f9
accumulo,1.0,6.0,4637dd74540087d45403465d752afcdeb5a7bdf7
accumulo,1.0,6.0,394b2b29b5b04fcc8c7d94aa5023ad376fe61114
accumulo,1.0,6.0,e41581eac8e01cb430706c4ac838127cb61d9176
accumulo,1.0,6.0,5e3967fa08a36b386cdd0b40a04b5cd7c1e331de
accumulo,1.0,6.0,d5f16575f721d4fa7977dd1d1e8a9d9e7481b1ab
accumulo,1.0,6.0,4f7fb04b0b485377daa7d0bd0985994d1ce86173
accumulo,1.0,6.0,651033a522f9b1ac51508e60c3cdcd6da02643d8
accumulo,1.0,6.0,8db629923cf4f89b5055f80aa1f39251fd63b25c
accumulo,1.0,6.0,7fa0085a48248e0fcb06ee38064f712026ed9609
accumulo,1.0,6.0,6bba9406c6dcc08c64149bb6cb801086c15558ee
accumulo,1.0,6.0,792af9a19133d81edb1e49e9e51407724a53cfc3
accumulo,1.0,6.0,a3264e4f1b188e0f4808120fa39d5c1695b6b01c
accumulo,1.0,6.0,31e4dd15f5cb8bc85372dd66849e3452bae3ee7f
accumulo,1.0,6.0,2c83ca337ac54e3c71aff1596bcf6ea04aea6491
accumulo,1.0,6.0,1b1334f5d26bda6a6be435dd277e3eca225a98c3
accumulo,1.0,6.0,ec2aaa6aff59fa65593641bf03b719a3147f3791
accumulo,1.0,6.0,fc3fdf33716aa7105e1792c81dfb452fbf8c7944
accumulo,1.0,6.0,aec438077c9848ec95642b89755582d6ff1007fa
accumulo,1.0,6.0,eec1292d920a3b5ec3bf0a3cde4e4e27aaf95628
accumulo,1.0,6.0,5bd68ef9b751848a441cb56ca82a7e2aafdf1461
accumulo,1.0,6.0,42853c14aa7e46328272d4c91e0afe3ab938a27b
accumulo,1.0,6.0,211ca036c9cbf2c9aec2a13496dc27db758a19db
accumulo,1.0,6.0,8f5dc61077dd15d2ba444c19ce069403a59b6b64
accumulo,1.0,6.0,38394f830f61fe3f5230e0d93e03cdb09a1fdd01
accumulo,1.0,6.0,3f633bf45e9f5c0101560ca198fc9eea161e4f27
accumulo,1.0,6.0,de4f71e27160b8e86bcd73fcea105024d74da642
accumulo,1.0,6.0,bc65b369c5af8552e136d1c89e3dcbd91937e344
accumulo,1.0,6.0,e647b1b1ba3c66c8a0fccd21c879f70c31476a69
accumulo,1.0,6.0,739718253bd49dbe5c74e041b5910cfd12edad29
accumulo,1.0,6.0,7038755be153e11ca5ea7278d96746d72b24ea05
accumulo,1.0,6.0,437da6ec69fc05958c60a47c2ac768473ec89827
accumulo,1.0,6.0,cfdc869a8a6fa882c692ef19aef0e3dd815947c5
accumulo,1.0,6.0,c10ccf375b97c1882d5b89decd701bbdae7f71ef
accumulo,1.0,6.0,404e955ece6b85bd77e3afc5c641b8eb823d547b
accumulo,1.0,6.0,515cd9dfd97845df2c3720548c2a5c53440c0654
accumulo,1.0,6.0,04f81b50d65b1d359cef2d38d5a6793dd6b4065f
accumulo,1.0,6.0,6b87c870d9475f024911649deb6eeb614325d00a
accumulo,1.0,6.0,a40a6d423e42da45193a4ecf480a3dcbe43b88a8
accumulo,1.0,6.0,7e23cf2854387a3b27d460a174e12eb0f40bfe0d
accumulo,1.0,6.0,484053a2f0823706e0a386202da75838f19d22d1
accumulo,1.0,6.0,b71bc4d1307065341f0d6a5dbba882c44c7daae0
accumulo,1.0,6.0,fce4ee74e4e07ead44c8eb885a53fe1f5a35bbc4
accumulo,1.0,6.0,a0a4a2816ad01755886be723b671dc298e1d7511
accumulo,1.0,6.0,0e63755d5e3a9e441bae51d2f28402a3768820dc
accumulo,1.0,5.0,e945873cc3ee3270aa459a91824c03bee47e6239
accumulo,1.0,5.0,9bf6b35735326208d19e020a6703415f22eb8b9d
accumulo,1.0,5.0,815a2627da253a5a03da8e26d550f9567433ae18
accumulo,1.0,5.0,2bf2f3150188bd0aecb49b4869a1dd7022099c8f
accumulo,1.0,5.0,1e04aa176116be000db5ea42cba603aa7a0f3dae
accumulo,1.0,5.0,5bdf743a5dea78505543ad742cd6adac57ec4a4b
accumulo,1.0,5.0,3854c8db73ffd330f61ededd2958ca7e97465dee
accumulo,1.0,5.0,658dc94607b1b38088a5c77e3d0eb763cf2c30f6
accumulo,1.0,5.0,7ade88457a28fb4dbeac1186b7df68f80816e261
accumulo,1.0,5.0,0f54612aa81e867c50f126c63ec1887a786e0101
accumulo,1.0,5.0,994542bd868d1d0eb0b6a13a1b35decf37542e78
accumulo,1.0,5.0,b11383e4a8e9a5abf3c222aa7dc9a4482139af94
accumulo,1.0,5.0,a902fb5808450d69fb494502a3adf92481c656a6
accumulo,1.0,5.0,41492449f90b5b0c6672adaad939042853b241a6
accumulo,1.0,5.0,7fcfb481b0a8fc3cda00cbee2046edf3bf72e6e9
accumulo,1.0,5.0,49201bd2aecbc7fda0adb6a2e5c3f29b62366c44
accumulo,1.0,5.0,a5684b0640369ae5efe2898547360cedce367ce8
accumulo,1.0,5.0,3479807198712c7eebfd1485a71c0855082d2d63
accumulo,1.0,5.0,1cf503b9636ed7fda89207eb44fe00e4a758b609
accumulo,1.0,5.0,ae6551d8f7566204bf43b444793831f44be48352
accumulo,1.0,5.0,7bdf17291fd00cb3ed504f8af686243eba30b96e
accumulo,1.0,5.0,d054a29f164873257831a36e60feee33bc40efc3
accumulo,1.0,5.0,7d63bdc15c6be19073857fd7dcec92fdde004830
accumulo,1.0,5.0,e46360cf272dc1c53ca3a8c009ec899f0134546f
accumulo,1.0,5.0,70c80c24a1bf114f6144e20214062901327f3da7
accumulo,1.0,5.0,d2411dca9d7814eeaeb8a7e84e3531115e5b5dc5
accumulo,1.0,5.0,82f1106343e0d07feb4c8dcb702dceba3e2e30c4
accumulo,1.0,5.0,7bc56865ffb773a2c7134a0b004c16379e3a40fc
accumulo,1.0,5.0,9060cb74555af860d9dee40d52b77b28e4291e10
accumulo,1.0,5.0,936686a0fa790e069a3d41154c785eb2ab79fc47
accumulo,1.0,5.0,4f1ffc8c55410333b6fc031f75bcfc02a4f54e67
accumulo,1.0,5.0,8a83700c400c6f9f0c8623fd0868fa396e0a7bd0
accumulo,1.0,5.0,8115c919308dbe1ce9c2b9d9c1014302ff30f7f2
accumulo,1.0,5.0,8b1c0e8071e5fa1681e790dca8177e9200333f76
accumulo,1.0,5.0,f19ca21ba5360179683f78b3ef5d0863b5facc52
accumulo,1.0,5.0,c0377cf2d2dca7bae8f6a705fdd8c6d40f15f976
accumulo,1.0,5.0,6cbfd8b6fe47a2d3bdf906ac81cc702db9ff9121
accumulo,1.0,5.0,e97112b20ba139d1681ee853129ac4d507fc342b
accumulo,1.0,5.0,c6d050ca464703a5395aba10fc978b27e5b09282
accumulo,1.0,5.0,35d5299180485cb23694727a48942dc6b1e58f55
accumulo,1.0,5.0,f6010c935707cafcc57ad6b5adba61b589bda760
accumulo,1.0,5.0,916f0f905fe9bfb7d17364330ce8f220d6d73098
accumulo,1.0,5.0,34bd1b69f3c540c883cfa77d38eff76f801ec80c
accumulo,1.0,5.0,e3b6c91b2c34cbee8eedd5a2ce1f94afe89b28f8
accumulo,1.0,5.0,79a784133f50ce62b182b22015e0a98e28c40bcf
accumulo,1.0,5.0,ab0e8499dc54602756a0ab599f063e980c2210e9
accumulo,1.0,5.0,53646b5fb0cdef085932a3f9be6b8482bfa36a02
accumulo,1.0,5.0,ef44ae2727ad26af59e3fd7236b50cd3c1773596
accumulo,1.0,5.0,55a97cebfc6e0034494ffef130866a1bd91fec11
accumulo,1.0,5.0,cad9d1e7d9356bbc730d2528bc6178656e73b67a
accumulo,1.0,5.0,77a214613622b373ebfca2fa8760e385b467b3d9
accumulo,1.0,5.0,e99703ac1f7da5a505efee2c3dcf0e24613f14e7
accumulo,1.0,5.0,6965a8aaa2f53ec796a3487c1639affe0dfc6bfa
accumulo,1.0,5.0,afad09f5ab0a9d7cef9882d4840f44551ca7e12a
accumulo,1.0,5.0,45cae3ceda22e73df8494ef7af5a9658d7483183
accumulo,1.0,5.0,9327da16ff94765806e1596b0a47eaa17f4be542
accumulo,1.0,5.0,a2dbdcf307347a651c1a319ee2b8d7459159dc88
accumulo,1.0,5.0,f69e28b4b8882494d1d1465103852ed19b09c385
accumulo,1.0,5.0,d3b76e9800ff8b47622fb0ce95c2243dc7f27c9a
accumulo,1.0,5.0,aaa34fc0bf50997063acd5284e473c5d7cb4ef1f
accumulo,1.0,5.0,b8e663c2a0568670eb5110ef8513c74e1284f232
accumulo,1.0,5.0,6eaec522722531d8ae91639c05fde34b4199fe7e
accumulo,1.0,5.0,53ae8d50cf3a303bf239e2dca6d836cc6ab7cef5
accumulo,1.0,5.0,854b91f996f4161788357a4f09e7c51de5883b44
accumulo,1.0,5.0,452bffc4ea61553a334803e16e542e0560e0b990
accumulo,1.0,5.0,a64df619d95adba61147b9730a3c9347f0e1bdb2
accumulo,1.0,5.0,08991bbb2943a71620580f95b8cec50ca8fb2f6f
accumulo,1.0,5.0,e3d6fbb93b5157adae1e51acdf82837d28ffa3d2
accumulo,1.0,5.0,a365ace207ddb04f90301d26e1c71665fa33f8d7
accumulo,1.0,5.0,014cfe1ad20dc3d97ef0d9030fa610849036f8c2
accumulo,1.0,5.0,fea934798e1b401d309eade30d2db610805a9a69
accumulo,1.0,5.0,502d87764446b9f6b1e389c18d6743dc167dbdb3
accumulo,1.0,5.0,2322f717bd37136427737b356221c7d9deaabb4d
accumulo,1.0,5.0,dffb21de0c4ab0cc45f56d8bf7058aa0c76b63c1
accumulo,1.0,5.0,ba4fd0099346e38c4652937fe91b170e13924d7e
accumulo,1.0,5.0,bb06066658338eefd658e6ee5f9d4d826a138749
accumulo,1.0,5.0,d672203edeae0918820b9af601003d0ae46728b0
accumulo,1.0,5.0,9416966a26648c0dcd11b3949c136e8e9ca071bd
accumulo,1.0,5.0,5efd0148c7636b0c40228f580e80ba70052838cc
accumulo,1.0,5.0,25dd51064ca693365fbd28c637cc63c46a81f58e
accumulo,1.0,5.0,21f7076d13ab41f31d5ea9cb47fd41e88a8e6013
accumulo,1.0,5.0,568a5ef9f2f56d317a431d4498651401e65397a6
accumulo,1.0,5.0,361ec47bc03374109dc50e53a9366f6bfb050577
accumulo,1.0,5.0,ef349e1dffc8e7ccbbb70bc766efcb157e19965c
accumulo,1.0,5.0,b751ec1baf2328dcf946517e5060426389bb65f8
accumulo,1.0,5.0,cfb78af59701e6005fbae775793ba83e101122af
accumulo,1.0,5.0,f66bdc843102e3bfd3a1c23dc3fc58e5c757749a
accumulo,1.0,5.0,ae3ede56ba86aafce27af3f2f394f0c6f99c2187
accumulo,1.0,5.0,d47a9540233bae91ba13b119227b39621df781d5
accumulo,1.0,5.0,62532625ea041baac4672ab9ccaffbd3ed825071
accumulo,1.0,5.0,e27f9dc6412aec0e3d5b8d2e8aca1b5d92c189c5
accumulo,1.0,5.0,846f439f8f3f2fc56cff7c230927d85a1dc84400
accumulo,1.0,5.0,686c46c342d08d5077656ff5731c749408833a97
accumulo,1.0,5.0,9cc068dd87d479bbc6f1445e9003b02682144751
accumulo,1.0,5.0,2a81afe5bbd0138f23f95c7ed291d161987222a6
accumulo,1.0,5.0,dd67bc227355a35c5b3bf34f868a5c474559f7cb
accumulo,1.0,5.0,c08e9d258d5f18f795e2ec62fa78b4a0e9e6f15a
accumulo,1.0,5.0,87cd6236822b37a760bb0c4fb23dc89633943017
accumulo,1.0,5.0,9637704e94464eca571bd947f6a2ad4b300e2d4c
accumulo,1.0,5.0,4bb3ee511ffe59833356a25fdf3e0c537196b9ab
accumulo,1.0,5.0,6d1a8793ec2583d05470b1f242b19897aaed7e74
accumulo,1.0,5.0,102789e81aca82041684fc77d834018ab8211876
accumulo,1.0,5.0,d52636c48372750b0d29b34f00c36522bd6efa4c
accumulo,1.0,5.0,bcc2caac99cce1f3c89ade4ad209326d48111657
accumulo,1.0,5.0,db4a4dc3d82e3adc8d59fc2cfdbaca489b550e1e
accumulo,1.0,5.0,8aa8bf14d8f6ecdb8e56321d9cf0292b681a379f
accumulo,1.0,5.0,4e4e6f705d3fdc2efb2d45b782b4e830b2c9dc10
accumulo,1.0,5.0,0eb3e167d20439f8eb3acfb1abdf73937e3ac044
accumulo,1.0,5.0,ab86101b6ff7ecdf14b4a3336bd8bb9aef85e3fa
accumulo,1.0,5.0,f88c183bfcb9312979a8e6beb34efd83e9c713f3
accumulo,1.0,5.0,29162e701b32acf443063fcb1ceb1d2a03de6bea
accumulo,1.0,5.0,8e9d334e2b09c0e1a0eae5bf17084f36c96813b3
accumulo,1.0,5.0,8312b0740ecdfaff7afd963e8bab91a0bfdeafd1
accumulo,1.0,5.0,377835dd156924ca49f7a233d17160db76221e7d
accumulo,1.0,5.0,a11934dbc7777ddb0f9d46c50dfdb69e5ed653a1
accumulo,1.0,5.0,61037d2cd0c36bed56add225b68d6b2946f8e0e8
accumulo,1.0,5.0,349f0e10c93cb571b7b321b35697c7268bbcd5de
accumulo,1.0,5.0,e63a4ef82736b35f85323bb018ea3f27f175a7af
accumulo,1.0,5.0,87fac40e928836787fbeecdb9c1de8855a5a1e38
accumulo,1.0,5.0,ac451b382ad38003788e37496c003dcf9574f03a
accumulo,1.0,5.0,cbceb3093a0deb4493dcebd9b0ca89dd1ca87caa
accumulo,1.0,5.0,d11617ca482b9a776121220a3bec0271a996815d
accumulo,1.0,5.0,71327ed545ca8aef8a8ad31e108da298e2868018
accumulo,1.0,5.0,cd99a7588a4cb781d2e794e63a1b2dc3911c20c6
accumulo,1.0,5.0,7aaaa6f397b6c7409cdb74c99dfc6373cfd1d7e6
accumulo,1.0,5.0,bec2ccda8b8ea5cac07a79141018ca9008b6b158
accumulo,1.0,5.0,8ac9c93fb52dd37e249e071ce4912986cd5cfb2d
accumulo,1.0,5.0,106464ef72d387f7ec1554fd30bdeb21a6498f7e
accumulo,1.0,5.0,5c701df8b55647c2031fdba8738fa86003ff1e1c
accumulo,1.0,5.0,0290e07d305df0d08af38c1cbf6188618fbd1a58
accumulo,1.0,5.0,9b8554a5bbc2e09f86fb35ffbee007e7b81f43cf
accumulo,1.0,5.0,2546687381164bd31d4f51e5e4fef149553da082
accumulo,1.0,5.0,bbe395dbb82cb65c2bb2337eedd081bdc6d1607d
accumulo,1.0,5.0,b775c905dfa5117e8a0cc459a7e696b577b7cdd8
accumulo,1.0,5.0,da83fa21251caaad5005bece365b46428612691d
accumulo,1.0,5.0,7d5fb5275a16a03b2b2b39754df1b788f15a439d
accumulo,1.0,5.0,437af72522ec1f9d20c096668cdc29bda4a197b9
accumulo,1.0,5.0,a7fcbfcac61b53785ddd5d039e66b60e4462680a
accumulo,1.0,5.0,bb71618be3ddb6f31d865d9b618397c5939ff8d0
accumulo,1.0,5.0,9d80c906c8edbf5128d3421f77a5d8c2b3241e36
accumulo,1.0,5.0,bec2ad6991247aba5409516625765e7e104b17f9
accumulo,1.0,5.0,b292ffe2c5f36ae84fe42731f577bb27cdbbaddb
accumulo,1.0,5.0,2d851ac3ecaf09d773e3ea34852f07198d54f330
accumulo,1.0,5.0,43fc925412189045e4fccf0dc6cc87e6b40caa29
accumulo,1.0,5.0,c81922c7a5c9da17d3bb7c7f8ccc036cba6fd4eb
accumulo,1.0,5.0,01c2f8fc6e9e1d81eb34eb1a095b6fc2dad7d886
accumulo,1.0,5.0,1ff09b04a36088558066071a2bb3059242582540
accumulo,1.0,5.0,665fb0504f8826cecce3036f1dc9775edf4e4e49
accumulo,1.0,5.0,231857836334afb4df94ad5715c586cf725716ce
accumulo,1.0,5.0,229078b47fa27b9fabd36b77333dc04b85aa39d8
accumulo,1.0,5.0,41e8a0dd42e077b0f8dee918c934118316b7d5f2
accumulo,1.0,5.0,0ad0a2e4eb6ed9e65bb095ddd45855046951cf78
accumulo,1.0,5.0,a63637eeb9ccd14a5c2e587e3eb2cadaf4fb4bd3
accumulo,1.0,5.0,04c5098da2da3e360e00031e1896d759c5b71268
accumulo,1.0,5.0,573e085e22d3bb8dc2c2cf2f62007e673b6907bb
accumulo,1.0,5.0,e3fe9972343cd91a4e14730fcbbaf9b099da5ee0
accumulo,1.0,5.0,d1d1ee99be93c50a07b1862a2dea8ce8ee5e0d49
accumulo,1.0,5.0,72e66c391cdfb6c0f6e288bd21b0fd8f9f1c0d94
accumulo,1.0,5.0,bb3ba6fab4059b19c06a81eb75e5ccaa737c3548
accumulo,1.0,5.0,266c3df28877abd62f6f7df1b0315a9d34785a2f
accumulo,1.0,5.0,5af92606ea72495f70d63cc1de2703956e49bb50
accumulo,1.0,5.0,927a379daef9ad81541f9e0139a92f3b33268025
accumulo,1.0,5.0,d8531247453bec75a7d247c4356d218bc81eef75
accumulo,1.0,5.0,c26b2c28f1579b62099b668558ab2ab8095f5410
accumulo,1.0,5.0,60199eda345d28df1a3b099cfdb9045b2464be08
accumulo,1.0,5.0,28c45cfbd6bffac874c903476db8c252b4446c7c
accumulo,1.0,5.0,5d8913a16e1e9c9b438003ae9fd27e9469625ffd
accumulo,1.0,5.0,238623aa2ad92ccaacb2d277c8ad0080ffbca1fd
accumulo,1.0,5.0,6d7986590ca7320482ff68e6d1d57221ab712249
accumulo,1.0,5.0,a1e790c35ebc821af9136b185d5d18cce085ae4a
