project,id,bfs,exp,priority,cost
derby,DERBY-2777,8,30.0,3.0,720.0
derby,DERBY-2777,6,30.0,3.0,540.0
derby,DERBY-2777,6,30.0,3.0,540.0
derby,DERBY-2777,16,30.0,3.0,1440.0
derby,DERBY-2777,5,30.0,3.0,450.0
derby,DERBY-2777,6,30.0,3.0,540.0
derby,DERBY-2777,5,30.0,3.0,450.0
derby,DERBY-2809,4,195.0,3.0,2340.0
derby,DERBY-2809,7,195.0,3.0,4095.0
derby,DERBY-2809,22,195.0,3.0,12870.0
derby,DERBY-2809,2,195.0,3.0,1170.0
derby,DERBY-2809,6,195.0,3.0,3510.0
derby,DERBY-2686,6,29.0,3.0,522.0
derby,DERBY-2763,29,74.0,3.0,6438.0
derby,DERBY-2560,2,98.0,3.0,588.0
derby,DERBY-2560,43,98.0,3.0,12642.0
derby,DERBY-2711,85,29.0,3.0,7395.0
derby,DERBY-2711,10,29.0,3.0,870.0
derby,DERBY-2712,3,29.0,3.0,261.0
derby,DERBY-2713,16,129.0,3.0,6192.0
derby,DERBY-2802,5,29.0,3.0,435.0
derby,DERBY-2694,4,129.0,3.0,1548.0
derby,DERBY-2694,29,74.0,3.0,6438.0
derby,DERBY-2670,24,87.0,3.0,6264.0
derby,DERBY-2671,2,195.0,3.0,1170.0
derby,DERBY-2551,12,69.0,3.0,2484.0
derby,DERBY-2551,185,69.0,3.0,38295.0
derby,DERBY-2502,4,74.0,3.0,888.0
derby,DERBY-2502,4,74.0,3.0,888.0
derby,DERBY-2502,6,74.0,3.0,1332.0
derby,DERBY-2595,44,129.0,3.0,17028.0
derby,DERBY-2591,2,34.0,3.0,204.0
derby,DERBY-3214,23,21.0,2.0,966.0
derby,DERBY-3214,62,21.0,2.0,2604.0
derby,DERBY-2715,43,45.0,2.0,3870.0
derby,DERBY-3216,3,87.0,2.0,522.0
derby,DERBY-3159,44,195.0,2.0,17160.0
derby,DERBY-3046,14,30.0,2.0,840.0
derby,DERBY-3046,8,30.0,2.0,480.0
derby,DERBY-2906,12,0.0,2.0,0.0
derby,DERBY-2906,6,0.0,2.0,0.0
derby,DERBY-2906,30,0.0,2.0,0.0
derby,DERBY-2902,17,48.0,2.0,1632.0
derby,DERBY-2831,48,30.0,2.0,2880.0
derby,DERBY-2831,2,30.0,2.0,120.0
derby,DERBY-2784,2,195.0,2.0,780.0
derby,DERBY-2480,1,48.0,2.0,96.0
derby,DERBY-3422,12,129.0,2.0,3096.0
derby,DERBY-2708,5,129.0,2.0,1290.0
derby,DERBY-2870,4,129.0,2.0,1032.0
derby,DERBY-3404,30,129.0,2.0,7740.0
derby,DERBY-2770,31,129.0,2.0,7998.0
derby,DERBY-2770,46,29.0,2.0,2668.0
derby,DERBY-2817,4,129.0,2.0,1032.0
derby,DERBY-3158,44,195.0,2.0,17160.0
derby,DERBY-3261,6,30.0,2.0,360.0
derby,DERBY-2842,4,45.0,2.0,360.0
derby,DERBY-3323,8,98.0,2.0,1568.0
derby,DERBY-3145,2,30.0,2.0,120.0
derby,DERBY-2478,6,129.0,2.0,1548.0
derby,DERBY-2647,2,129.0,2.0,516.0
derby,DERBY-2744,153,195.0,2.0,59670.0
derby,DERBY-2799,10,129.0,2.0,2580.0
derby,DERBY-2580,34,129.0,2.0,8772.0
derby,DERBY-2935,36,129.0,2.0,9288.0
derby,DERBY-3215,115,3.0,2.0,690.0
derby,DERBY-3308,41,0.0,2.0,0.0
derby,DERBY-3365,15,98.0,2.0,2940.0
derby,DERBY-2805,6,21.0,2.0,252.0
derby,DERBY-3247,13,195.0,2.0,5070.0
derby,DERBY-3142,213,129.0,2.0,54954.0
derby,DERBY-3234,2,74.0,2.0,296.0
derby,DERBY-3232,6,195.0,2.0,2340.0
derby,DERBY-3183,3,98.0,2.0,588.0
derby,DERBY-3183,4,98.0,2.0,784.0
derby,DERBY-3174,4,98.0,2.0,784.0
derby,DERBY-3107,186,0.0,2.0,0.0
derby,DERBY-3123,2,129.0,2.0,516.0
derby,DERBY-2558,1,48.0,2.0,96.0
derby,DERBY-2858,2,129.0,2.0,516.0
derby,DERBY-2714,15,129.0,2.0,3870.0
derby,DERBY-2753,7,129.0,2.0,1806.0
derby,DERBY-2709,1,129.0,2.0,258.0
derby,DERBY-2692,2,129.0,2.0,516.0
derby,DERBY-2707,9,129.0,2.0,2322.0
derby,DERBY-2521,76,119.0,2.0,18088.0
derby,DERBY-2456,70,10.0,2.0,1400.0
derby,DERBY-2456,5,10.0,2.0,100.0
derby,DERBY-2610,94,21.0,1.0,1974.0
derby,DERBY-2610,32,29.0,1.0,928.0
derby,DERBY-2632,2,45.0,1.0,90.0
derby,DERBY-3443,3,98.0,1.0,294.0
derby,DERBY-2607,10,34.0,1.0,340.0
derby,DERBY-3194,5,3.0,1.0,15.0
derby,DERBY-2868,23,129.0,1.0,2967.0
derby,DERBY-2868,4,29.0,1.0,116.0
derby,DERBY-2501,2,119.0,1.0,238.0
derby,DERBY-956,6,104.0,5.0,3120.0
derby,DERBY-657,63,7.0,5.0,2205.0
derby,DERBY-217,425,7.0,5.0,14875.0
derby,DERBY-700,2,9.0,4.0,72.0
derby,DERBY-700,7,9.0,4.0,252.0
derby,DERBY-700,33,9.0,4.0,1188.0
derby,DERBY-700,451,9.0,4.0,16236.0
derby,DERBY-700,33,9.0,4.0,1188.0
derby,DERBY-555,1,0.0,4.0,0.0
derby,DERBY-137,30,69.0,4.0,8280.0
derby,DERBY-2435,13,74.0,4.0,3848.0
derby,DERBY-1854,48,0.0,4.0,0.0
derby,DERBY-904,130,63.0,4.0,32760.0
derby,DERBY-904,941,63.0,4.0,237132.0
derby,DERBY-1374,10,20.0,4.0,800.0
derby,DERBY-1621,51,47.0,4.0,9588.0
derby,DERBY-1386,169,0.0,4.0,0.0
derby,DERBY-1459,2,47.0,4.0,376.0
derby,DERBY-626,42,10.0,4.0,1680.0
derby,DERBY-943,3,104.0,4.0,1248.0
derby,DERBY-906,130,63.0,4.0,32760.0
derby,DERBY-906,2528,63.0,4.0,637056.0
derby,DERBY-907,15,72.0,4.0,4320.0
derby,DERBY-800,1,0.0,4.0,0.0
derby,DERBY-1537,16,104.0,4.0,6656.0
derby,DERBY-1362,81,47.0,4.0,15228.0
derby,DERBY-1296,33,20.0,4.0,2640.0
derby,DERBY-1296,9,20.0,4.0,720.0
derby,DERBY-1113,50,68.0,4.0,13600.0
derby,DERBY-756,25,6.0,4.0,600.0
derby,DERBY-1241,2,104.0,4.0,832.0
derby,DERBY-668,17,21.0,4.0,1428.0
derby,DERBY-668,3,21.0,4.0,252.0
derby,DERBY-1630,10,104.0,4.0,4160.0
derby,DERBY-616,166,8.0,4.0,5312.0
derby,DERBY-616,3,7.0,4.0,84.0
derby,DERBY-616,1,10.0,4.0,40.0
derby,DERBY-1125,3,63.0,4.0,756.0
derby,DERBY-1380,6,47.0,4.0,1128.0
derby,DERBY-1380,52,47.0,4.0,9776.0
derby,DERBY-966,64,10.0,4.0,2560.0
derby,DERBY-1044,135,9.0,4.0,4860.0
derby,DERBY-1124,45,34.0,4.0,6120.0
derby,DERBY-898,3,9.0,4.0,108.0
derby,DERBY-389,2,9.0,4.0,72.0
derby,DERBY-2131,38,0.0,3.0,0.0
derby,DERBY-2131,25,0.0,3.0,0.0
derby,DERBY-655,14,69.0,3.0,2898.0
derby,DERBY-655,5,34.0,3.0,510.0
derby,DERBY-2141,63,8.0,3.0,1512.0
derby,DERBY-2141,16,0.0,3.0,0.0
derby,DERBY-578,39,72.0,3.0,8424.0
derby,DERBY-530,8,9.0,3.0,216.0
derby,DERBY-530,40,9.0,3.0,1080.0
derby,DERBY-530,2,9.0,3.0,54.0
derby,DERBY-273,114,21.0,3.0,7182.0
derby,DERBY-273,9,21.0,3.0,567.0
derby,DERBY-273,9,21.0,3.0,567.0
derby,DERBY-889,23,98.0,3.0,6762.0
derby,DERBY-2256,40,21.0,3.0,2520.0
derby,DERBY-540,79,10.0,3.0,2370.0
derby,DERBY-614,1,9.0,3.0,27.0
derby,DERBY-614,179,9.0,3.0,4833.0
derby,DERBY-550,10,27.0,3.0,810.0
derby,DERBY-550,43,27.0,3.0,3483.0
derby,DERBY-550,2,119.0,3.0,714.0
derby,DERBY-1149,2,63.0,3.0,378.0
derby,DERBY-669,13,63.0,3.0,2457.0
derby,DERBY-1578,5,63.0,3.0,945.0
derby,DERBY-1303,1,21.0,3.0,63.0
derby,DERBY-1647,30,63.0,3.0,5670.0
derby,DERBY-2434,3,195.0,3.0,1755.0
derby,DERBY-2433,9,74.0,3.0,1998.0
derby,DERBY-2386,8,195.0,3.0,4680.0
derby,DERBY-2378,43,74.0,3.0,9546.0
derby,DERBY-2371,5,21.0,3.0,315.0
derby,DERBY-2352,18,48.0,3.0,2592.0
derby,DERBY-2350,69,87.0,3.0,18009.0
derby,DERBY-2350,21,195.0,3.0,12285.0
derby,DERBY-2351,8,48.0,3.0,1152.0
derby,DERBY-2230,6,45.0,3.0,810.0
derby,DERBY-2230,4,98.0,3.0,1176.0
derby,DERBY-2193,8,74.0,3.0,1776.0
derby,DERBY-2193,6,74.0,3.0,1332.0
derby,DERBY-2193,287,74.0,3.0,63714.0
derby,DERBY-2193,4,74.0,3.0,888.0
derby,DERBY-2142,56,10.0,3.0,1680.0
derby,DERBY-2142,13,9.0,3.0,351.0
derby,DERBY-2142,76,10.0,3.0,2280.0
derby,DERBY-2057,7,87.0,3.0,1827.0
derby,DERBY-1942,26,27.0,3.0,2106.0
derby,DERBY-1909,19,48.0,3.0,2736.0
derby,DERBY-1610,213,129.0,3.0,82431.0
derby,DERBY-1610,59,27.0,3.0,4779.0
derby,DERBY-1610,57,27.0,3.0,4617.0
derby,DERBY-1610,1,27.0,3.0,81.0
derby,DERBY-1610,676,27.0,3.0,54756.0
derby,DERBY-1610,43,27.0,3.0,3483.0
derby,DERBY-1500,9,0.0,3.0,0.0
derby,DERBY-1355,3,45.0,3.0,405.0
derby,DERBY-1132,18,69.0,3.0,3726.0
derby,DERBY-1054,4,48.0,3.0,576.0
derby,DERBY-857,32,98.0,3.0,9408.0
derby,DERBY-857,84,98.0,3.0,24696.0
derby,DERBY-729,51,34.0,3.0,5202.0
derby,DERBY-1,99,0.0,3.0,0.0
derby,DERBY-2183,38,0.0,3.0,0.0
derby,DERBY-1866,121,8.0,3.0,2904.0
derby,DERBY-1681,85,8.0,3.0,2040.0
derby,DERBY-1681,48,8.0,3.0,1152.0
derby,DERBY-1373,42,0.0,3.0,0.0
derby,DERBY-1811,45,118.0,3.0,15930.0
derby,DERBY-1410,2,68.0,3.0,408.0
derby,DERBY-1410,1,68.0,3.0,204.0
derby,DERBY-1784,48,8.0,3.0,1152.0
derby,DERBY-2195,39,21.0,3.0,2457.0
derby,DERBY-595,19,0.0,3.0,0.0
derby,DERBY-2222,10,0.0,3.0,0.0
derby,DERBY-2222,5,0.0,3.0,0.0
derby,DERBY-1847,4,21.0,3.0,252.0
derby,DERBY-1847,20,68.0,3.0,4080.0
derby,DERBY-2228,48,118.0,3.0,16992.0
derby,DERBY-2228,2,118.0,3.0,708.0
derby,DERBY-147,51,21.0,3.0,3213.0
derby,DERBY-418,3,69.0,3.0,621.0
derby,DERBY-323,2,69.0,3.0,414.0
derby,DERBY-1777,16,0.0,3.0,0.0
derby,DERBY-808,23,6.0,3.0,414.0
derby,DERBY-479,32,118.0,3.0,11328.0
derby,DERBY-1204,25,21.0,3.0,1575.0
derby,DERBY-1204,57,118.0,3.0,20178.0
derby,DERBY-1618,4,6.0,3.0,72.0
derby,DERBY-1315,2,10.0,3.0,60.0
derby,DERBY-1315,6,10.0,3.0,180.0
derby,DERBY-1315,6,10.0,3.0,180.0
derby,DERBY-1315,1,10.0,3.0,30.0
derby,DERBY-1315,17,10.0,3.0,510.0
derby,DERBY-1315,1,10.0,3.0,30.0
derby,DERBY-1315,16,10.0,3.0,480.0
derby,DERBY-2117,10,87.0,3.0,2610.0
derby,DERBY-937,26,68.0,3.0,5304.0
derby,DERBY-937,2,68.0,3.0,408.0
derby,DERBY-1702,6640,104.0,3.0,2071680.0
derby,DERBY-1702,796,104.0,3.0,248352.0
derby,DERBY-1514,108,69.0,3.0,22356.0
derby,DERBY-1334,9,104.0,3.0,2808.0
derby,DERBY-885,291,68.0,3.0,59364.0
derby,DERBY-885,18,118.0,3.0,6372.0
derby,DERBY-810,2,63.0,3.0,378.0
derby,DERBY-2049,12,45.0,3.0,1620.0
derby,DERBY-978,6,63.0,3.0,1134.0
derby,DERBY-803,7,69.0,3.0,1449.0
derby,DERBY-1850,2,0.0,3.0,0.0
derby,DERBY-1850,4,0.0,3.0,0.0
derby,DERBY-1844,4,104.0,3.0,1248.0
derby,DERBY-2233,8,45.0,3.0,1080.0
derby,DERBY-1210,157,68.0,3.0,32028.0
derby,DERBY-976,6,63.0,3.0,1134.0
derby,DERBY-1841,20,119.0,3.0,7140.0
derby,DERBY-1052,14,104.0,3.0,4368.0
derby,DERBY-977,4,69.0,3.0,828.0
derby,DERBY-1143,9,21.0,3.0,567.0
derby,DERBY-1849,2858,0.0,3.0,0.0
derby,DERBY-1129,6,47.0,3.0,846.0
derby,DERBY-1109,356,7.0,3.0,7476.0
derby,DERBY-1563,13,69.0,3.0,2691.0
derby,DERBY-2370,90,21.0,3.0,5670.0
derby,DERBY-1828,2,129.0,3.0,774.0
derby,DERBY-1130,15,68.0,3.0,3060.0
derby,DERBY-1130,22,72.0,3.0,4752.0
derby,DERBY-501,4,69.0,3.0,828.0
derby,DERBY-501,815,69.0,3.0,168705.0
derby,DERBY-1652,38,8.0,3.0,912.0
derby,DERBY-1633,233,0.0,3.0,0.0
derby,DERBY-721,12,21.0,3.0,756.0
derby,DERBY-721,66,21.0,3.0,4158.0
derby,DERBY-721,29,21.0,3.0,1827.0
derby,DERBY-721,13,21.0,3.0,819.0
derby,DERBY-721,29,21.0,3.0,1827.0
derby,DERBY-1645,18,21.0,3.0,1134.0
derby,DERBY-1852,95,21.0,3.0,5985.0
derby,DERBY-2084,6,0.0,3.0,0.0
derby,DERBY-1856,3,0.0,3.0,0.0
derby,DERBY-1967,12,21.0,3.0,756.0
derby,DERBY-1499,4,104.0,3.0,1248.0
derby,DERBY-1361,2,20.0,3.0,120.0
derby,DERBY-2339,14,34.0,3.0,1428.0
derby,DERBY-1756,19,68.0,3.0,3876.0
derby,DERBY-2153,122,21.0,3.0,7686.0
derby,DERBY-1619,3,104.0,3.0,936.0
derby,DERBY-1616,3,63.0,3.0,567.0
derby,DERBY-1554,796,7.0,3.0,16716.0
derby,DERBY-1554,20,0.0,3.0,0.0
derby,DERBY-1468,3,69.0,3.0,621.0
derby,DERBY-1244,220,104.0,3.0,68640.0
derby,DERBY-1045,1,104.0,3.0,312.0
derby,DERBY-656,15,10.0,3.0,450.0
derby,DERBY-537,26,10.0,3.0,780.0
derby,DERBY-537,11,10.0,3.0,330.0
derby,DERBY-537,85,10.0,3.0,2550.0
derby,DERBY-537,36,10.0,3.0,1080.0
derby,DERBY-537,58,10.0,3.0,1740.0
derby,DERBY-537,3,10.0,3.0,90.0
derby,DERBY-537,74,10.0,3.0,2220.0
derby,DERBY-537,2,10.0,3.0,60.0
derby,DERBY-537,12,10.0,3.0,360.0
derby,DERBY-2040,17,10.0,3.0,510.0
derby,DERBY-2040,8,10.0,3.0,240.0
derby,DERBY-2040,18,10.0,3.0,540.0
derby,DERBY-2040,39,10.0,3.0,1170.0
derby,DERBY-1346,2,21.0,3.0,126.0
derby,DERBY-905,130,63.0,3.0,24570.0
derby,DERBY-905,3874,63.0,3.0,732186.0
derby,DERBY-1793,10,8.0,3.0,240.0
derby,DERBY-1108,56,10.0,3.0,1680.0
derby,DERBY-1108,1,9.0,3.0,27.0
derby,DERBY-933,3,104.0,3.0,936.0
derby,DERBY-933,8,63.0,3.0,1512.0
derby,DERBY-1694,82,68.0,3.0,16728.0
derby,DERBY-1694,47,118.0,3.0,16638.0
derby,DERBY-1829,3,68.0,3.0,612.0
derby,DERBY-1701,107,118.0,3.0,37878.0
derby,DERBY-1701,34,118.0,3.0,12036.0
derby,DERBY-1701,55,118.0,3.0,19470.0
derby,DERBY-1701,44,118.0,3.0,15576.0
derby,DERBY-1701,36,118.0,3.0,12744.0
derby,DERBY-1701,14,118.0,3.0,4956.0
derby,DERBY-1701,10,118.0,3.0,3540.0
derby,DERBY-1701,12,118.0,3.0,4248.0
derby,DERBY-1701,1,118.0,3.0,354.0
derby,DERBY-1701,6,118.0,3.0,2124.0
derby,DERBY-1502,168,69.0,3.0,34776.0
derby,DERBY-1810,13,8.0,3.0,312.0
derby,DERBY-1637,16,21.0,3.0,1008.0
derby,DERBY-496,1,21.0,3.0,63.0
derby,DERBY-496,2,21.0,3.0,126.0
derby,DERBY-1545,5,20.0,3.0,300.0
derby,DERBY-1545,4,20.0,3.0,240.0
derby,DERBY-1408,1,68.0,3.0,204.0
derby,DERBY-1743,3,69.0,3.0,621.0
derby,DERBY-1248,9,68.0,3.0,1836.0
derby,DERBY-1248,118,68.0,3.0,24072.0
derby,DERBY-1248,3,68.0,3.0,612.0
derby,DERBY-1649,2,47.0,3.0,282.0
derby,DERBY-1640,2,47.0,3.0,282.0
derby,DERBY-1691,837,20.0,3.0,50220.0
derby,DERBY-1691,3,104.0,3.0,936.0
derby,DERBY-1691,6,63.0,3.0,1134.0
derby,DERBY-1691,4,63.0,3.0,756.0
derby,DERBY-1813,8,69.0,3.0,1656.0
derby,DERBY-704,18,0.0,3.0,0.0
derby,DERBY-704,13,0.0,3.0,0.0
derby,DERBY-876,13,0.0,3.0,0.0
derby,DERBY-1525,9,104.0,3.0,2808.0
derby,DERBY-1759,140,21.0,3.0,8820.0
derby,DERBY-1910,5,69.0,3.0,1035.0
derby,DERBY-1975,3,195.0,3.0,1755.0
derby,DERBY-1975,39,195.0,3.0,22815.0
derby,DERBY-1975,14,195.0,3.0,8190.0
derby,DERBY-2220,2,69.0,3.0,414.0
derby,DERBY-2220,6,69.0,3.0,1242.0
derby,DERBY-2016,17,3.0,3.0,153.0
derby,DERBY-1368,72,72.0,3.0,15552.0
derby,DERBY-1585,6,30.0,3.0,540.0
derby,DERBY-1585,2,195.0,3.0,1170.0
derby,DERBY-1585,24,195.0,3.0,14040.0
derby,DERBY-2279,4,0.0,3.0,0.0
derby,DERBY-680,48,195.0,3.0,28080.0
derby,DERBY-680,62,195.0,3.0,36270.0
derby,DERBY-606,3,10.0,3.0,90.0
derby,DERBY-2048,33,195.0,3.0,19305.0
derby,DERBY-2014,6,21.0,3.0,378.0
derby,DERBY-1900,12,104.0,3.0,3744.0
derby,DERBY-1900,6,104.0,3.0,1872.0
derby,DERBY-1858,4,68.0,3.0,816.0
derby,DERBY-1894,27,8.0,3.0,648.0
derby,DERBY-1809,9,118.0,3.0,3186.0
derby,DERBY-1786,11,6.0,3.0,198.0
derby,DERBY-1729,255,68.0,3.0,52020.0
derby,DERBY-1729,2,68.0,3.0,408.0
derby,DERBY-1718,1,6.0,3.0,18.0
derby,DERBY-1708,10,68.0,3.0,2040.0
derby,DERBY-1707,9,68.0,3.0,1836.0
derby,DERBY-1716,59,68.0,3.0,12036.0
derby,DERBY-1692,8,69.0,3.0,1656.0
derby,DERBY-1686,6,118.0,3.0,2124.0
derby,DERBY-1661,3,68.0,3.0,612.0
derby,DERBY-1597,5,104.0,3.0,1560.0
derby,DERBY-1589,4,48.0,3.0,576.0
derby,DERBY-1583,18,68.0,3.0,3672.0
derby,DERBY-1529,82,104.0,3.0,25584.0
derby,DERBY-1529,4,47.0,3.0,564.0
derby,DERBY-1529,3,47.0,3.0,423.0
derby,DERBY-1421,2,20.0,3.0,120.0
derby,DERBY-1348,15,104.0,3.0,4680.0
derby,DERBY-1292,15,118.0,3.0,5310.0
derby,DERBY-1231,19,21.0,3.0,1197.0
derby,DERBY-1136,1,0.0,3.0,0.0
derby,DERBY-1136,2,0.0,3.0,0.0
derby,DERBY-1089,9,21.0,3.0,567.0
derby,DERBY-1082,28,104.0,3.0,8736.0
derby,DERBY-1069,7,0.0,3.0,0.0
derby,DERBY-1064,9,20.0,3.0,540.0
derby,DERBY-1043,73,20.0,3.0,4380.0
derby,DERBY-983,32,63.0,3.0,6048.0
derby,DERBY-903,10,7.0,3.0,210.0
derby,DERBY-638,5,0.0,3.0,0.0
derby,DERBY-630,3,48.0,3.0,432.0
derby,DERBY-618,1,7.0,3.0,21.0
derby,DERBY-618,3,9.0,3.0,81.0
derby,DERBY-438,33,118.0,3.0,11682.0
derby,DERBY-438,412,118.0,3.0,145848.0
derby,DERBY-438,24,118.0,3.0,8496.0
derby,DERBY-438,41,118.0,3.0,14514.0
derby,DERBY-438,10,118.0,3.0,3540.0
derby,DERBY-438,27,118.0,3.0,9558.0
derby,DERBY-438,94,118.0,3.0,33276.0
derby,DERBY-438,12,118.0,3.0,4248.0
derby,DERBY-438,39,118.0,3.0,13806.0
derby,DERBY-438,12,118.0,3.0,4248.0
derby,DERBY-438,11,118.0,3.0,3894.0
derby,DERBY-438,20,118.0,3.0,7080.0
derby,DERBY-438,17,118.0,3.0,6018.0
derby,DERBY-1947,76,3.0,3.0,684.0
derby,DERBY-176,63,10.0,3.0,1890.0
derby,DERBY-176,2,10.0,3.0,60.0
derby,DERBY-176,6,10.0,3.0,180.0
derby,DERBY-176,2,10.0,3.0,60.0
derby,DERBY-176,83,10.0,3.0,2490.0
derby,DERBY-790,19,69.0,3.0,3933.0
derby,DERBY-1304,34,0.0,3.0,0.0
derby,DERBY-255,215,9.0,3.0,5805.0
derby,DERBY-1377,15,45.0,3.0,2025.0
derby,DERBY-1377,15,45.0,3.0,2025.0
derby,DERBY-1377,17,45.0,3.0,2295.0
derby,DERBY-1377,18,74.0,3.0,3996.0
derby,DERBY-1377,18,74.0,3.0,3996.0
derby,DERBY-1377,15,63.0,3.0,2835.0
derby,DERBY-1377,17,119.0,3.0,6069.0
derby,DERBY-1377,11,119.0,3.0,3927.0
derby,DERBY-1377,144,119.0,3.0,51408.0
derby,DERBY-1377,16,63.0,3.0,3024.0
derby,DERBY-1377,16,63.0,3.0,3024.0
derby,DERBY-1377,11,63.0,3.0,2079.0
derby,DERBY-1377,11,63.0,3.0,2079.0
derby,DERBY-1377,11,63.0,3.0,2079.0
derby,DERBY-1377,11,63.0,3.0,2079.0
derby,DERBY-1377,11,63.0,3.0,2079.0
derby,DERBY-1377,11,63.0,3.0,2079.0
derby,DERBY-1377,11,63.0,3.0,2079.0
derby,DERBY-1377,16,119.0,3.0,5712.0
derby,DERBY-1377,11,74.0,3.0,2442.0
derby,DERBY-1377,11,119.0,3.0,3927.0
derby,DERBY-1377,11,119.0,3.0,3927.0
derby,DERBY-1377,11,63.0,3.0,2079.0
derby,DERBY-1377,11,63.0,3.0,2079.0
derby,DERBY-1377,11,119.0,3.0,3927.0
derby,DERBY-1377,11,74.0,3.0,2442.0
derby,DERBY-1377,16,63.0,3.0,3024.0
derby,DERBY-1377,11,63.0,3.0,2079.0
derby,DERBY-1377,11,63.0,3.0,2079.0
derby,DERBY-1377,11,74.0,3.0,2442.0
derby,DERBY-1377,11,63.0,3.0,2079.0
derby,DERBY-1377,11,63.0,3.0,2079.0
derby,DERBY-1377,11,63.0,3.0,2079.0
derby,DERBY-1377,16,119.0,3.0,5712.0
derby,DERBY-1377,11,74.0,3.0,2442.0
derby,DERBY-1377,16,119.0,3.0,5712.0
derby,DERBY-1377,16,74.0,3.0,3552.0
derby,DERBY-1377,16,119.0,3.0,5712.0
derby,DERBY-1377,11,74.0,3.0,2442.0
derby,DERBY-1377,16,119.0,3.0,5712.0
derby,DERBY-1377,16,74.0,3.0,3552.0
derby,DERBY-1377,11,74.0,3.0,2442.0
derby,DERBY-1377,16,74.0,3.0,3552.0
derby,DERBY-1377,16,1.0,3.0,48.0
derby,DERBY-1377,11,74.0,3.0,2442.0
derby,DERBY-1377,11,74.0,3.0,2442.0
derby,DERBY-1377,11,63.0,3.0,2079.0
derby,DERBY-1377,11,63.0,3.0,2079.0
derby,DERBY-1377,11,63.0,3.0,2079.0
derby,DERBY-1377,11,63.0,3.0,2079.0
derby,DERBY-1377,11,63.0,3.0,2079.0
derby,DERBY-1377,16,63.0,3.0,3024.0
derby,DERBY-1377,11,63.0,3.0,2079.0
derby,DERBY-1377,7,195.0,3.0,4095.0
derby,DERBY-1377,16,63.0,3.0,3024.0
derby,DERBY-1377,16,63.0,3.0,3024.0
derby,DERBY-2296,243,45.0,3.0,32805.0
derby,DERBY-2296,4,45.0,3.0,540.0
derby,DERBY-2296,1,45.0,3.0,135.0
derby,DERBY-2296,3,45.0,3.0,405.0
derby,DERBY-2296,16,45.0,3.0,2160.0
derby,DERBY-1262,73,0.0,3.0,0.0
derby,DERBY-893,8,63.0,3.0,1512.0
derby,DERBY-1540,5,47.0,3.0,705.0
derby,DERBY-1540,2,118.0,3.0,708.0
derby,DERBY-1843,2,104.0,3.0,624.0
derby,DERBY-253,35,69.0,3.0,7245.0
derby,DERBY-982,1,104.0,3.0,312.0
derby,DERBY-1274,39,69.0,3.0,8073.0
derby,DERBY-2381,21,98.0,3.0,6174.0
derby,DERBY-1025,6,0.0,3.0,0.0
derby,DERBY-1025,12,9.0,3.0,324.0
derby,DERBY-1025,3,9.0,3.0,81.0
derby,DERBY-1025,11,9.0,3.0,297.0
derby,DERBY-1025,135,9.0,3.0,3645.0
derby,DERBY-1533,15,0.0,3.0,0.0
derby,DERBY-428,6,0.0,3.0,0.0
derby,DERBY-2366,6,195.0,3.0,3510.0
derby,DERBY-900,32,9.0,3.0,864.0
derby,DERBY-900,48,9.0,3.0,1296.0
derby,DERBY-901,1,9.0,3.0,27.0
derby,DERBY-901,20,9.0,3.0,540.0
derby,DERBY-535,18,9.0,3.0,486.0
derby,DERBY-413,16,118.0,3.0,5664.0
derby,DERBY-413,45,104.0,3.0,14040.0
derby,DERBY-2036,61,195.0,3.0,35685.0
derby,DERBY-2179,8,195.0,3.0,4680.0
derby,DERBY-1042,6,68.0,3.0,1224.0
derby,DERBY-1434,4,129.0,3.0,1548.0
derby,DERBY-1939,267,8.0,3.0,6408.0
derby,DERBY-1475,2,20.0,3.0,120.0
derby,DERBY-2047,107,195.0,3.0,62595.0
derby,DERBY-2047,4,195.0,3.0,2340.0
derby,DERBY-2047,1,195.0,3.0,585.0
derby,DERBY-2047,17,195.0,3.0,9945.0
derby,DERBY-2047,61,195.0,3.0,35685.0
derby,DERBY-2047,23,195.0,3.0,13455.0
derby,DERBY-2047,61,195.0,3.0,35685.0
derby,DERBY-2047,8,195.0,3.0,4680.0
derby,DERBY-2112,8,45.0,3.0,1080.0
derby,DERBY-1436,2,20.0,3.0,120.0
derby,DERBY-2215,20,195.0,3.0,11700.0
derby,DERBY-2132,6,47.0,3.0,846.0
derby,DERBY-1732,11,118.0,3.0,3894.0
derby,DERBY-2163,16,104.0,3.0,4992.0
derby,DERBY-1148,2,9.0,3.0,54.0
derby,DERBY-1148,73,9.0,3.0,1971.0
derby,DERBY-2067,13,129.0,3.0,5031.0
derby,DERBY-2027,7,129.0,3.0,2709.0
derby,DERBY-2052,18,21.0,3.0,1134.0
derby,DERBY-2043,61,195.0,3.0,35685.0
derby,DERBY-2043,8,195.0,3.0,4680.0
derby,DERBY-2043,14,195.0,3.0,8190.0
derby,DERBY-1974,6,195.0,3.0,3510.0
derby,DERBY-1899,17,47.0,3.0,2397.0
derby,DERBY-1382,2,20.0,3.0,120.0
derby,DERBY-1326,40,69.0,3.0,8280.0
derby,DERBY-1326,11,69.0,3.0,2277.0
derby,DERBY-1817,7,69.0,3.0,1449.0
derby,DERBY-1314,14,69.0,3.0,2898.0
derby,DERBY-1152,3,21.0,3.0,189.0
derby,DERBY-1582,20,47.0,3.0,2820.0
