"","project","major","minor","release","filename","filepath","shortpath","churn","la","ld","CC","LOC","num_pre","bfs","exp","num_bugs","num_post","priority","release_id"
"2426","openjpa",1,2,"1.2.0","AutomaticManagedRuntime.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/ee/AutomaticManagedRuntime.java","/apache/openjpa/ee/AutomaticManagedRuntime.java",0,0,0,0.0387029288702929,0.0591309130913091,0,0,0,0,0,0,0
"2427","openjpa",1,2,"1.2.0","InvocationManagedRuntime.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/ee/InvocationManagedRuntime.java","/apache/openjpa/ee/InvocationManagedRuntime.java",0,0,0,0.00941422594142259,0.0118261826182618,0,0,0,0,0,0,0
"2428","openjpa",1,2,"1.2.0","JNDIManagedRuntime.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/ee/JNDIManagedRuntime.java","/apache/openjpa/ee/JNDIManagedRuntime.java",0,0,0,0.00627615062761506,0.0088008800880088,0,0,0,0,0,0,0
"2429","openjpa",1,2,"1.2.0","ManagedRuntime.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/ee/ManagedRuntime.java","/apache/openjpa/ee/ManagedRuntime.java",0,0,0,0,0.00357535753575358,0,0,0,0,0,0,0
"2430","openjpa",1,2,"1.2.0","RegistryManagedRuntime.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/ee/RegistryManagedRuntime.java","/apache/openjpa/ee/RegistryManagedRuntime.java",0,0,0,0.0230125523012552,0.0321782178217822,0,0,0,0,0,0,0
"2431","openjpa",1,2,"1.2.0","SunOneManagedRuntime.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/ee/SunOneManagedRuntime.java","/apache/openjpa/ee/SunOneManagedRuntime.java",0,0,0,0.00418410041841004,0.00687568756875688,0,0,0,0,0,0,0
"2432","openjpa",1,2,"1.2.0","WASManagedRuntime.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/ee/WASManagedRuntime.java","/apache/openjpa/ee/WASManagedRuntime.java",0,0,0,0.0387029288702929,0.0555555555555556,0,0,0,0,0,0,0
"2433","openjpa",1,2,"1.2.0","WASRegistryManagedRuntime.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/ee/WASRegistryManagedRuntime.java","/apache/openjpa/ee/WASRegistryManagedRuntime.java",0,0,0,0.00523012552301255,0.0088008800880088,0,0,0,0,0,0,0
"2434","openjpa",1,2,"1.2.0","WLSManagedRuntime.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/ee/WLSManagedRuntime.java","/apache/openjpa/ee/WLSManagedRuntime.java",0,0,0,0.00627615062761506,0.011001100110011,0,0,0,0,0,0,0
"2435","openjpa",1,2,"1.2.0","ApplicationIdTool.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ApplicationIdTool.java","/apache/openjpa/enhance/ApplicationIdTool.java",0,0,0,0.200836820083682,0.284653465346535,0,0,0,0,0,0,0
"2436","openjpa",1,2,"1.2.0","AttributeTranslator.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/enhance/AttributeTranslator.java","/apache/openjpa/enhance/AttributeTranslator.java",0,0,0,0,0.000275027502750275,0,0,0,0,0,0,0
"2437","openjpa",1,2,"1.2.0","ClassRedefiner.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ClassRedefiner.java","/apache/openjpa/enhance/ClassRedefiner.java",0,0,0,0.0177824267782427,0.0247524752475248,0,0,0,0,0,0,0
"2438","openjpa",1,2,"1.2.0","CodeGenerator.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/enhance/CodeGenerator.java","/apache/openjpa/enhance/CodeGenerator.java",0,0,0,0.0878661087866109,0.101210121012101,0,0,0,0,0,0,0
"2439","openjpa",1,2,"1.2.0","DynamicPersistenceCapable.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/enhance/DynamicPersistenceCapable.java","/apache/openjpa/enhance/DynamicPersistenceCapable.java",0,0,0,0,0,0,0,0,0,0,0,0
"2440","openjpa",1,2,"1.2.0","DynamicStorage.java","/home/kjbaron/Documents/NABATS/cloned_repos/openjpa-1.2.0/openjpa-kernel/src/main/java/org/apache/openjpa/enhance/DynamicStorage.java","/apache/openjpa/enhance/DynamicStorage.java",0,0,0,0,0.00605060506050605,0,0,0,0,0,0,0
